"Date","Time (GMT)","Predicted (ft)","Preliminary (ft)","Verified (ft)"
"2018/11/01","04:12","2.152","-","2.12"
"2018/11/01","04:18","2.027","-","2.04"
"2018/11/01","04:24","1.904","-","1.93"
"2018/11/01","04:30","1.782","-","1.83"
"2018/11/01","04:36","1.663","-","1.73"
"2018/11/01","04:42","1.546","-","1.59"
"2018/11/01","04:48","1.431","-","1.52"
"2018/11/01","04:54","1.32","-","1.41"
"2018/11/01","05:00","1.211","-","1.29"
"2018/11/01","05:06","1.107","-","1.23"
"2018/11/01","05:12","1.006","-","1.14"
"2018/11/01","05:18","0.909","-","1.02"
"2018/11/01","05:24","0.816","-","0.92"
"2018/11/01","05:30","0.727","-","0.88"
"2018/11/01","05:36","0.643","-","0.8"
"2018/11/01","05:42","0.564","-","0.69"
"2018/11/01","05:48","0.489","-","0.64"
"2018/11/01","05:54","0.42","-","0.55"
"2018/11/01","06:00","0.355","-","0.44"
"2018/11/01","06:06","0.295","-","0.35"
"2018/11/01","06:12","0.241","-","0.29"
"2018/11/01","06:18","0.191","-","0.26"
"2018/11/01","06:24","0.147","-","0.25"
"2018/11/01","06:30","0.108","-","0.24"
"2018/11/01","06:36","0.074","-","0.21"
"2018/11/01","06:42","0.045","-","0.15"
"2018/11/01","06:48","0.021","-","0.12"
"2018/11/01","06:54","0.001","-","0.05"
"2018/11/01","07:00","-0.013","-","0"
"2018/11/01","07:06","-0.022","-","-0.01"
"2018/11/01","07:12","-0.026","-","-0.03"
"2018/11/01","07:18","-0.026","-","-0.01"
"2018/11/01","07:24","-0.021","-","0.01"
"2018/11/01","07:30","-0.011","-","0.04"
"2018/11/01","07:36","0.003","-","0.04"
"2018/11/01","07:42","0.022","-","0.1"
"2018/11/01","07:48","0.045","-","0.1"
"2018/11/01","07:54","0.072","-","0.14"
"2018/11/01","08:00","0.104","-","0.16"
"2018/11/01","08:06","0.14","-","0.2"
"2018/11/01","08:12","0.18","-","0.2"
"2018/11/01","08:18","0.224","-","0.24"
"2018/11/01","08:24","0.272","-","0.31"
"2018/11/01","08:30","0.324","-","0.36"
"2018/11/01","08:36","0.38","-","0.44"
"2018/11/01","08:42","0.44","-","0.49"
"2018/11/01","08:48","0.503","-","0.56"
"2018/11/01","08:54","0.569","-","0.65"
"2018/11/01","09:00","0.639","-","0.72"
"2018/11/01","09:06","0.711","-","0.77"
"2018/11/01","09:12","0.787","-","0.84"
"2018/11/01","09:18","0.866","-","0.89"
"2018/11/01","09:24","0.947","-","0.98"
"2018/11/01","09:30","1.03","-","1.07"
"2018/11/01","09:36","1.116","-","1.22"
"2018/11/01","09:42","1.205","-","1.33"
"2018/11/01","09:48","1.295","-","1.4"
"2018/11/01","09:54","1.386","-","1.5"
"2018/11/01","10:00","1.48","-","1.62"
"2018/11/01","10:06","1.575","-","1.71"
"2018/11/01","10:12","1.671","-","1.79"
"2018/11/01","10:18","1.768","-","1.89"
"2018/11/01","10:24","1.867","-","1.98"
"2018/11/01","10:30","1.966","-","2.06"
"2018/11/01","10:36","2.066","-","2.16"
"2018/11/01","10:42","2.166","-","2.3"
"2018/11/01","10:48","2.267","-","2.42"
"2018/11/01","10:54","2.368","-","2.55"
"2018/11/01","11:00","2.47","-","2.64"
"2018/11/01","11:06","2.571","-","2.72"
"2018/11/01","11:12","2.673","-","2.82"
"2018/11/01","11:18","2.775","-","2.92"
"2018/11/01","11:24","2.876","-","3.02"
"2018/11/01","11:30","2.977","-","3.14"
"2018/11/01","11:36","3.078","-","3.26"
"2018/11/01","11:42","3.178","-","3.36"
"2018/11/01","11:48","3.278","-","3.45"
"2018/11/01","11:54","3.376","-","3.59"
"2018/11/01","12:00","3.474","-","3.67"
"2018/11/01","12:06","3.571","-","3.77"
"2018/11/01","12:12","3.666","-","3.84"
"2018/11/01","12:18","3.761","-","3.92"
"2018/11/01","12:24","3.853","-","3.98"
"2018/11/01","12:30","3.944","-","4.04"
"2018/11/01","12:36","4.032","-","4.12"
"2018/11/01","12:42","4.119","-","4.22"
"2018/11/01","12:48","4.203","-","4.29"
"2018/11/01","12:54","4.284","-","4.4"
"2018/11/01","13:00","4.363","-","4.51"
"2018/11/01","13:06","4.438","-","4.61"
"2018/11/01","13:12","4.51","-","4.67"
"2018/11/01","13:18","4.579","-","4.68"
"2018/11/01","13:24","4.644","-","4.73"
"2018/11/01","13:30","4.705","-","4.79"
"2018/11/01","13:36","4.762","-","4.86"
"2018/11/01","13:42","4.815","-","4.91"
"2018/11/01","13:48","4.863","-","5"
"2018/11/01","13:54","4.907","-","5.05"
"2018/11/01","14:00","4.946","-","5.11"
"2018/11/01","14:06","4.981","-","5.13"
"2018/11/01","14:12","5.011","-","5.14"
"2018/11/01","14:18","5.036","-","5.14"
"2018/11/01","14:24","5.056","-","5.15"
"2018/11/01","14:30","5.071","-","5.18"
"2018/11/01","14:36","5.081","-","5.18"
"2018/11/01","14:42","5.086","-","5.19"
"2018/11/01","14:48","5.086","-","5.22"
"2018/11/01","14:54","5.082","-","5.23"
"2018/11/01","15:00","5.073","-","5.22"
"2018/11/01","15:06","5.059","-","5.2"
"2018/11/01","15:12","5.04","-","5.19"
"2018/11/01","15:18","5.017","-","5.18"
"2018/11/01","15:24","4.99","-","5.16"
"2018/11/01","15:30","4.958","-","5.11"
"2018/11/01","15:36","4.922","-","5.07"
"2018/11/01","15:42","4.882","-","5.02"
"2018/11/01","15:48","4.839","-","4.99"
"2018/11/01","15:54","4.791","-","4.96"
"2018/11/01","16:00","4.741","-","4.9"
"2018/11/01","16:06","4.687","-","4.86"
"2018/11/01","16:12","4.63","-","4.85"
"2018/11/01","16:18","4.57","-","4.82"
"2018/11/01","16:24","4.508","-","4.76"
"2018/11/01","16:30","4.443","-","4.66"
"2018/11/01","16:36","4.376","-","4.52"
"2018/11/01","16:42","4.308","-","4.46"
"2018/11/01","16:48","4.238","-","4.43"
"2018/11/01","16:54","4.167","-","4.37"
"2018/11/01","17:00","4.094","-","4.32"
"2018/11/01","17:06","4.021","-","4.27"
"2018/11/01","17:12","3.948","-","4.22"
"2018/11/01","17:18","3.875","-","4.12"
"2018/11/01","17:24","3.802","-","3.97"
"2018/11/01","17:30","3.729","-","3.86"
"2018/11/01","17:36","3.657","-","3.77"
"2018/11/01","17:42","3.586","-","3.73"
"2018/11/01","17:48","3.516","-","3.7"
"2018/11/01","17:54","3.448","-","3.63"
"2018/11/01","18:00","3.382","-","3.55"
"2018/11/01","18:06","3.317","-","3.48"
"2018/11/01","18:12","3.255","-","3.45"
"2018/11/01","18:18","3.195","-","3.36"
"2018/11/01","18:24","3.137","-","3.25"
"2018/11/01","18:30","3.082","-","3.18"
"2018/11/01","18:36","3.03","-","3.12"
"2018/11/01","18:42","2.981","-","3.05"
"2018/11/01","18:48","2.935","-","3.02"
"2018/11/01","18:54","2.892","-","2.98"
"2018/11/01","19:00","2.852","-","2.92"
"2018/11/01","19:06","2.815","-","2.89"
"2018/11/01","19:12","2.782","-","2.84"
"2018/11/01","19:18","2.753","-","2.83"
"2018/11/01","19:24","2.726","-","2.77"
"2018/11/01","19:30","2.704","-","2.71"
"2018/11/01","19:36","2.685","-","2.7"
"2018/11/01","19:42","2.669","-","2.66"
"2018/11/01","19:48","2.657","-","2.65"
"2018/11/01","19:54","2.649","-","2.64"
"2018/11/01","20:00","2.644","-","2.66"
"2018/11/01","20:06","2.643","-","2.68"
"2018/11/01","20:12","2.646","-","2.7"
"2018/11/01","20:18","2.653","-","2.72"
"2018/11/01","20:24","2.663","-","2.72"
"2018/11/01","20:30","2.677","-","2.74"
"2018/11/01","20:36","2.694","-","2.76"
"2018/11/01","20:42","2.716","-","2.78"
"2018/11/01","20:48","2.74","-","2.8"
"2018/11/01","20:54","2.769","-","2.8"
"2018/11/01","21:00","2.8","-","2.85"
"2018/11/01","21:06","2.835","-","2.9"
"2018/11/01","21:12","2.874","-","2.98"
"2018/11/01","21:18","2.915","-","3.04"
"2018/11/01","21:24","2.96","-","3.08"
"2018/11/01","21:30","3.007","-","3.13"
"2018/11/01","21:36","3.057","-","3.17"
"2018/11/01","21:42","3.11","-","3.19"
"2018/11/01","21:48","3.165","-","3.23"
"2018/11/01","21:54","3.222","-","3.28"
"2018/11/01","22:00","3.281","-","3.34"
"2018/11/01","22:06","3.342","-","3.39"
"2018/11/01","22:12","3.405","-","3.49"
"2018/11/01","22:18","3.469","-","3.58"
"2018/11/01","22:24","3.534","-","3.66"
"2018/11/01","22:30","3.6","-","3.72"
"2018/11/01","22:36","3.666","-","3.76"
"2018/11/01","22:42","3.733","-","3.79"
"2018/11/01","22:48","3.801","-","3.85"
"2018/11/01","22:54","3.869","-","3.93"
"2018/11/01","23:00","3.936","-","4.04"
"2018/11/01","23:06","4.003","-","4.14"
"2018/11/01","23:12","4.07","-","4.18"
"2018/11/01","23:18","4.137","-","4.27"
"2018/11/01","23:24","4.202","-","4.37"
"2018/11/01","23:30","4.267","-","4.45"
"2018/11/01","23:36","4.33","-","4.51"
"2018/11/01","23:42","4.393","-","4.55"
"2018/11/01","23:48","4.454","-","4.56"
"2018/11/01","23:54","4.513","-","4.62"
"2018/11/02","00:00","4.571","-","4.7"
"2018/11/02","00:06","4.627","-","4.78"
"2018/11/02","00:12","4.681","-","4.82"
"2018/11/02","00:18","4.733","-","4.88"
"2018/11/02","00:24","4.783","-","4.96"
"2018/11/02","00:30","4.83","-","5.02"
"2018/11/02","00:36","4.875","-","5.07"
"2018/11/02","00:42","4.917","-","5.13"
"2018/11/02","00:48","4.956","-","5.16"
"2018/11/02","00:54","4.992","-","5.19"
"2018/11/02","01:00","5.024","-","5.19"
"2018/11/02","01:06","5.053","-","5.16"
"2018/11/02","01:12","5.078","-","5.17"
"2018/11/02","01:18","5.099","-","5.24"
"2018/11/02","01:24","5.116","-","5.32"
"2018/11/02","01:30","5.128","-","5.36"
"2018/11/02","01:36","5.136","-","5.36"
"2018/11/02","01:42","5.14","-","5.34"
"2018/11/02","01:48","5.138","-","5.33"
"2018/11/02","01:54","5.132","-","5.31"
"2018/11/02","02:00","5.121","-","5.32"
"2018/11/02","02:06","5.104","-","5.31"
"2018/11/02","02:12","5.082","-","5.31"
"2018/11/02","02:18","5.055","-","5.31"
"2018/11/02","02:24","5.023","-","5.3"
"2018/11/02","02:30","4.985","-","5.26"
"2018/11/02","02:36","4.942","-","5.2"
"2018/11/02","02:42","4.894","-","5.12"
"2018/11/02","02:48","4.84","-","5.09"
"2018/11/02","02:54","4.781","-","5.04"
"2018/11/02","03:00","4.717","-","4.95"
"2018/11/02","03:06","4.648","-","4.86"
"2018/11/02","03:12","4.574","-","4.8"
"2018/11/02","03:18","4.496","-","4.74"
"2018/11/02","03:24","4.412","-","4.67"
"2018/11/02","03:30","4.325","-","4.57"
"2018/11/02","03:36","4.233","-","4.48"
"2018/11/02","03:42","4.137","-","4.37"
"2018/11/02","03:48","4.037","-","4.27"
"2018/11/02","03:54","3.934","-","4.2"
"2018/11/02","04:00","3.827","-","4.06"
"2018/11/02","04:06","3.718","-","3.97"
"2018/11/02","04:12","3.605","-","3.84"
"2018/11/02","04:18","3.49","-","3.72"
"2018/11/02","04:24","3.373","-","3.59"
"2018/11/02","04:30","3.254","-","3.5"
"2018/11/02","04:36","3.133","-","3.34"
"2018/11/02","04:42","3.01","-","3.19"
"2018/11/02","04:48","2.887","-","3.07"
"2018/11/02","04:54","2.763","-","2.92"
"2018/11/02","05:00","2.638","-","2.76"
"2018/11/02","05:06","2.513","-","2.6"
"2018/11/02","05:12","2.389","-","2.48"
"2018/11/02","05:18","2.265","-","2.35"
"2018/11/02","05:24","2.142","-","2.19"
"2018/11/02","05:30","2.02","-","2.09"
"2018/11/02","05:36","1.9","-","2.01"
"2018/11/02","05:42","1.782","-","1.9"
"2018/11/02","05:48","1.666","-","1.79"
"2018/11/02","05:54","1.553","-","1.66"
"2018/11/02","06:00","1.442","-","1.55"
"2018/11/02","06:06","1.334","-","1.45"
"2018/11/02","06:12","1.23","-","1.33"
"2018/11/02","06:18","1.129","-","1.25"
"2018/11/02","06:24","1.033","-","1.17"
"2018/11/02","06:30","0.94","-","1.09"
"2018/11/02","06:36","0.851","-","1.01"
"2018/11/02","06:42","0.767","-","0.93"
"2018/11/02","06:48","0.688","-","0.84"
"2018/11/02","06:54","0.613","-","0.77"
"2018/11/02","07:00","0.543","-","0.68"
"2018/11/02","07:06","0.478","-","0.58"
"2018/11/02","07:12","0.417","-","0.51"
"2018/11/02","07:18","0.362","-","0.43"
"2018/11/02","07:24","0.312","-","0.35"
"2018/11/02","07:30","0.267","-","0.34"
"2018/11/02","07:36","0.228","-","0.3"
"2018/11/02","07:42","0.193","-","0.26"
"2018/11/02","07:48","0.164","-","0.25"
"2018/11/02","07:54","0.14","-","0.22"
"2018/11/02","08:00","0.12","-","0.19"
"2018/11/02","08:06","0.107","-","0.19"
"2018/11/02","08:12","0.098","-","0.16"
"2018/11/02","08:18","0.094","-","0.1"
"2018/11/02","08:24","0.095","-","0.08"
"2018/11/02","08:30","0.101","-","0.09"
"2018/11/02","08:36","0.113","-","0.09"
"2018/11/02","08:42","0.129","-","0.13"
"2018/11/02","08:48","0.15","-","0.17"
"2018/11/02","08:54","0.175","-","0.2"
"2018/11/02","09:00","0.206","-","0.22"
"2018/11/02","09:06","0.241","-","0.23"
"2018/11/02","09:12","0.281","-","0.26"
"2018/11/02","09:18","0.325","-","0.31"
"2018/11/02","09:24","0.374","-","0.34"
"2018/11/02","09:30","0.427","-","0.38"
"2018/11/02","09:36","0.485","-","0.45"
"2018/11/02","09:42","0.546","-","0.52"
"2018/11/02","09:48","0.611","-","0.61"
"2018/11/02","09:54","0.68","-","0.7"
"2018/11/02","10:00","0.753","-","0.8"
"2018/11/02","10:06","0.829","-","0.87"
"2018/11/02","10:12","0.909","-","0.95"
"2018/11/02","10:18","0.991","-","1.01"
"2018/11/02","10:24","1.076","-","1.09"
"2018/11/02","10:30","1.165","-","1.21"
"2018/11/02","10:36","1.255","-","1.28"
"2018/11/02","10:42","1.348","-","1.37"
"2018/11/02","10:48","1.444","-","1.49"
"2018/11/02","10:54","1.541","-","1.59"
"2018/11/02","11:00","1.64","-","1.69"
"2018/11/02","11:06","1.741","-","1.85"
"2018/11/02","11:12","1.843","-","1.96"
"2018/11/02","11:18","1.946","-","2.04"
"2018/11/02","11:24","2.051","-","2.14"
"2018/11/02","11:30","2.156","-","2.24"
"2018/11/02","11:36","2.263","-","2.3"
"2018/11/02","11:42","2.37","-","2.42"
"2018/11/02","11:48","2.478","-","2.54"
"2018/11/02","11:54","2.586","-","2.66"
"2018/11/02","12:00","2.695","-","2.79"
"2018/11/02","12:06","2.804","-","2.91"
"2018/11/02","12:12","2.913","-","3.04"
"2018/11/02","12:18","3.022","-","3.15"
"2018/11/02","12:24","3.131","-","3.24"
"2018/11/02","12:30","3.239","-","3.36"
"2018/11/02","12:36","3.348","-","3.45"
"2018/11/02","12:42","3.455","-","3.54"
"2018/11/02","12:48","3.562","-","3.66"
"2018/11/02","12:54","3.669","-","3.74"
"2018/11/02","13:00","3.774","-","3.84"
"2018/11/02","13:06","3.877","-","3.95"
"2018/11/02","13:12","3.98","-","4.06"
"2018/11/02","13:18","4.08","-","4.18"
"2018/11/02","13:24","4.179","-","4.29"
"2018/11/02","13:30","4.275","-","4.37"
"2018/11/02","13:36","4.369","-","4.41"
"2018/11/02","13:42","4.461","-","4.5"
"2018/11/02","13:48","4.549","-","4.57"
"2018/11/02","13:54","4.635","-","4.62"
"2018/11/02","14:00","4.717","-","4.74"
"2018/11/02","14:06","4.795","-","4.8"
"2018/11/02","14:12","4.869","-","4.87"
"2018/11/02","14:18","4.939","-","4.97"
"2018/11/02","14:24","5.005","-","5.03"
"2018/11/02","14:30","5.067","-","5.12"
"2018/11/02","14:36","5.123","-","5.19"
"2018/11/02","14:42","5.175","-","5.23"
"2018/11/02","14:48","5.221","-","5.27"
"2018/11/02","14:54","5.262","-","5.32"
"2018/11/02","15:00","5.298","-","5.34"
"2018/11/02","15:06","5.329","-","5.38"
"2018/11/02","15:12","5.353","-","5.42"
"2018/11/02","15:18","5.373","-","5.42"
"2018/11/02","15:24","5.386","-","5.39"
"2018/11/02","15:30","5.394","-","5.44"
"2018/11/02","15:36","5.396","-","5.44"
"2018/11/02","15:42","5.392","-","5.47"
"2018/11/02","15:48","5.383","-","5.48"
"2018/11/02","15:54","5.368","-","5.48"
"2018/11/02","16:00","5.347","-","5.45"
"2018/11/02","16:06","5.321","-","5.4"
"2018/11/02","16:12","5.289","-","5.35"
"2018/11/02","16:18","5.253","-","5.33"
"2018/11/02","16:24","5.21","-","5.27"
"2018/11/02","16:30","5.163","-","5.25"
"2018/11/02","16:36","5.111","-","5.2"
"2018/11/02","16:42","5.055","-","5.18"
"2018/11/02","16:48","4.994","-","5.09"
"2018/11/02","16:54","4.928","-","5"
"2018/11/02","17:00","4.859","-","4.97"
"2018/11/02","17:06","4.785","-","4.91"
"2018/11/02","17:12","4.708","-","4.84"
"2018/11/02","17:18","4.628","-","4.78"
"2018/11/02","17:24","4.545","-","4.71"
"2018/11/02","17:30","4.459","-","4.63"
"2018/11/02","17:36","4.371","-","4.57"
"2018/11/02","17:42","4.28","-","4.5"
"2018/11/02","17:48","4.188","-","4.43"
"2018/11/02","17:54","4.095","-","4.3"
"2018/11/02","18:00","4","-","4.21"
"2018/11/02","18:06","3.905","-","4.14"
"2018/11/02","18:12","3.809","-","4.03"
"2018/11/02","18:18","3.713","-","3.92"
"2018/11/02","18:24","3.617","-","3.78"
"2018/11/02","18:30","3.523","-","3.64"
"2018/11/02","18:36","3.428","-","3.54"
"2018/11/02","18:42","3.336","-","3.46"
"2018/11/02","18:48","3.244","-","3.38"
"2018/11/02","18:54","3.155","-","3.27"
"2018/11/02","19:00","3.068","-","3.13"
"2018/11/02","19:06","2.983","-","3.01"
"2018/11/02","19:12","2.901","-","2.92"
"2018/11/02","19:18","2.821","-","2.84"
"2018/11/02","19:24","2.745","-","2.75"
"2018/11/02","19:30","2.671","-","2.65"
"2018/11/02","19:36","2.602","-","2.55"
"2018/11/02","19:42","2.535","-","2.44"
"2018/11/02","19:48","2.473","-","2.47"
"2018/11/02","19:54","2.414","-","2.38"
"2018/11/02","20:00","2.359","-","2.3"
"2018/11/02","20:06","2.309","-","2.28"
"2018/11/02","20:12","2.262","-","2.28"
"2018/11/02","20:18","2.22","-","2.22"
"2018/11/02","20:24","2.182","-","2.21"
"2018/11/02","20:30","2.148","-","2.15"
"2018/11/02","20:36","2.119","-","2.07"
"2018/11/02","20:42","2.094","-","2.03"
"2018/11/02","20:48","2.074","-","2.04"
"2018/11/02","20:54","2.058","-","2.04"
"2018/11/02","21:00","2.047","-","2.04"
"2018/11/02","21:06","2.041","-","2.04"
"2018/11/02","21:12","2.039","-","2.03"
"2018/11/02","21:18","2.042","-","2.07"
"2018/11/02","21:24","2.049","-","2.07"
"2018/11/02","21:30","2.061","-","2.09"
"2018/11/02","21:36","2.078","-","2.06"
"2018/11/02","21:42","2.099","-","2.07"
"2018/11/02","21:48","2.124","-","2.09"
"2018/11/02","21:54","2.154","-","2.14"
"2018/11/02","22:00","2.187","-","2.21"
"2018/11/02","22:06","2.225","-","2.23"
"2018/11/02","22:12","2.267","-","2.24"
"2018/11/02","22:18","2.313","-","2.31"
"2018/11/02","22:24","2.362","-","2.38"
"2018/11/02","22:30","2.415","-","2.48"
"2018/11/02","22:36","2.471","-","2.52"
"2018/11/02","22:42","2.53","-","2.57"
"2018/11/02","22:48","2.592","-","2.67"
"2018/11/02","22:54","2.656","-","2.72"
"2018/11/02","23:00","2.723","-","2.78"
"2018/11/02","23:06","2.792","-","2.85"
"2018/11/02","23:12","2.863","-","2.91"
"2018/11/02","23:18","2.936","-","2.94"
"2018/11/02","23:24","3.01","-","3.03"
"2018/11/02","23:30","3.086","-","3.18"
"2018/11/02","23:36","3.163","-","3.27"
"2018/11/02","23:42","3.24","-","3.33"
"2018/11/02","23:48","3.318","-","3.39"
"2018/11/02","23:54","3.397","-","3.49"
"2018/11/03","00:00","3.476","-","3.57"
"2018/11/03","00:06","3.555","-","3.65"
"2018/11/03","00:12","3.634","-","3.76"
"2018/11/03","00:18","3.713","-","3.86"
"2018/11/03","00:24","3.791","-","3.93"
"2018/11/03","00:30","3.869","-","4"
"2018/11/03","00:36","3.946","-","4.07"
"2018/11/03","00:42","4.023","-","4.14"
"2018/11/03","00:48","4.098","-","4.21"
"2018/11/03","00:54","4.172","-","4.28"
"2018/11/03","01:00","4.245","-","4.39"
"2018/11/03","01:06","4.316","-","4.48"
"2018/11/03","01:12","4.386","-","4.57"
"2018/11/03","01:18","4.453","-","4.64"
"2018/11/03","01:24","4.519","-","4.73"
"2018/11/03","01:30","4.582","-","4.78"
"2018/11/03","01:36","4.643","-","4.81"
"2018/11/03","01:42","4.701","-","4.84"
"2018/11/03","01:48","4.756","-","4.85"
"2018/11/03","01:54","4.808","-","4.93"
"2018/11/03","02:00","4.856","-","5.02"
"2018/11/03","02:06","4.901","-","5.08"
"2018/11/03","02:12","4.942","-","5.06"
"2018/11/03","02:18","4.979","-","5.09"
"2018/11/03","02:24","5.012","-","5.11"
"2018/11/03","02:30","5.04","-","5.14"
"2018/11/03","02:36","5.064","-","5.16"
"2018/11/03","02:42","5.082","-","5.21"
"2018/11/03","02:48","5.096","-","5.23"
"2018/11/03","02:54","5.104","-","5.28"
"2018/11/03","03:00","5.107","-","5.29"
"2018/11/03","03:06","5.105","-","5.31"
"2018/11/03","03:12","5.097","-","5.3"
"2018/11/03","03:18","5.083","-","5.33"
"2018/11/03","03:24","5.064","-","5.29"
"2018/11/03","03:30","5.039","-","5.25"
"2018/11/03","03:36","5.008","-","5.2"
"2018/11/03","03:42","4.971","-","5.22"
"2018/11/03","03:48","4.929","-","5.2"
"2018/11/03","03:54","4.881","-","5.14"
"2018/11/03","04:00","4.827","-","5.02"
"2018/11/03","04:06","4.768","-","4.91"
"2018/11/03","04:12","4.703","-","4.83"
"2018/11/03","04:18","4.634","-","4.77"
"2018/11/03","04:24","4.559","-","4.75"
"2018/11/03","04:30","4.479","-","4.7"
"2018/11/03","04:36","4.394","-","4.62"
"2018/11/03","04:42","4.304","-","4.55"
"2018/11/03","04:48","4.211","-","4.44"
"2018/11/03","04:54","4.113","-","4.34"
"2018/11/03","05:00","4.011","-","4.22"
"2018/11/03","05:06","3.905","-","4.13"
"2018/11/03","05:12","3.796","-","4.05"
"2018/11/03","05:18","3.684","-","3.98"
"2018/11/03","05:24","3.569","-","3.83"
"2018/11/03","05:30","3.452","-","3.71"
"2018/11/03","05:36","3.332","-","3.62"
"2018/11/03","05:42","3.21","-","3.45"
"2018/11/03","05:48","3.087","-","3.3"
"2018/11/03","05:54","2.963","-","3.13"
"2018/11/03","06:00","2.837","-","2.96"
"2018/11/03","06:06","2.712","-","2.77"
"2018/11/03","06:12","2.586","-","2.65"
"2018/11/03","06:18","2.46","-","2.51"
"2018/11/03","06:24","2.336","-","2.39"
"2018/11/03","06:30","2.212","-","2.25"
"2018/11/03","06:36","2.089","-","2.11"
"2018/11/03","06:42","1.968","-","2.01"
"2018/11/03","06:48","1.849","-","1.9"
"2018/11/03","06:54","1.733","-","1.76"
"2018/11/03","07:00","1.62","-","1.64"
"2018/11/03","07:06","1.509","-","1.52"
"2018/11/03","07:12","1.402","-","1.43"
"2018/11/03","07:18","1.298","-","1.39"
"2018/11/03","07:24","1.198","-","1.27"
"2018/11/03","07:30","1.103","-","1.2"
"2018/11/03","07:36","1.011","-","1.11"
"2018/11/03","07:42","0.925","-","1.02"
"2018/11/03","07:48","0.843","-","0.95"
"2018/11/03","07:54","0.765","-","0.92"
"2018/11/03","08:00","0.693","-","0.86"
"2018/11/03","08:06","0.626","-","0.75"
"2018/11/03","08:12","0.564","-","0.67"
"2018/11/03","08:18","0.508","-","0.61"
"2018/11/03","08:24","0.457","-","0.55"
"2018/11/03","08:30","0.411","-","0.54"
"2018/11/03","08:36","0.371","-","0.48"
"2018/11/03","08:42","0.336","-","0.44"
"2018/11/03","08:48","0.307","-","0.42"
"2018/11/03","08:54","0.283","-","0.4"
"2018/11/03","09:00","0.265","-","0.38"
"2018/11/03","09:06","0.252","-","0.34"
"2018/11/03","09:12","0.245","-","0.29"
"2018/11/03","09:18","0.244","-","0.25"
"2018/11/03","09:24","0.248","-","0.22"
"2018/11/03","09:30","0.257","-","0.24"
"2018/11/03","09:36","0.272","-","0.3"
"2018/11/03","09:42","0.292","-","0.32"
"2018/11/03","09:48","0.318","-","0.34"
"2018/11/03","09:54","0.349","-","0.38"
"2018/11/03","10:00","0.385","-","0.44"
"2018/11/03","10:06","0.426","-","0.47"
"2018/11/03","10:12","0.472","-","0.51"
"2018/11/03","10:18","0.523","-","0.53"
"2018/11/03","10:24","0.578","-","0.56"
"2018/11/03","10:30","0.639","-","0.64"
"2018/11/03","10:36","0.703","-","0.75"
"2018/11/03","10:42","0.773","-","0.83"
"2018/11/03","10:48","0.846","-","0.9"
"2018/11/03","10:54","0.923","-","0.98"
"2018/11/03","11:00","1.004","-","1.11"
"2018/11/03","11:06","1.088","-","1.21"
"2018/11/03","11:12","1.176","-","1.31"
"2018/11/03","11:18","1.267","-","1.37"
"2018/11/03","11:24","1.361","-","1.43"
"2018/11/03","11:30","1.458","-","1.47"
"2018/11/03","11:36","1.557","-","1.58"
"2018/11/03","11:42","1.659","-","1.73"
"2018/11/03","11:48","1.762","-","1.84"
"2018/11/03","11:54","1.868","-","1.94"
"2018/11/03","12:00","1.975","-","2.11"
"2018/11/03","12:06","2.084","-","2.24"
"2018/11/03","12:12","2.194","-","2.34"
"2018/11/03","12:18","2.306","-","2.49"
"2018/11/03","12:24","2.418","-","2.59"
