"Date","Time (GMT)","Predicted (ft)","Preliminary (ft)","Verified (ft)"
"2018/05/01","15:54","0.332","-","0.5"
"2018/05/01","16:00","0.42","-","0.59"
"2018/05/01","16:06","0.512","-","0.72"
"2018/05/01","16:12","0.607","-","0.81"
"2018/05/01","16:18","0.704","-","0.9"
"2018/05/01","16:24","0.803","-","0.99"
"2018/05/01","16:30","0.904","-","1.09"
"2018/05/01","16:36","1.007","-","1.17"
"2018/05/01","16:42","1.112","-","1.28"
"2018/05/01","16:48","1.218","-","1.39"
"2018/05/01","16:54","1.325","-","1.51"
"2018/05/01","17:00","1.433","-","1.63"
"2018/05/01","17:06","1.542","-","1.72"
"2018/05/01","17:12","1.651","-","1.87"
"2018/05/01","17:18","1.761","-","2.01"
"2018/05/01","17:24","1.871","-","2.11"
"2018/05/01","17:30","1.98","-","2.22"
"2018/05/01","17:36","2.09","-","2.34"
"2018/05/01","17:42","2.2","-","2.48"
"2018/05/01","17:48","2.309","-","2.57"
"2018/05/01","17:54","2.417","-","2.65"
"2018/05/01","18:00","2.525","-","2.79"
"2018/05/01","18:06","2.632","-","2.9"
"2018/05/01","18:12","2.738","-","2.97"
"2018/05/01","18:18","2.844","-","3.08"
"2018/05/01","18:24","2.947","-","3.23"
"2018/05/01","18:30","3.05","-","3.34"
"2018/05/01","18:36","3.151","-","3.44"
"2018/05/01","18:42","3.25","-","3.58"
"2018/05/01","18:48","3.348","-","3.69"
"2018/05/01","18:54","3.443","-","3.77"
"2018/05/01","19:00","3.537","-","3.83"
"2018/05/01","19:06","3.628","-","3.94"
"2018/05/01","19:12","3.716","-","4"
"2018/05/01","19:18","3.801","-","4.07"
"2018/05/01","19:24","3.883","-","4.18"
"2018/05/01","19:30","3.962","-","4.25"
"2018/05/01","19:36","4.038","-","4.31"
"2018/05/01","19:42","4.11","-","4.42"
"2018/05/01","19:48","4.177","-","4.51"
"2018/05/01","19:54","4.241","-","4.59"
"2018/05/01","20:00","4.3","-","4.62"
"2018/05/01","20:06","4.355","-","4.67"
"2018/05/01","20:12","4.405","-","4.7"
"2018/05/01","20:18","4.45","-","4.76"
"2018/05/01","20:24","4.49","-","4.81"
"2018/05/01","20:30","4.524","-","4.82"
"2018/05/01","20:36","4.554","-","4.84"
"2018/05/01","20:42","4.578","-","4.86"
"2018/05/01","20:48","4.596","-","4.87"
"2018/05/01","20:54","4.609","-","4.87"
"2018/05/01","21:00","4.617","-","4.93"
"2018/05/01","21:06","4.619","-","4.95"
"2018/05/01","21:12","4.616","-","4.94"
"2018/05/01","21:18","4.607","-","4.95"
"2018/05/01","21:24","4.593","-","4.93"
"2018/05/01","21:30","4.573","-","4.9"
"2018/05/01","21:36","4.548","-","4.9"
"2018/05/01","21:42","4.519","-","4.86"
"2018/05/01","21:48","4.484","-","4.83"
"2018/05/01","21:54","4.445","-","4.82"
"2018/05/01","22:00","4.401","-","4.79"
"2018/05/01","22:06","4.352","-","4.79"
"2018/05/01","22:12","4.3","-","4.74"
"2018/05/01","22:18","4.243","-","4.65"
"2018/05/01","22:24","4.183","-","4.6"
"2018/05/01","22:30","4.12","-","4.51"
"2018/05/01","22:36","4.053","-","4.45"
"2018/05/01","22:42","3.983","-","4.41"
"2018/05/01","22:48","3.911","-","4.35"
"2018/05/01","22:54","3.836","-","4.25"
"2018/05/01","23:00","3.76","-","4.18"
"2018/05/01","23:06","3.682","-","4.1"
"2018/05/01","23:12","3.602","-","3.98"
"2018/05/01","23:18","3.522","-","3.89"
"2018/05/01","23:24","3.441","-","3.85"
"2018/05/01","23:30","3.359","-","3.79"
"2018/05/01","23:36","3.278","-","3.75"
"2018/05/01","23:42","3.197","-","3.65"
"2018/05/01","23:48","3.117","-","3.58"
"2018/05/01","23:54","3.038","-","3.48"
"2018/05/02","00:00","2.96","-","3.42"
"2018/05/02","00:06","2.885","-","3.36"
"2018/05/02","00:12","2.811","-","3.29"
"2018/05/02","00:18","2.74","-","3.19"
"2018/05/02","00:24","2.671","-","3.09"
"2018/05/02","00:30","2.605","-","3.02"
"2018/05/02","00:36","2.543","-","2.93"
"2018/05/02","00:42","2.484","-","2.83"
"2018/05/02","00:48","2.429","-","2.78"
"2018/05/02","00:54","2.377","-","2.72"
"2018/05/02","01:00","2.33","-","2.68"
"2018/05/02","01:06","2.287","-","2.64"
"2018/05/02","01:12","2.248","-","2.61"
"2018/05/02","01:18","2.214","-","2.52"
"2018/05/02","01:24","2.184","-","2.43"
"2018/05/02","01:30","2.158","-","2.44"
"2018/05/02","01:36","2.137","-","2.37"
"2018/05/02","01:42","2.121","-","2.38"
"2018/05/02","01:48","2.11","-","2.37"
"2018/05/02","01:54","2.103","-","2.37"
"2018/05/02","02:00","2.101","-","2.35"
"2018/05/02","02:06","2.103","-","2.37"
"2018/05/02","02:12","2.11","-","2.36"
"2018/05/02","02:18","2.121","-","2.36"
"2018/05/02","02:24","2.137","-","2.41"
"2018/05/02","02:30","2.158","-","2.47"
"2018/05/02","02:36","2.182","-","2.51"
"2018/05/02","02:42","2.211","-","2.56"
"2018/05/02","02:48","2.244","-","2.58"
"2018/05/02","02:54","2.281","-","2.6"
"2018/05/02","03:00","2.323","-","2.67"
"2018/05/02","03:06","2.368","-","2.71"
"2018/05/02","03:12","2.417","-","2.76"
"2018/05/02","03:18","2.47","-","2.84"
"2018/05/02","03:24","2.526","-","2.96"
"2018/05/02","03:30","2.586","-","2.97"
"2018/05/02","03:36","2.649","-","3.01"
"2018/05/02","03:42","2.715","-","3.08"
"2018/05/02","03:48","2.784","-","3.13"
"2018/05/02","03:54","2.856","-","3.21"
"2018/05/02","04:00","2.931","-","3.3"
"2018/05/02","04:06","3.008","-","3.39"
"2018/05/02","04:12","3.088","-","3.46"
"2018/05/02","04:18","3.169","-","3.52"
"2018/05/02","04:24","3.252","-","3.61"
"2018/05/02","04:30","3.337","-","3.7"
"2018/05/02","04:36","3.424","-","3.76"
"2018/05/02","04:42","3.511","-","3.84"
"2018/05/02","04:48","3.599","-","3.91"
"2018/05/02","04:54","3.688","-","3.99"
"2018/05/02","05:00","3.778","-","4.08"
"2018/05/02","05:06","3.867","-","4.2"
"2018/05/02","05:12","3.957","-","4.27"
"2018/05/02","05:18","4.046","-","4.33"
"2018/05/02","05:24","4.135","-","4.42"
"2018/05/02","05:30","4.223","-","4.53"
"2018/05/02","05:36","4.31","-","4.61"
"2018/05/02","05:42","4.396","-","4.69"
"2018/05/02","05:48","4.48","-","4.75"
"2018/05/02","05:54","4.563","-","4.88"
"2018/05/02","06:00","4.644","-","4.97"
"2018/05/02","06:06","4.724","-","5.02"
"2018/05/02","06:12","4.801","-","5.13"
"2018/05/02","06:18","4.877","-","5.23"
"2018/05/02","06:24","4.95","-","5.27"
"2018/05/02","06:30","5.02","-","5.34"
"2018/05/02","06:36","5.088","-","5.44"
"2018/05/02","06:42","5.153","-","5.45"
"2018/05/02","06:48","5.215","-","5.49"
"2018/05/02","06:54","5.274","-","5.6"
"2018/05/02","07:00","5.329","-","5.66"
"2018/05/02","07:06","5.382","-","5.7"
"2018/05/02","07:12","5.43","-","5.77"
"2018/05/02","07:18","5.475","-","5.82"
"2018/05/02","07:24","5.515","-","5.8"
"2018/05/02","07:30","5.552","-","5.87"
"2018/05/02","07:36","5.584","-","5.9"
"2018/05/02","07:42","5.611","-","5.97"
"2018/05/02","07:48","5.634","-","6"
"2018/05/02","07:54","5.651","-","5.97"
"2018/05/02","08:00","5.664","-","5.99"
"2018/05/02","08:06","5.671","-","6.01"
"2018/05/02","08:12","5.672","-","6.03"
"2018/05/02","08:18","5.667","-","6.04"
"2018/05/02","08:24","5.657","-","6.05"
"2018/05/02","08:30","5.641","-","6.01"
"2018/05/02","08:36","5.618","-","5.96"
"2018/05/02","08:42","5.589","-","5.86"
"2018/05/02","08:48","5.554","-","5.82"
"2018/05/02","08:54","5.512","-","5.78"
"2018/05/02","09:00","5.464","-","5.76"
"2018/05/02","09:06","5.409","-","5.74"
"2018/05/02","09:12","5.348","-","5.69"
"2018/05/02","09:18","5.281","-","5.62"
"2018/05/02","09:24","5.207","-","5.53"
"2018/05/02","09:30","5.127","-","5.43"
"2018/05/02","09:36","5.041","-","5.34"
"2018/05/02","09:42","4.949","-","5.24"
"2018/05/02","09:48","4.851","-","5.14"
"2018/05/02","09:54","4.747","-","5"
"2018/05/02","10:00","4.639","-","4.97"
"2018/05/02","10:06","4.524","-","4.85"
"2018/05/02","10:12","4.405","-","4.68"
"2018/05/02","10:18","4.282","-","4.53"
"2018/05/02","10:24","4.154","-","4.37"
"2018/05/02","10:30","4.022","-","4.21"
"2018/05/02","10:36","3.886","-","4.07"
"2018/05/02","10:42","3.747","-","3.85"
"2018/05/02","10:48","3.605","-","3.7"
"2018/05/02","10:54","3.46","-","3.54"
"2018/05/02","11:00","3.312","-","3.46"
"2018/05/02","11:06","3.163","-","3.3"
"2018/05/02","11:12","3.012","-","3.14"
"2018/05/02","11:18","2.86","-","3.04"
"2018/05/02","11:24","2.707","-","2.88"
"2018/05/02","11:30","2.554","-","2.65"
"2018/05/02","11:36","2.401","-","2.47"
"2018/05/02","11:42","2.248","-","2.31"
"2018/05/02","11:48","2.096","-","2.12"
"2018/05/02","11:54","1.946","-","2.05"
"2018/05/02","12:00","1.797","-","1.88"
"2018/05/02","12:06","1.65","-","1.78"
"2018/05/02","12:12","1.506","-","1.63"
"2018/05/02","12:18","1.364","-","1.49"
"2018/05/02","12:24","1.226","-","1.37"
"2018/05/02","12:30","1.091","-","1.23"
"2018/05/02","12:36","0.96","-","1.12"
"2018/05/02","12:42","0.834","-","0.98"
"2018/05/02","12:48","0.712","-","0.83"
"2018/05/02","12:54","0.595","-","0.72"
"2018/05/02","13:00","0.483","-","0.6"
"2018/05/02","13:06","0.377","-","0.51"
"2018/05/02","13:12","0.276","-","0.46"
"2018/05/02","13:18","0.181","-","0.33"
"2018/05/02","13:24","0.092","-","0.27"
"2018/05/02","13:30","0.009","-","0.25"
"2018/05/02","13:36","-0.068","-","0.21"
"2018/05/02","13:42","-0.139","-","0.13"
"2018/05/02","13:48","-0.203","-","0.03"
"2018/05/02","13:54","-0.261","-","-0.03"
"2018/05/02","14:00","-0.312","-","-0.15"
"2018/05/02","14:06","-0.357","-","-0.17"
"2018/05/02","14:12","-0.396","-","-0.18"
"2018/05/02","14:18","-0.428","-","-0.21"
"2018/05/02","14:24","-0.454","-","-0.25"
"2018/05/02","14:30","-0.474","-","-0.27"
"2018/05/02","14:36","-0.488","-","-0.29"
"2018/05/02","14:42","-0.495","-","-0.27"
"2018/05/02","14:48","-0.497","-","-0.24"
"2018/05/02","14:54","-0.493","-","-0.25"
"2018/05/02","15:00","-0.483","-","-0.23"
"2018/05/02","15:06","-0.468","-","-0.25"
"2018/05/02","15:12","-0.447","-","-0.23"
"2018/05/02","15:18","-0.42","-","-0.17"
"2018/05/02","15:24","-0.389","-","-0.13"
"2018/05/02","15:30","-0.352","-","-0.12"
"2018/05/02","15:36","-0.31","-","-0.08"
"2018/05/02","15:42","-0.264","-","-0.01"
"2018/05/02","15:48","-0.212","-","0.06"
"2018/05/02","15:54","-0.157","-","0.06"
"2018/05/02","16:00","-0.096","-","0.12"
"2018/05/02","16:06","-0.032","-","0.22"
"2018/05/02","16:12","0.036","-","0.27"
"2018/05/02","16:18","0.109","-","0.35"
"2018/05/02","16:24","0.185","-","0.42"
"2018/05/02","16:30","0.264","-","0.48"
"2018/05/02","16:36","0.347","-","0.52"
"2018/05/02","16:42","0.432","-","0.62"
"2018/05/02","16:48","0.521","-","0.72"
"2018/05/02","16:54","0.612","-","0.81"
"2018/05/02","17:00","0.705","-","0.87"
"2018/05/02","17:06","0.801","-","0.97"
"2018/05/02","17:12","0.898","-","1.08"
"2018/05/02","17:18","0.997","-","1.19"
"2018/05/02","17:24","1.097","-","1.25"
"2018/05/02","17:30","1.199","-","1.41"
"2018/05/02","17:36","1.302","-","1.48"
"2018/05/02","17:42","1.405","-","1.6"
"2018/05/02","17:48","1.509","-","1.7"
"2018/05/02","17:54","1.614","-","1.8"
"2018/05/02","18:00","1.719","-","1.94"
"2018/05/02","18:06","1.823","-","2.07"
"2018/05/02","18:12","1.928","-","2.16"
"2018/05/02","18:18","2.032","-","2.29"
"2018/05/02","18:24","2.137","-","2.4"
"2018/05/02","18:30","2.24","-","2.49"
"2018/05/02","18:36","2.343","-","2.62"
"2018/05/02","18:42","2.445","-","2.73"
"2018/05/02","18:48","2.547","-","2.82"
"2018/05/02","18:54","2.647","-","2.93"
"2018/05/02","19:00","2.746","-","3"
"2018/05/02","19:06","2.844","-","3.13"
"2018/05/02","19:12","2.941","-","3.21"
"2018/05/02","19:18","3.037","-","3.32"
"2018/05/02","19:24","3.13","-","3.45"
"2018/05/02","19:30","3.222","-","3.6"
"2018/05/02","19:36","3.312","-","3.66"
"2018/05/02","19:42","3.401","-","3.76"
"2018/05/02","19:48","3.487","-","3.81"
"2018/05/02","19:54","3.57","-","3.91"
"2018/05/02","20:00","3.651","-","3.97"
"2018/05/02","20:06","3.73","-","4.06"
"2018/05/02","20:12","3.805","-","4.17"
"2018/05/02","20:18","3.878","-","4.2"
"2018/05/02","20:24","3.947","-","4.28"
"2018/05/02","20:30","4.012","-","4.32"
"2018/05/02","20:36","4.075","-","4.36"
"2018/05/02","20:42","4.133","-","4.43"
"2018/05/02","20:48","4.187","-","4.48"
"2018/05/02","20:54","4.237","-","4.56"
"2018/05/02","21:00","4.283","-","4.55"
"2018/05/02","21:06","4.324","-","4.61"
"2018/05/02","21:12","4.361","-","4.67"
"2018/05/02","21:18","4.393","-","4.68"
"2018/05/02","21:24","4.421","-","4.62"
"2018/05/02","21:30","4.443","-","4.69"
"2018/05/02","21:36","4.461","-","4.75"
"2018/05/02","21:42","4.474","-","4.76"
"2018/05/02","21:48","4.482","-","4.77"
"2018/05/02","21:54","4.485","-","4.82"
"2018/05/02","22:00","4.484","-","4.8"
"2018/05/02","22:06","4.477","-","4.78"
"2018/05/02","22:12","4.466","-","4.8"
"2018/05/02","22:18","4.45","-","4.78"
"2018/05/02","22:24","4.43","-","4.76"
"2018/05/02","22:30","4.406","-","4.71"
"2018/05/02","22:36","4.377","-","4.67"
"2018/05/02","22:42","4.345","-","4.64"
"2018/05/02","22:48","4.308","-","4.6"
"2018/05/02","22:54","4.268","-","4.62"
"2018/05/02","23:00","4.224","-","4.56"
"2018/05/02","23:06","4.177","-","4.53"
"2018/05/02","23:12","4.127","-","4.5"
"2018/05/02","23:18","4.074","-","4.37"
"2018/05/02","23:24","4.019","-","4.31"
"2018/05/02","23:30","3.961","-","4.24"
"2018/05/02","23:36","3.901","-","4.16"
"2018/05/02","23:42","3.839","-","4.11"
"2018/05/02","23:48","3.776","-","4.06"
"2018/05/02","23:54","3.711","-","4.02"
"2018/05/03","00:00","3.646","-","3.97"
"2018/05/03","00:06","3.579","-","3.89"
"2018/05/03","00:12","3.513","-","3.81"
"2018/05/03","00:18","3.446","-","3.74"
"2018/05/03","00:24","3.38","-","3.66"
"2018/05/03","00:30","3.313","-","3.59"
"2018/05/03","00:36","3.248","-","3.55"
"2018/05/03","00:42","3.184","-","3.47"
"2018/05/03","00:48","3.121","-","3.41"
"2018/05/03","00:54","3.06","-","3.39"
"2018/05/03","01:00","3.001","-","3.35"
"2018/05/03","01:06","2.944","-","3.24"
"2018/05/03","01:12","2.889","-","3.19"
"2018/05/03","01:18","2.837","-","3.09"
"2018/05/03","01:24","2.788","-","3.01"
"2018/05/03","01:30","2.742","-","2.94"
"2018/05/03","01:36","2.699","-","2.93"
"2018/05/03","01:42","2.66","-","2.82"
"2018/05/03","01:48","2.624","-","2.79"
"2018/05/03","01:54","2.592","-","2.75"
"2018/05/03","02:00","2.563","-","2.74"
"2018/05/03","02:06","2.539","-","2.69"
"2018/05/03","02:12","2.518","-","2.65"
"2018/05/03","02:18","2.501","-","2.66"
"2018/05/03","02:24","2.488","-","2.68"
"2018/05/03","02:30","2.479","-","2.65"
"2018/05/03","02:36","2.474","-","2.66"
"2018/05/03","02:42","2.472","-","2.63"
"2018/05/03","02:48","2.475","-","2.61"
"2018/05/03","02:54","2.482","-","2.61"
"2018/05/03","03:00","2.492","-","2.65"
"2018/05/03","03:06","2.506","-","2.69"
"2018/05/03","03:12","2.524","-","2.7"
"2018/05/03","03:18","2.546","-","2.71"
"2018/05/03","03:24","2.571","-","2.77"
"2018/05/03","03:30","2.6","-","2.79"
"2018/05/03","03:36","2.632","-","2.79"
"2018/05/03","03:42","2.668","-","2.85"
"2018/05/03","03:48","2.707","-","2.88"
"2018/05/03","03:54","2.749","-","2.92"
"2018/05/03","04:00","2.795","-","2.97"
"2018/05/03","04:06","2.843","-","3.04"
"2018/05/03","04:12","2.895","-","3.11"
"2018/05/03","04:18","2.95","-","3.16"
"2018/05/03","04:24","3.007","-","3.22"
"2018/05/03","04:30","3.067","-","3.27"
"2018/05/03","04:36","3.129","-","3.34"
"2018/05/03","04:42","3.194","-","3.35"
"2018/05/03","04:48","3.261","-","3.45"
"2018/05/03","04:54","3.33","-","3.55"
"2018/05/03","05:00","3.401","-","3.63"
"2018/05/03","05:06","3.474","-","3.67"
"2018/05/03","05:12","3.548","-","3.75"
"2018/05/03","05:18","3.623","-","3.83"
"2018/05/03","05:24","3.699","-","3.9"
"2018/05/03","05:30","3.776","-","3.97"
"2018/05/03","05:36","3.854","-","4.1"
"2018/05/03","05:42","3.932","-","4.17"
"2018/05/03","05:48","4.011","-","4.22"
"2018/05/03","05:54","4.089","-","4.3"
"2018/05/03","06:00","4.167","-","4.39"
"2018/05/03","06:06","4.244","-","4.41"
"2018/05/03","06:12","4.32","-","4.51"
"2018/05/03","06:18","4.396","-","4.58"
"2018/05/03","06:24","4.47","-","4.65"
"2018/05/03","06:30","4.543","-","4.72"
"2018/05/03","06:36","4.615","-","4.78"
"2018/05/03","06:42","4.684","-","4.85"
"2018/05/03","06:48","4.752","-","4.91"
"2018/05/03","06:54","4.818","-","4.97"
"2018/05/03","07:00","4.882","-","5.06"
"2018/05/03","07:06","4.943","-","5.15"
"2018/05/03","07:12","5.001","-","5.24"
"2018/05/03","07:18","5.057","-","5.32"
"2018/05/03","07:24","5.111","-","5.32"
"2018/05/03","07:30","5.161","-","5.37"
"2018/05/03","07:36","5.208","-","5.41"
"2018/05/03","07:42","5.252","-","5.45"
"2018/05/03","07:48","5.292","-","5.47"
"2018/05/03","07:54","5.329","-","5.52"
"2018/05/03","08:00","5.363","-","5.56"
"2018/05/03","08:06","5.392","-","5.6"
"2018/05/03","08:12","5.417","-","5.64"
"2018/05/03","08:18","5.439","-","5.65"
"2018/05/03","08:24","5.456","-","5.65"
"2018/05/03","08:30","5.468","-","5.63"
"2018/05/03","08:36","5.476","-","5.65"
"2018/05/03","08:42","5.479","-","5.66"
"2018/05/03","08:48","5.476","-","5.66"
"2018/05/03","08:54","5.469","-","5.66"
"2018/05/03","09:00","5.457","-","5.63"
"2018/05/03","09:06","5.439","-","5.62"
"2018/05/03","09:12","5.415","-","5.6"
"2018/05/03","09:18","5.386","-","5.59"
"2018/05/03","09:24","5.351","-","5.55"
"2018/05/03","09:30","5.31","-","5.5"
"2018/05/03","09:36","5.264","-","5.43"
"2018/05/03","09:42","5.212","-","5.36"
"2018/05/03","09:48","5.153","-","5.3"
"2018/05/03","09:54","5.089","-","5.22"
"2018/05/03","10:00","5.02","-","5.13"
"2018/05/03","10:06","4.944","-","5.04"
"2018/05/03","10:12","4.863","-","4.98"
"2018/05/03","10:18","4.776","-","4.9"
"2018/05/03","10:24","4.685","-","4.83"
"2018/05/03","10:30","4.588","-","4.7"
"2018/05/03","10:36","4.485","-","4.58"
"2018/05/03","10:42","4.379","-","4.49"
"2018/05/03","10:48","4.267","-","4.34"
"2018/05/03","10:54","4.152","-","4.21"
"2018/05/03","11:00","4.032","-","4.1"
"2018/05/03","11:06","3.909","-","3.96"
"2018/05/03","11:12","3.782","-","3.8"
"2018/05/03","11:18","3.652","-","3.68"
"2018/05/03","11:24","3.519","-","3.54"
"2018/05/03","11:30","3.384","-","3.36"
"2018/05/03","11:36","3.247","-","3.22"
"2018/05/03","11:42","3.107","-","3.11"
"2018/05/03","11:48","2.967","-","2.94"
"2018/05/03","11:54","2.825","-","2.78"
"2018/05/03","12:00","2.682","-","2.68"
