"Date","Time (GMT)","Predicted (ft)","Preliminary (ft)","Verified (ft)"
"2017/03/07","11:18","3.908","-","4.01"
"2017/03/07","11:24","3.987","-","4.08"
"2017/03/07","11:30","4.066","-","4.16"
"2017/03/07","11:36","4.145","-","4.19"
"2017/03/07","11:42","4.225","-","4.21"
"2017/03/07","11:48","4.304","-","4.32"
"2017/03/07","11:54","4.383","-","4.41"
"2017/03/07","12:00","4.461","-","4.54"
"2017/03/07","12:06","4.539","-","4.62"
"2017/03/07","12:12","4.616","-","4.62"
"2017/03/07","12:18","4.692","-","4.73"
"2017/03/07","12:24","4.767","-","4.8"
"2017/03/07","12:30","4.841","-","4.79"
"2017/03/07","12:36","4.913","-","4.88"
"2017/03/07","12:42","4.984","-","4.96"
"2017/03/07","12:48","5.053","-","4.97"
"2017/03/07","12:54","5.12","-","5.06"
"2017/03/07","13:00","5.185","-","5.07"
"2017/03/07","13:06","5.248","-","5.07"
"2017/03/07","13:12","5.309","-","5.12"
"2017/03/07","13:18","5.367","-","5.15"
"2017/03/07","13:24","5.423","-","5.24"
"2017/03/07","13:30","5.476","-","5.25"
"2017/03/07","13:36","5.525","-","5.34"
"2017/03/07","13:42","5.571","-","5.36"
"2017/03/07","13:48","5.614","-","5.42"
"2017/03/07","13:54","5.653","-","5.54"
"2017/03/07","14:00","5.688","-","5.53"
"2017/03/07","14:06","5.719","-","5.56"
"2017/03/07","14:12","5.746","-","5.56"
"2017/03/07","14:18","5.768","-","5.64"
"2017/03/07","14:24","5.785","-","5.68"
"2017/03/07","14:30","5.797","-","5.64"
"2017/03/07","14:36","5.804","-","5.71"
"2017/03/07","14:42","5.806","-","5.71"
"2017/03/07","14:48","5.802","-","5.7"
"2017/03/07","14:54","5.793","-","5.69"
"2017/03/07","15:00","5.778","-","5.7"
"2017/03/07","15:06","5.757","-","5.66"
"2017/03/07","15:12","5.73","-","5.61"
"2017/03/07","15:18","5.698","-","5.58"
"2017/03/07","15:24","5.659","-","5.59"
"2017/03/07","15:30","5.615","-","5.57"
"2017/03/07","15:36","5.565","-","5.53"
"2017/03/07","15:42","5.508","-","5.48"
"2017/03/07","15:48","5.446","-","5.39"
"2017/03/07","15:54","5.379","-","5.37"
"2017/03/07","16:00","5.305","-","5.3"
"2017/03/07","16:06","5.226","-","5.28"
"2017/03/07","16:12","5.142","-","5.2"
"2017/03/07","16:18","5.052","-","5.06"
"2017/03/07","16:24","4.958","-","5"
"2017/03/07","16:30","4.858","-","4.94"
"2017/03/07","16:36","4.754","-","4.9"
"2017/03/07","16:42","4.645","-","4.78"
"2017/03/07","16:48","4.532","-","4.65"
"2017/03/07","16:54","4.415","-","4.51"
"2017/03/07","17:00","4.294","-","4.37"
"2017/03/07","17:06","4.17","-","4.28"
"2017/03/07","17:12","4.042","-","4.16"
"2017/03/07","17:18","3.912","-","3.99"
"2017/03/07","17:24","3.778","-","3.9"
"2017/03/07","17:30","3.643","-","3.8"
"2017/03/07","17:36","3.506","-","3.69"
"2017/03/07","17:42","3.366","-","3.57"
"2017/03/07","17:48","3.226","-","3.41"
"2017/03/07","17:54","3.085","-","3.25"
"2017/03/07","18:00","2.943","-","3.11"
"2017/03/07","18:06","2.801","-","2.97"
"2017/03/07","18:12","2.658","-","2.87"
"2017/03/07","18:18","2.517","-","2.72"
"2017/03/07","18:24","2.376","-","2.62"
"2017/03/07","18:30","2.237","-","2.44"
"2017/03/07","18:36","2.099","-","2.3"
"2017/03/07","18:42","1.963","-","2.16"
"2017/03/07","18:48","1.829","-","2.08"
"2017/03/07","18:54","1.698","-","2.02"
"2017/03/07","19:00","1.569","-","1.89"
"2017/03/07","19:06","1.444","-","1.77"
"2017/03/07","19:12","1.322","-","1.64"
"2017/03/07","19:18","1.204","-","1.52"
"2017/03/07","19:24","1.089","-","1.43"
"2017/03/07","19:30","0.979","-","1.34"
"2017/03/07","19:36","0.873","-","1.21"
"2017/03/07","19:42","0.771","-","1.09"
"2017/03/07","19:48","0.674","-","1.02"
"2017/03/07","19:54","0.581","-","1.03"
"2017/03/07","20:00","0.494","-","0.96"
"2017/03/07","20:06","0.411","-","0.88"
"2017/03/07","20:12","0.333","-","0.84"
"2017/03/07","20:18","0.261","-","0.78"
"2017/03/07","20:24","0.193","-","0.69"
"2017/03/07","20:30","0.13","-","0.65"
"2017/03/07","20:36","0.073","-","0.62"
"2017/03/07","20:42","0.021","-","0.59"
"2017/03/07","20:48","-0.026","-","0.54"
"2017/03/07","20:54","-0.068","-","0.55"
"2017/03/07","21:00","-0.105","-","0.47"
"2017/03/07","21:06","-0.136","-","0.42"
"2017/03/07","21:12","-0.162","-","0.32"
"2017/03/07","21:18","-0.183","-","0.28"
"2017/03/07","21:24","-0.199","-","0.26"
"2017/03/07","21:30","-0.21","-","0.25"
"2017/03/07","21:36","-0.216","-","0.27"
"2017/03/07","21:42","-0.217","-","0.27"
"2017/03/07","21:48","-0.212","-","0.24"
"2017/03/07","21:54","-0.203","-","0.25"
"2017/03/07","22:00","-0.189","-","0.33"
"2017/03/07","22:06","-0.17","-","0.3"
"2017/03/07","22:12","-0.147","-","0.31"
"2017/03/07","22:18","-0.119","-","0.34"
"2017/03/07","22:24","-0.086","-","0.38"
"2017/03/07","22:30","-0.049","-","0.36"
"2017/03/07","22:36","-0.008","-","0.34"
"2017/03/07","22:42","0.037","-","0.41"
"2017/03/07","22:48","0.086","-","0.45"
"2017/03/07","22:54","0.139","-","0.48"
"2017/03/07","23:00","0.196","-","0.54"
"2017/03/07","23:06","0.256","-","0.57"
"2017/03/07","23:12","0.319","-","0.63"
"2017/03/07","23:18","0.386","-","0.7"
"2017/03/07","23:24","0.455","-","0.75"
"2017/03/07","23:30","0.527","-","0.83"
"2017/03/07","23:36","0.602","-","0.88"
"2017/03/07","23:42","0.68","-","1.01"
"2017/03/07","23:48","0.759","-","1.09"
"2017/03/07","23:54","0.842","-","1.19"
"2017/03/08","00:00","0.926","-","1.3"
"2017/03/08","00:06","1.012","-","1.36"
"2017/03/08","00:12","1.1","-","1.44"
"2017/03/08","00:18","1.19","-","1.54"
"2017/03/08","00:24","1.281","-","1.62"
"2017/03/08","00:30","1.374","-","1.69"
"2017/03/08","00:36","1.469","-","1.76"
"2017/03/08","00:42","1.565","-","1.83"
"2017/03/08","00:48","1.662","-","1.91"
"2017/03/08","00:54","1.761","-","2.03"
"2017/03/08","01:00","1.861","-","2.16"
"2017/03/08","01:06","1.962","-","2.3"
"2017/03/08","01:12","2.063","-","2.42"
"2017/03/08","01:18","2.166","-","2.48"
"2017/03/08","01:24","2.27","-","2.53"
"2017/03/08","01:30","2.374","-","2.58"
"2017/03/08","01:36","2.479","-","2.68"
"2017/03/08","01:42","2.584","-","2.75"
"2017/03/08","01:48","2.689","-","2.91"
"2017/03/08","01:54","2.794","-","3.05"
"2017/03/08","02:00","2.898","-","3.1"
"2017/03/08","02:06","3.003","-","3.2"
"2017/03/08","02:12","3.106","-","3.24"
"2017/03/08","02:18","3.209","-","3.37"
"2017/03/08","02:24","3.31","-","3.4"
"2017/03/08","02:30","3.41","-","3.48"
"2017/03/08","02:36","3.508","-","3.57"
"2017/03/08","02:42","3.604","-","3.6"
"2017/03/08","02:48","3.697","-","3.6"
"2017/03/08","02:54","3.788","-","3.69"
"2017/03/08","03:00","3.876","-","3.77"
"2017/03/08","03:06","3.962","-","3.85"
"2017/03/08","03:12","4.043","-","3.93"
"2017/03/08","03:18","4.121","-","4"
"2017/03/08","03:24","4.195","-","4"
"2017/03/08","03:30","4.265","-","4.07"
"2017/03/08","03:36","4.331","-","4.14"
"2017/03/08","03:42","4.392","-","4.17"
"2017/03/08","03:48","4.449","-","4.19"
"2017/03/08","03:54","4.501","-","4.26"
"2017/03/08","04:00","4.548","-","4.27"
"2017/03/08","04:06","4.59","-","4.38"
"2017/03/08","04:12","4.626","-","4.41"
"2017/03/08","04:18","4.658","-","4.42"
"2017/03/08","04:24","4.684","-","4.43"
"2017/03/08","04:30","4.704","-","4.43"
"2017/03/08","04:36","4.72","-","4.44"
"2017/03/08","04:42","4.73","-","4.43"
"2017/03/08","04:48","4.734","-","4.45"
"2017/03/08","04:54","4.733","-","4.44"
"2017/03/08","05:00","4.727","-","4.48"
"2017/03/08","05:06","4.716","-","4.5"
"2017/03/08","05:12","4.699","-","4.48"
"2017/03/08","05:18","4.678","-","4.47"
"2017/03/08","05:24","4.651","-","4.43"
"2017/03/08","05:30","4.619","-","4.43"
"2017/03/08","05:36","4.583","-","4.4"
"2017/03/08","05:42","4.543","-","4.38"
"2017/03/08","05:48","4.498","-","4.32"
"2017/03/08","05:54","4.449","-","4.33"
"2017/03/08","06:00","4.396","-","4.3"
"2017/03/08","06:06","4.339","-","4.26"
"2017/03/08","06:12","4.28","-","4.23"
"2017/03/08","06:18","4.217","-","4.16"
"2017/03/08","06:24","4.151","-","4.1"
"2017/03/08","06:30","4.083","-","4.04"
"2017/03/08","06:36","4.013","-","3.99"
"2017/03/08","06:42","3.941","-","3.92"
"2017/03/08","06:48","3.868","-","3.85"
"2017/03/08","06:54","3.793","-","3.8"
"2017/03/08","07:00","3.718","-","3.76"
"2017/03/08","07:06","3.643","-","3.7"
"2017/03/08","07:12","3.567","-","3.65"
"2017/03/08","07:18","3.492","-","3.58"
"2017/03/08","07:24","3.417","-","3.5"
"2017/03/08","07:30","3.343","-","3.44"
"2017/03/08","07:36","3.27","-","3.35"
"2017/03/08","07:42","3.199","-","3.28"
"2017/03/08","07:48","3.129","-","3.2"
"2017/03/08","07:54","3.062","-","3.13"
"2017/03/08","08:00","2.997","-","3.06"
"2017/03/08","08:06","2.934","-","3.04"
"2017/03/08","08:12","2.875","-","3.04"
"2017/03/08","08:18","2.818","-","3.02"
"2017/03/08","08:24","2.764","-","2.98"
"2017/03/08","08:30","2.714","-","2.93"
"2017/03/08","08:36","2.667","-","2.87"
"2017/03/08","08:42","2.623","-","2.84"
"2017/03/08","08:48","2.584","-","2.81"
"2017/03/08","08:54","2.548","-","2.81"
"2017/03/08","09:00","2.516","-","2.8"
"2017/03/08","09:06","2.488","-","2.83"
"2017/03/08","09:12","2.464","-","2.83"
"2017/03/08","09:18","2.445","-","2.8"
"2017/03/08","09:24","2.43","-","2.81"
"2017/03/08","09:30","2.419","-","2.8"
"2017/03/08","09:36","2.412","-","2.74"
"2017/03/08","09:42","2.41","-","2.71"
"2017/03/08","09:48","2.412","-","2.68"
"2017/03/08","09:54","2.419","-","2.69"
"2017/03/08","10:00","2.43","-","2.71"
"2017/03/08","10:06","2.446","-","2.72"
"2017/03/08","10:12","2.466","-","2.75"
"2017/03/08","10:18","2.491","-","2.81"
"2017/03/08","10:24","2.52","-","2.83"
"2017/03/08","10:30","2.553","-","2.86"
"2017/03/08","10:36","2.59","-","2.91"
"2017/03/08","10:42","2.632","-","2.96"
"2017/03/08","10:48","2.678","-","2.98"
"2017/03/08","10:54","2.727","-","3"
"2017/03/08","11:00","2.78","-","2.99"
"2017/03/08","11:06","2.837","-","3.04"
"2017/03/08","11:12","2.897","-","3.08"
"2017/03/08","11:18","2.961","-","3.15"
"2017/03/08","11:24","3.027","-","3.23"
"2017/03/08","11:30","3.096","-","3.3"
"2017/03/08","11:36","3.168","-","3.33"
"2017/03/08","11:42","3.242","-","3.33"
"2017/03/08","11:48","3.319","-","3.38"
"2017/03/08","11:54","3.397","-","3.4"
"2017/03/08","12:00","3.477","-","3.46"
"2017/03/08","12:06","3.558","-","3.53"
"2017/03/08","12:12","3.641","-","3.61"
"2017/03/08","12:18","3.725","-","3.66"
"2017/03/08","12:24","3.809","-","3.73"
"2017/03/08","12:30","3.894","-","3.84"
"2017/03/08","12:36","3.98","-","3.96"
"2017/03/08","12:42","4.066","-","4.08"
"2017/03/08","12:48","4.152","-","4.17"
"2017/03/08","12:54","4.238","-","4.27"
"2017/03/08","13:00","4.324","-","4.31"
"2017/03/08","13:06","4.409","-","4.36"
"2017/03/08","13:12","4.494","-","4.44"
"2017/03/08","13:18","4.578","-","4.53"
"2017/03/08","13:24","4.662","-","4.58"
"2017/03/08","13:30","4.744","-","4.66"
"2017/03/08","13:36","4.825","-","4.74"
"2017/03/08","13:42","4.905","-","4.79"
"2017/03/08","13:48","4.983","-","4.89"
"2017/03/08","13:54","5.059","-","4.95"
"2017/03/08","14:00","5.134","-","5.03"
"2017/03/08","14:06","5.206","-","5.06"
"2017/03/08","14:12","5.277","-","5.13"
"2017/03/08","14:18","5.344","-","5.21"
"2017/03/08","14:24","5.409","-","5.24"
"2017/03/08","14:30","5.471","-","5.29"
"2017/03/08","14:36","5.53","-","5.38"
"2017/03/08","14:42","5.585","-","5.41"
"2017/03/08","14:48","5.636","-","5.47"
"2017/03/08","14:54","5.683","-","5.5"
"2017/03/08","15:00","5.727","-","5.52"
"2017/03/08","15:06","5.765","-","5.55"
"2017/03/08","15:12","5.799","-","5.59"
"2017/03/08","15:18","5.828","-","5.64"
"2017/03/08","15:24","5.852","-","5.68"
"2017/03/08","15:30","5.87","-","5.7"
"2017/03/08","15:36","5.883","-","5.69"
"2017/03/08","15:42","5.889","-","5.71"
"2017/03/08","15:48","5.89","-","5.68"
"2017/03/08","15:54","5.885","-","5.72"
"2017/03/08","16:00","5.874","-","5.7"
"2017/03/08","16:06","5.856","-","5.69"
"2017/03/08","16:12","5.832","-","5.68"
"2017/03/08","16:18","5.801","-","5.67"
"2017/03/08","16:24","5.764","-","5.65"
"2017/03/08","16:30","5.72","-","5.63"
"2017/03/08","16:36","5.67","-","5.61"
"2017/03/08","16:42","5.614","-","5.55"
"2017/03/08","16:48","5.551","-","5.51"
"2017/03/08","16:54","5.481","-","5.47"
"2017/03/08","17:00","5.406","-","5.36"
"2017/03/08","17:06","5.324","-","5.32"
"2017/03/08","17:12","5.237","-","5.26"
"2017/03/08","17:18","5.143","-","5.19"
"2017/03/08","17:24","5.044","-","5.1"
"2017/03/08","17:30","4.94","-","5.02"
"2017/03/08","17:36","4.83","-","4.96"
"2017/03/08","17:42","4.715","-","4.89"
"2017/03/08","17:48","4.596","-","4.75"
"2017/03/08","17:54","4.472","-","4.59"
"2017/03/08","18:00","4.343","-","4.5"
"2017/03/08","18:06","4.211","-","4.33"
"2017/03/08","18:12","4.075","-","4.19"
"2017/03/08","18:18","3.936","-","4.03"
"2017/03/08","18:24","3.794","-","3.87"
"2017/03/08","18:30","3.65","-","3.71"
"2017/03/08","18:36","3.503","-","3.58"
"2017/03/08","18:42","3.355","-","3.47"
"2017/03/08","18:48","3.205","-","3.32"
"2017/03/08","18:54","3.053","-","3.15"
"2017/03/08","19:00","2.902","-","3.03"
"2017/03/08","19:06","2.75","-","2.83"
"2017/03/08","19:12","2.598","-","2.67"
"2017/03/08","19:18","2.447","-","2.48"
"2017/03/08","19:24","2.297","-","2.35"
"2017/03/08","19:30","2.148","-","2.23"
"2017/03/08","19:36","2.001","-","2.1"
"2017/03/08","19:42","1.856","-","2.02"
"2017/03/08","19:48","1.713","-","1.9"
"2017/03/08","19:54","1.574","-","1.79"
"2017/03/08","20:00","1.437","-","1.62"
"2017/03/08","20:06","1.304","-","1.47"
"2017/03/08","20:12","1.175","-","1.31"
"2017/03/08","20:18","1.049","-","1.25"
"2017/03/08","20:24","0.928","-","1.12"
"2017/03/08","20:30","0.812","-","1"
"2017/03/08","20:36","0.7","-","0.9"
"2017/03/08","20:42","0.592","-","0.78"
"2017/03/08","20:48","0.49","-","0.68"
"2017/03/08","20:54","0.393","-","0.61"
"2017/03/08","21:00","0.302","-","0.57"
"2017/03/08","21:06","0.215","-","0.5"
"2017/03/08","21:12","0.134","-","0.42"
"2017/03/08","21:18","0.059","-","0.39"
"2017/03/08","21:24","-0.011","-","0.35"
"2017/03/08","21:30","-0.075","-","0.28"
"2017/03/08","21:36","-0.134","-","0.25"
"2017/03/08","21:42","-0.187","-","0.18"
"2017/03/08","21:48","-0.234","-","0.11"
"2017/03/08","21:54","-0.275","-","0.08"
"2017/03/08","22:00","-0.31","-","0.09"
"2017/03/08","22:06","-0.34","-","0.09"
"2017/03/08","22:12","-0.364","-","0.09"
"2017/03/08","22:18","-0.383","-","0.03"
"2017/03/08","22:24","-0.396","-","0.03"
"2017/03/08","22:30","-0.403","-","0.01"
"2017/03/08","22:36","-0.404","-","0.01"
"2017/03/08","22:42","-0.4","-","-0.04"
"2017/03/08","22:48","-0.391","-","-0.06"
"2017/03/08","22:54","-0.376","-","-0.04"
"2017/03/08","23:00","-0.355","-","0.05"
"2017/03/08","23:06","-0.33","-","0.12"
"2017/03/08","23:12","-0.299","-","0.21"
"2017/03/08","23:18","-0.264","-","0.17"
"2017/03/08","23:24","-0.223","-","0.18"
"2017/03/08","23:30","-0.178","-","0.23"
"2017/03/08","23:36","-0.129","-","0.27"
"2017/03/08","23:42","-0.075","-","0.33"
"2017/03/08","23:48","-0.016","-","0.37"
"2017/03/08","23:54","0.046","-","0.43"
"2017/03/09","00:00","0.112","-","0.49"
"2017/03/09","00:06","0.182","-","0.54"
"2017/03/09","00:12","0.255","-","0.57"
"2017/03/09","00:18","0.332","-","0.61"
"2017/03/09","00:24","0.412","-","0.67"
"2017/03/09","00:30","0.494","-","0.8"
"2017/03/09","00:36","0.58","-","0.91"
"2017/03/09","00:42","0.669","-","1.02"
"2017/03/09","00:48","0.76","-","1.09"
"2017/03/09","00:54","0.853","-","1.22"
"2017/03/09","01:00","0.949","-","1.29"
"2017/03/09","01:06","1.047","-","1.4"
"2017/03/09","01:12","1.147","-","1.48"
"2017/03/09","01:18","1.248","-","1.64"
"2017/03/09","01:24","1.352","-","1.71"
"2017/03/09","01:30","1.458","-","1.8"
"2017/03/09","01:36","1.565","-","1.89"
"2017/03/09","01:42","1.674","-","2.03"
"2017/03/09","01:48","1.784","-","2.12"
"2017/03/09","01:54","1.896","-","2.21"
"2017/03/09","02:00","2.009","-","2.29"
"2017/03/09","02:06","2.123","-","2.39"
"2017/03/09","02:12","2.238","-","2.5"
"2017/03/09","02:18","2.354","-","2.59"
"2017/03/09","02:24","2.471","-","2.7"
"2017/03/09","02:30","2.588","-","2.75"
"2017/03/09","02:36","2.705","-","2.82"
"2017/03/09","02:42","2.823","-","2.89"
"2017/03/09","02:48","2.94","-","3.03"
"2017/03/09","02:54","3.057","-","3.15"
"2017/03/09","03:00","3.173","-","3.25"
"2017/03/09","03:06","3.288","-","3.34"
"2017/03/09","03:12","3.402","-","3.43"
"2017/03/09","03:18","3.514","-","3.5"
"2017/03/09","03:24","3.625","-","3.58"
"2017/03/09","03:30","3.733","-","3.67"
"2017/03/09","03:36","3.839","-","3.71"
"2017/03/09","03:42","3.942","-","3.74"
"2017/03/09","03:48","4.042","-","3.82"
"2017/03/09","03:54","4.138","-","3.89"
"2017/03/09","04:00","4.231","-","3.97"
"2017/03/09","04:06","4.32","-","4.05"
"2017/03/09","04:12","4.404","-","4.09"
"2017/03/09","04:18","4.484","-","4.18"
"2017/03/09","04:24","4.56","-","4.28"
"2017/03/09","04:30","4.63","-","4.34"
"2017/03/09","04:36","4.695","-","4.39"
"2017/03/09","04:42","4.754","-","4.44"
"2017/03/09","04:48","4.808","-","4.49"
"2017/03/09","04:54","4.856","-","4.53"
"2017/03/09","05:00","4.898","-","4.55"
"2017/03/09","05:06","4.934","-","4.59"
"2017/03/09","05:12","4.964","-","4.65"
"2017/03/09","05:18","4.988","-","4.66"
"2017/03/09","05:24","5.006","-","4.69"
"2017/03/09","05:30","5.017","-","4.7"
"2017/03/09","05:36","5.023","-","4.69"
"2017/03/09","05:42","5.021","-","4.71"
"2017/03/09","05:48","5.014","-","4.73"
"2017/03/09","05:54","5","-","4.72"
"2017/03/09","06:00","4.981","-","4.68"
"2017/03/09","06:06","4.955","-","4.71"
"2017/03/09","06:12","4.924","-","4.72"
"2017/03/09","06:18","4.887","-","4.69"
"2017/03/09","06:24","4.844","-","4.69"
"2017/03/09","06:30","4.796","-","4.65"
"2017/03/09","06:36","4.742","-","4.63"
"2017/03/09","06:42","4.684","-","4.6"
"2017/03/09","06:48","4.621","-","4.57"
"2017/03/09","06:54","4.554","-","4.5"
"2017/03/09","07:00","4.483","-","4.42"
"2017/03/09","07:06","4.408","-","4.33"
"2017/03/09","07:12","4.329","-","4.28"
"2017/03/09","07:18","4.248","-","4.2"
"2017/03/09","07:24","4.163","-","4.14"
"2017/03/09","07:30","4.077","-","4.06"
"2017/03/09","07:36","3.988","-","4.01"
"2017/03/09","07:42","3.898","-","3.93"
"2017/03/09","07:48","3.807","-","3.86"
"2017/03/09","07:54","3.715","-","3.82"
"2017/03/09","08:00","3.623","-","3.75"
"2017/03/09","08:06","3.53","-","3.69"
"2017/03/09","08:12","3.438","-","3.63"
"2017/03/09","08:18","3.347","-","3.55"
"2017/03/09","08:24","3.257","-","3.43"
"2017/03/09","08:30","3.169","-","3.35"
"2017/03/09","08:36","3.082","-","3.31"
"2017/03/09","08:42","2.997","-","3.22"
"2017/03/09","08:48","2.915","-","3.17"
"2017/03/09","08:54","2.836","-","3.07"
"2017/03/09","09:00","2.759","-","2.97"
"2017/03/09","09:06","2.686","-","2.89"
"2017/03/09","09:12","2.616","-","2.81"
"2017/03/09","09:18","2.55","-","2.72"
"2017/03/09","09:24","2.488","-","2.66"
"2017/03/09","09:30","2.43","-","2.63"
"2017/03/09","09:36","2.376","-","2.59"
"2017/03/09","09:42","2.326","-","2.51"
"2017/03/09","09:48","2.281","-","2.5"
"2017/03/09","09:54","2.24","-","2.45"
"2017/03/09","10:00","2.205","-","2.46"
"2017/03/09","10:06","2.173","-","2.44"
"2017/03/09","10:12","2.147","-","2.4"
"2017/03/09","10:18","2.126","-","2.39"
"2017/03/09","10:24","2.11","-","2.4"
"2017/03/09","10:30","2.098","-","2.42"
"2017/03/09","10:36","2.092","-","2.47"
"2017/03/09","10:42","2.091","-","2.48"
"2017/03/09","10:48","2.095","-","2.52"
"2017/03/09","10:54","2.104","-","2.53"
"2017/03/09","11:00","2.118","-","2.56"
"2017/03/09","11:06","2.138","-","2.55"
"2017/03/09","11:12","2.162","-","2.58"
"2017/03/09","11:18","2.191","-","2.61"
"2017/03/09","11:24","2.225","-","2.64"
"2017/03/09","11:30","2.264","-","2.69"
"2017/03/09","11:36","2.308","-","2.72"
"2017/03/09","11:42","2.356","-","2.73"
"2017/03/09","11:48","2.408","-","2.79"
"2017/03/09","11:54","2.465","-","2.83"
"2017/03/09","12:00","2.525","-","2.91"
"2017/03/09","12:06","2.59","-","2.99"
"2017/03/09","12:12","2.657","-","3.01"
"2017/03/09","12:18","2.729","-","3.06"
"2017/03/09","12:24","2.803","-","3.13"
"2017/03/09","12:30","2.881","-","3.16"
"2017/03/09","12:36","2.961","-","3.26"
"2017/03/09","12:42","3.043","-","3.3"
"2017/03/09","12:48","3.128","-","3.35"
"2017/03/09","12:54","3.215","-","3.39"
"2017/03/09","13:00","3.303","-","3.47"
"2017/03/09","13:06","3.393","-","3.53"
"2017/03/09","13:12","3.484","-","3.58"
"2017/03/09","13:18","3.577","-","3.67"
"2017/03/09","13:24","3.67","-","3.74"
"2017/03/09","13:30","3.764","-","3.82"
"2017/03/09","13:36","3.859","-","3.9"
"2017/03/09","13:42","3.953","-","3.99"
"2017/03/09","13:48","4.048","-","4.07"
"2017/03/09","13:54","4.143","-","4.14"
"2017/03/09","14:00","4.238","-","4.27"
"2017/03/09","14:06","4.332","-","4.43"
"2017/03/09","14:12","4.426","-","4.52"
"2017/03/09","14:18","4.519","-","4.62"
"2017/03/09","14:24","4.611","-","4.64"
"2017/03/09","14:30","4.702","-","4.71"
"2017/03/09","14:36","4.792","-","4.77"
"2017/03/09","14:42","4.88","-","4.85"
"2017/03/09","14:48","4.967","-","4.92"
"2017/03/09","14:54","5.052","-","5.01"
"2017/03/09","15:00","5.134","-","5.11"
"2017/03/09","15:06","5.215","-","5.16"
"2017/03/09","15:12","5.292","-","5.2"
"2017/03/09","15:18","5.367","-","5.28"
"2017/03/09","15:24","5.439","-","5.33"
"2017/03/09","15:30","5.507","-","5.41"
"2017/03/09","15:36","5.571","-","5.49"
"2017/03/09","15:42","5.632","-","5.54"
"2017/03/09","15:48","5.688","-","5.57"
"2017/03/09","15:54","5.74","-","5.59"
"2017/03/09","16:00","5.786","-","5.68"
"2017/03/09","16:06","5.828","-","5.71"
"2017/03/09","16:12","5.865","-","5.75"
"2017/03/09","16:18","5.895","-","5.77"
"2017/03/09","16:24","5.92","-","5.82"
"2017/03/09","16:30","5.939","-","5.79"
"2017/03/09","16:36","5.952","-","5.8"
"2017/03/09","16:42","5.958","-","5.85"
"2017/03/09","16:48","5.957","-","5.9"
"2017/03/09","16:54","5.95","-","5.87"
"2017/03/09","17:00","5.936","-","5.88"
"2017/03/09","17:06","5.915","-","5.84"
"2017/03/09","17:12","5.887","-","5.85"
"2017/03/09","17:18","5.852","-","5.84"
"2017/03/09","17:24","5.81","-","5.84"
"2017/03/09","17:30","5.761","-","5.81"
"2017/03/09","17:36","5.705","-","5.73"
"2017/03/09","17:42","5.642","-","5.67"
"2017/03/09","17:48","5.572","-","5.61"
"2017/03/09","17:54","5.495","-","5.52"
"2017/03/09","18:00","5.412","-","5.46"
"2017/03/09","18:06","5.322","-","5.39"
"2017/03/09","18:12","5.226","-","5.29"
"2017/03/09","18:18","5.123","-","5.23"
"2017/03/09","18:24","5.015","-","5.1"
"2017/03/09","18:30","4.901","-","5.06"
"2017/03/09","18:36","4.781","-","4.97"
"2017/03/09","18:42","4.657","-","4.85"
"2017/03/09","18:48","4.527","-","4.71"
"2017/03/09","18:54","4.393","-","4.57"
"2017/03/09","19:00","4.254","-","4.45"
"2017/03/09","19:06","4.112","-","4.33"
"2017/03/09","19:12","3.966","-","4.21"
"2017/03/09","19:18","3.817","-","4.05"
"2017/03/09","19:24","3.665","-","3.86"
"2017/03/09","19:30","3.511","-","3.74"
"2017/03/09","19:36","3.355","-","3.55"
"2017/03/09","19:42","3.197","-","3.38"
"2017/03/09","19:48","3.039","-","3.22"
"2017/03/09","19:54","2.879","-","3.04"
"2017/03/09","20:00","2.72","-","2.89"
"2017/03/09","20:06","2.561","-","2.73"
"2017/03/09","20:12","2.402","-","2.55"
"2017/03/09","20:18","2.245","-","2.33"
"2017/03/09","20:24","2.089","-","2.14"
"2017/03/09","20:30","1.935","-","2.01"
"2017/03/09","20:36","1.784","-","1.87"
"2017/03/09","20:42","1.635","-","1.69"
"2017/03/09","20:48","1.49","-","1.56"
"2017/03/09","20:54","1.347","-","1.44"
"2017/03/09","21:00","1.209","-","1.27"
"2017/03/09","21:06","1.075","-","1.21"
"2017/03/09","21:12","0.946","-","1.06"
"2017/03/09","21:18","0.821","-","0.9"
"2017/03/09","21:24","0.7","-","0.78"
"2017/03/09","21:30","0.585","-","0.69"
"2017/03/09","21:36","0.476","-","0.57"
"2017/03/09","21:42","0.372","-","0.52"
"2017/03/09","21:48","0.273","-","0.39"
"2017/03/09","21:54","0.18","-","0.31"
"2017/03/09","22:00","0.093","-","0.28"
"2017/03/09","22:06","0.012","-","0.27"
"2017/03/09","22:12","-0.063","-","0.2"
"2017/03/09","22:18","-0.132","-","0.13"
"2017/03/09","22:24","-0.194","-","0.04"
"2017/03/09","22:30","-0.251","-","-0.03"
"2017/03/09","22:36","-0.301","-","-0.05"
"2017/03/09","22:42","-0.346","-","-0.1"
"2017/03/09","22:48","-0.383","-","-0.14"
"2017/03/09","22:54","-0.415","-","-0.19"
"2017/03/09","23:00","-0.441","-","-0.22"
"2017/03/09","23:06","-0.46","-","-0.2"
"2017/03/09","23:12","-0.473","-","-0.23"
"2017/03/09","23:18","-0.48","-","-0.21"
"2017/03/09","23:24","-0.481","-","-0.16"
"2017/03/09","23:30","-0.476","-","-0.14"
"2017/03/09","23:36","-0.465","-","-0.14"
