"Date","Time (GMT)","Predicted (ft)","Preliminary (ft)","Verified (ft)"
"2017/02/01","12:00","4.938","-","5.22"
"2017/02/01","12:06","4.861","-","5.16"
"2017/02/01","12:12","4.78","-","5.15"
"2017/02/01","12:18","4.695","-","5.03"
"2017/02/01","12:24","4.607","-","5.01"
"2017/02/01","12:30","4.515","-","4.89"
"2017/02/01","12:36","4.421","-","4.81"
"2017/02/01","12:42","4.323","-","4.77"
"2017/02/01","12:48","4.224","-","4.67"
"2017/02/01","12:54","4.122","-","4.6"
"2017/02/01","13:00","4.019","-","4.56"
"2017/02/01","13:06","3.915","-","4.43"
"2017/02/01","13:12","3.81","-","4.3"
"2017/02/01","13:18","3.704","-","4.21"
"2017/02/01","13:24","3.599","-","4.13"
"2017/02/01","13:30","3.493","-","4.03"
"2017/02/01","13:36","3.388","-","3.86"
"2017/02/01","13:42","3.284","-","3.77"
"2017/02/01","13:48","3.181","-","3.7"
"2017/02/01","13:54","3.079","-","3.65"
"2017/02/01","14:00","2.98","-","3.45"
"2017/02/01","14:06","2.883","-","3.38"
"2017/02/01","14:12","2.788","-","3.19"
"2017/02/01","14:18","2.696","-","3.08"
"2017/02/01","14:24","2.607","-","3.01"
"2017/02/01","14:30","2.522","-","2.98"
"2017/02/01","14:36","2.441","-","2.9"
"2017/02/01","14:42","2.363","-","2.74"
"2017/02/01","14:48","2.29","-","2.7"
"2017/02/01","14:54","2.221","-","2.74"
"2017/02/01","15:00","2.156","-","2.64"
"2017/02/01","15:06","2.096","-","2.68"
"2017/02/01","15:12","2.042","-","2.62"
"2017/02/01","15:18","1.992","-","2.52"
"2017/02/01","15:24","1.947","-","2.49"
"2017/02/01","15:30","1.907","-","2.47"
"2017/02/01","15:36","1.873","-","2.53"
"2017/02/01","15:42","1.843","-","2.51"
"2017/02/01","15:48","1.819","-","2.6"
"2017/02/01","15:54","1.8","-","2.54"
"2017/02/01","16:00","1.786","-","2.49"
"2017/02/01","16:06","1.778","-","2.46"
"2017/02/01","16:12","1.774","-","2.42"
"2017/02/01","16:18","1.775","-","2.44"
"2017/02/01","16:24","1.781","-","2.46"
"2017/02/01","16:30","1.791","-","2.5"
"2017/02/01","16:36","1.806","-","2.51"
"2017/02/01","16:42","1.825","-","2.57"
"2017/02/01","16:48","1.848","-","2.54"
"2017/02/01","16:54","1.876","-","2.62"
"2017/02/01","17:00","1.907","-","2.66"
"2017/02/01","17:06","1.942","-","2.74"
"2017/02/01","17:12","1.981","-","2.75"
"2017/02/01","17:18","2.023","-","2.75"
"2017/02/01","17:24","2.068","-","2.75"
"2017/02/01","17:30","2.117","-","2.81"
"2017/02/01","17:36","2.168","-","2.89"
"2017/02/01","17:42","2.223","-","2.99"
"2017/02/01","17:48","2.28","-","3.03"
"2017/02/01","17:54","2.34","-","3.06"
"2017/02/01","18:00","2.402","-","3.11"
"2017/02/01","18:06","2.467","-","3.14"
"2017/02/01","18:12","2.534","-","3.25"
"2017/02/01","18:18","2.602","-","3.29"
"2017/02/01","18:24","2.673","-","3.29"
"2017/02/01","18:30","2.746","-","3.38"
"2017/02/01","18:36","2.82","-","3.39"
"2017/02/01","18:42","2.895","-","3.46"
"2017/02/01","18:48","2.972","-","3.52"
"2017/02/01","18:54","3.049","-","3.59"
"2017/02/01","19:00","3.128","-","3.76"
"2017/02/01","19:06","3.207","-","3.75"
"2017/02/01","19:12","3.286","-","3.96"
"2017/02/01","19:18","3.366","-","4.07"
"2017/02/01","19:24","3.445","-","3.97"
"2017/02/01","19:30","3.525","-","3.98"
"2017/02/01","19:36","3.603","-","4.08"
"2017/02/01","19:42","3.681","-","4.14"
"2017/02/01","19:48","3.759","-","4.22"
"2017/02/01","19:54","3.835","-","4.41"
"2017/02/01","20:00","3.91","-","4.51"
"2017/02/01","20:06","3.983","-","4.47"
"2017/02/01","20:12","4.054","-","4.56"
"2017/02/01","20:18","4.124","-","4.65"
"2017/02/01","20:24","4.192","-","4.62"
"2017/02/01","20:30","4.257","-","4.62"
"2017/02/01","20:36","4.32","-","4.77"
"2017/02/01","20:42","4.381","-","4.81"
"2017/02/01","20:48","4.438","-","4.84"
"2017/02/01","20:54","4.494","-","4.97"
"2017/02/01","21:00","4.546","-","5.06"
"2017/02/01","21:06","4.595","-","5.14"
"2017/02/01","21:12","4.641","-","5.19"
"2017/02/01","21:18","4.684","-","5.26"
"2017/02/01","21:24","4.723","-","5.23"
"2017/02/01","21:30","4.759","-","5.27"
"2017/02/01","21:36","4.792","-","5.3"
"2017/02/01","21:42","4.82","-","5.41"
"2017/02/01","21:48","4.845","-","5.38"
"2017/02/01","21:54","4.866","-","5.5"
"2017/02/01","22:00","4.883","-","5.52"
"2017/02/01","22:06","4.896","-","5.44"
"2017/02/01","22:12","4.904","-","5.49"
"2017/02/01","22:18","4.908","-","5.5"
"2017/02/01","22:24","4.908","-","5.46"
"2017/02/01","22:30","4.902","-","5.54"
"2017/02/01","22:36","4.893","-","5.55"
"2017/02/01","22:42","4.878","-","5.58"
"2017/02/01","22:48","4.858","-","5.56"
"2017/02/01","22:54","4.833","-","5.58"
"2017/02/01","23:00","4.803","-","5.5"
"2017/02/01","23:06","4.768","-","5.35"
"2017/02/01","23:12","4.728","-","5.33"
"2017/02/01","23:18","4.683","-","5.26"
"2017/02/01","23:24","4.632","-","5.29"
"2017/02/01","23:30","4.576","-","5.24"
"2017/02/01","23:36","4.516","-","5.15"
"2017/02/01","23:42","4.45","-","5.02"
"2017/02/01","23:48","4.38","-","4.97"
"2017/02/01","23:54","4.304","-","4.9"
"2017/02/02","00:00","4.224","-","4.94"
"2017/02/02","00:06","4.14","-","4.91"
"2017/02/02","00:12","4.052","-","4.8"
"2017/02/02","00:18","3.959","-","4.74"
"2017/02/02","00:24","3.863","-","4.64"
"2017/02/02","00:30","3.764","-","4.6"
"2017/02/02","00:36","3.661","-","4.43"
"2017/02/02","00:42","3.556","-","4.29"
"2017/02/02","00:48","3.448","-","4.2"
"2017/02/02","00:54","3.337","-","4"
"2017/02/02","01:00","3.225","-","3.93"
"2017/02/02","01:06","3.111","-","3.89"
"2017/02/02","01:12","2.996","-","3.83"
"2017/02/02","01:18","2.88","-","3.63"
"2017/02/02","01:24","2.764","-","3.4"
"2017/02/02","01:30","2.647","-","3.39"
"2017/02/02","01:36","2.53","-","3.09"
"2017/02/02","01:42","2.414","-","2.93"
"2017/02/02","01:48","2.299","-","2.84"
"2017/02/02","01:54","2.185","-","2.83"
"2017/02/02","02:00","2.072","-","2.7"
"2017/02/02","02:06","1.961","-","2.6"
"2017/02/02","02:12","1.853","-","2.57"
"2017/02/02","02:18","1.747","-","2.35"
"2017/02/02","02:24","1.644","-","2.19"
"2017/02/02","02:30","1.544","-","2.1"
"2017/02/02","02:36","1.447","-","2.12"
"2017/02/02","02:42","1.355","-","1.98"
"2017/02/02","02:48","1.266","-","1.86"
"2017/02/02","02:54","1.182","-","1.93"
"2017/02/02","03:00","1.102","-","1.87"
"2017/02/02","03:06","1.027","-","1.81"
"2017/02/02","03:12","0.957","-","1.83"
"2017/02/02","03:18","0.892","-","1.82"
"2017/02/02","03:24","0.833","-","1.75"
"2017/02/02","03:30","0.779","-","1.71"
"2017/02/02","03:36","0.731","-","1.59"
"2017/02/02","03:42","0.688","-","1.59"
"2017/02/02","03:48","0.652","-","1.53"
"2017/02/02","03:54","0.621","-","1.59"
"2017/02/02","04:00","0.597","-","1.59"
"2017/02/02","04:06","0.578","-","1.52"
"2017/02/02","04:12","0.565","-","1.55"
"2017/02/02","04:18","0.559","-","1.67"
"2017/02/02","04:24","0.558","-","1.58"
"2017/02/02","04:30","0.562","-","1.56"
"2017/02/02","04:36","0.573","-","1.6"
"2017/02/02","04:42","0.589","-","1.51"
"2017/02/02","04:48","0.611","-","1.54"
"2017/02/02","04:54","0.638","-","1.56"
"2017/02/02","05:00","0.67","-","1.63"
"2017/02/02","05:06","0.707","-","1.71"
"2017/02/02","05:12","0.749","-","1.7"
"2017/02/02","05:18","0.795","-","1.78"
"2017/02/02","05:24","0.847","-","1.9"
"2017/02/02","05:30","0.902","-","1.97"
"2017/02/02","05:36","0.962","-","1.98"
"2017/02/02","05:42","1.026","-","2"
"2017/02/02","05:48","1.094","-","2.03"
"2017/02/02","05:54","1.166","-","2.11"
"2017/02/02","06:00","1.241","-","2.1"
"2017/02/02","06:06","1.32","-","2.15"
"2017/02/02","06:12","1.402","-","2.26"
"2017/02/02","06:18","1.487","-","2.37"
"2017/02/02","06:24","1.576","-","2.42"
"2017/02/02","06:30","1.667","-","2.47"
"2017/02/02","06:36","1.761","-","2.56"
"2017/02/02","06:42","1.857","-","2.72"
"2017/02/02","06:48","1.956","-","2.78"
"2017/02/02","06:54","2.057","-","2.84"
"2017/02/02","07:00","2.16","-","2.93"
"2017/02/02","07:06","2.265","-","3.1"
"2017/02/02","07:12","2.372","-","3.11"
"2017/02/02","07:18","2.48","-","3.22"
"2017/02/02","07:24","2.589","-","3.38"
"2017/02/02","07:30","2.699","-","3.44"
"2017/02/02","07:36","2.81","-","3.48"
"2017/02/02","07:42","2.922","-","3.57"
"2017/02/02","07:48","3.034","-","3.74"
"2017/02/02","07:54","3.146","-","3.79"
"2017/02/02","08:00","3.257","-","3.82"
"2017/02/02","08:06","3.369","-","3.93"
"2017/02/02","08:12","3.479","-","3.93"
"2017/02/02","08:18","3.589","-","4.07"
"2017/02/02","08:24","3.698","-","4.19"
"2017/02/02","08:30","3.805","-","4.33"
"2017/02/02","08:36","3.911","-","4.48"
"2017/02/02","08:42","4.015","-","4.58"
"2017/02/02","08:48","4.117","-","4.63"
"2017/02/02","08:54","4.218","-","4.69"
"2017/02/02","09:00","4.315","-","4.82"
"2017/02/02","09:06","4.411","-","4.91"
"2017/02/02","09:12","4.503","-","5.01"
"2017/02/02","09:18","4.593","-","5.06"
"2017/02/02","09:24","4.681","-","5.15"
"2017/02/02","09:30","4.765","-","5.18"
"2017/02/02","09:36","4.845","-","5.27"
"2017/02/02","09:42","4.923","-","5.39"
"2017/02/02","09:48","4.997","-","5.43"
"2017/02/02","09:54","5.067","-","5.48"
"2017/02/02","10:00","5.134","-","5.59"
"2017/02/02","10:06","5.197","-","5.6"
"2017/02/02","10:12","5.256","-","5.63"
"2017/02/02","10:18","5.311","-","5.7"
"2017/02/02","10:24","5.361","-","5.75"
"2017/02/02","10:30","5.407","-","5.97"
"2017/02/02","10:36","5.448","-","6.02"
"2017/02/02","10:42","5.485","-","6.12"
"2017/02/02","10:48","5.517","-","6.1"
"2017/02/02","10:54","5.544","-","6.12"
"2017/02/02","11:00","5.566","-","6.06"
"2017/02/02","11:06","5.582","-","6.11"
"2017/02/02","11:12","5.593","-","6.08"
"2017/02/02","11:18","5.599","-","6.24"
"2017/02/02","11:24","5.599","-","6.28"
"2017/02/02","11:30","5.593","-","6.29"
"2017/02/02","11:36","5.582","-","6.22"
"2017/02/02","11:42","5.565","-","6.18"
"2017/02/02","11:48","5.542","-","6.21"
"2017/02/02","11:54","5.513","-","6.16"
"2017/02/02","12:00","5.479","-","6.11"
"2017/02/02","12:06","5.439","-","6.06"
"2017/02/02","12:12","5.394","-","5.99"
"2017/02/02","12:18","5.343","-","5.94"
"2017/02/02","12:24","5.286","-","5.93"
"2017/02/02","12:30","5.225","-","5.89"
"2017/02/02","12:36","5.158","-","5.79"
"2017/02/02","12:42","5.087","-","5.77"
"2017/02/02","12:48","5.011","-","5.68"
"2017/02/02","12:54","4.931","-","5.55"
"2017/02/02","13:00","4.846","-","5.51"
"2017/02/02","13:06","4.758","-","5.49"
"2017/02/02","13:12","4.666","-","5.38"
"2017/02/02","13:18","4.571","-","5.32"
"2017/02/02","13:24","4.473","-","5.25"
"2017/02/02","13:30","4.372","-","5.13"
"2017/02/02","13:36","4.269","-","5.03"
"2017/02/02","13:42","4.164","-","4.88"
"2017/02/02","13:48","4.057","-","4.78"
"2017/02/02","13:54","3.948","-","4.62"
"2017/02/02","14:00","3.839","-","4.58"
"2017/02/02","14:06","3.729","-","4.49"
"2017/02/02","14:12","3.619","-","4.34"
"2017/02/02","14:18","3.509","-","4.25"
"2017/02/02","14:24","3.399","-","4.11"
"2017/02/02","14:30","3.289","-","3.97"
"2017/02/02","14:36","3.181","-","3.87"
"2017/02/02","14:42","3.074","-","3.76"
"2017/02/02","14:48","2.968","-","3.76"
"2017/02/02","14:54","2.865","-","3.64"
"2017/02/02","15:00","2.764","-","3.56"
"2017/02/02","15:06","2.665","-","3.42"
"2017/02/02","15:12","2.569","-","3.28"
"2017/02/02","15:18","2.476","-","3.17"
"2017/02/02","15:24","2.387","-","3.06"
"2017/02/02","15:30","2.301","-","3.03"
"2017/02/02","15:36","2.219","-","2.91"
"2017/02/02","15:42","2.141","-","2.9"
"2017/02/02","15:48","2.067","-","2.87"
"2017/02/02","15:54","1.998","-","2.8"
"2017/02/02","16:00","1.933","-","2.75"
"2017/02/02","16:06","1.873","-","2.74"
"2017/02/02","16:12","1.817","-","2.68"
"2017/02/02","16:18","1.767","-","2.61"
"2017/02/02","16:24","1.722","-","2.57"
"2017/02/02","16:30","1.681","-","2.51"
"2017/02/02","16:36","1.645","-","2.52"
"2017/02/02","16:42","1.615","-","2.53"
"2017/02/02","16:48","1.589","-","2.52"
"2017/02/02","16:54","1.569","-","2.52"
"2017/02/02","17:00","1.553","-","2.52"
"2017/02/02","17:06","1.542","-","2.51"
"2017/02/02","17:12","1.535","-","2.51"
"2017/02/02","17:18","1.533","-","2.57"
"2017/02/02","17:24","1.536","-","2.55"
"2017/02/02","17:30","1.543","-","2.55"
"2017/02/02","17:36","1.554","-","2.56"
"2017/02/02","17:42","1.569","-","2.59"
"2017/02/02","17:48","1.588","-","2.59"
"2017/02/02","17:54","1.61","-","2.67"
"2017/02/02","18:00","1.637","-","2.73"
"2017/02/02","18:06","1.667","-","2.74"
"2017/02/02","18:12","1.7","-","2.72"
"2017/02/02","18:18","1.737","-","2.74"
"2017/02/02","18:24","1.776","-","2.78"
"2017/02/02","18:30","1.819","-","2.77"
"2017/02/02","18:36","1.865","-","2.82"
"2017/02/02","18:42","1.913","-","2.85"
"2017/02/02","18:48","1.964","-","2.9"
"2017/02/02","18:54","2.018","-","2.95"
"2017/02/02","19:00","2.074","-","2.96"
"2017/02/02","19:06","2.132","-","3.07"
"2017/02/02","19:12","2.193","-","3.1"
"2017/02/02","19:18","2.255","-","3.2"
"2017/02/02","19:24","2.32","-","3.23"
"2017/02/02","19:30","2.385","-","3.28"
"2017/02/02","19:36","2.453","-","3.28"
"2017/02/02","19:42","2.522","-","3.38"
"2017/02/02","19:48","2.591","-","3.5"
"2017/02/02","19:54","2.662","-","3.52"
"2017/02/02","20:00","2.734","-","3.6"
"2017/02/02","20:06","2.806","-","3.67"
"2017/02/02","20:12","2.878","-","3.71"
"2017/02/02","20:18","2.951","-","3.73"
"2017/02/02","20:24","3.024","-","3.8"
"2017/02/02","20:30","3.096","-","3.89"
"2017/02/02","20:36","3.168","-","3.95"
"2017/02/02","20:42","3.239","-","3.95"
"2017/02/02","20:48","3.309","-","4.04"
"2017/02/02","20:54","3.379","-","4.12"
"2017/02/02","21:00","3.447","-","4.18"
"2017/02/02","21:06","3.514","-","4.29"
"2017/02/02","21:12","3.579","-","4.38"
"2017/02/02","21:18","3.643","-","4.38"
"2017/02/02","21:24","3.705","-","4.43"
"2017/02/02","21:30","3.765","-","4.5"
"2017/02/02","21:36","3.823","-","4.56"
"2017/02/02","21:42","3.879","-","4.59"
"2017/02/02","21:48","3.933","-","4.65"
"2017/02/02","21:54","3.985","-","4.71"
"2017/02/02","22:00","4.034","-","4.73"
"2017/02/02","22:06","4.08","-","4.82"
"2017/02/02","22:12","4.124","-","4.86"
"2017/02/02","22:18","4.165","-","4.92"
"2017/02/02","22:24","4.204","-","4.98"
"2017/02/02","22:30","4.239","-","4.99"
"2017/02/02","22:36","4.272","-","4.98"
"2017/02/02","22:42","4.301","-","4.96"
"2017/02/02","22:48","4.328","-","5"
"2017/02/02","22:54","4.351","-","4.99"
"2017/02/02","23:00","4.371","-","5.03"
"2017/02/02","23:06","4.387","-","5.1"
"2017/02/02","23:12","4.399","-","5.13"
"2017/02/02","23:18","4.408","-","5.1"
"2017/02/02","23:24","4.413","-","5.07"
"2017/02/02","23:30","4.414","-","5.07"
"2017/02/02","23:36","4.411","-","5.1"
"2017/02/02","23:42","4.404","-","5.06"
"2017/02/02","23:48","4.393","-","5.07"
"2017/02/02","23:54","4.377","-","5.01"
"2017/02/03","00:00","4.357","-","4.99"
"2017/02/03","00:06","4.333","-","5.01"
"2017/02/03","00:12","4.304","-","4.96"
"2017/02/03","00:18","4.271","-","4.96"
"2017/02/03","00:24","4.234","-","4.92"
"2017/02/03","00:30","4.192","-","4.88"
"2017/02/03","00:36","4.146","-","4.86"
"2017/02/03","00:42","4.096","-","4.83"
"2017/02/03","00:48","4.041","-","4.73"
"2017/02/03","00:54","3.983","-","4.68"
"2017/02/03","01:00","3.921","-","4.65"
"2017/02/03","01:06","3.856","-","4.54"
"2017/02/03","01:12","3.787","-","4.48"
"2017/02/03","01:18","3.714","-","4.42"
"2017/02/03","01:24","3.639","-","4.35"
"2017/02/03","01:30","3.561","-","4.27"
"2017/02/03","01:36","3.48","-","4.19"
"2017/02/03","01:42","3.397","-","4.11"
"2017/02/03","01:48","3.312","-","4.02"
"2017/02/03","01:54","3.225","-","3.91"
"2017/02/03","02:00","3.137","-","3.76"
"2017/02/03","02:06","3.047","-","3.71"
"2017/02/03","02:12","2.957","-","3.58"
"2017/02/03","02:18","2.866","-","3.52"
"2017/02/03","02:24","2.774","-","3.45"
"2017/02/03","02:30","2.683","-","3.38"
"2017/02/03","02:36","2.591","-","3.29"
"2017/02/03","02:42","2.5","-","3.23"
"2017/02/03","02:48","2.41","-","3.13"
"2017/02/03","02:54","2.321","-","3.02"
"2017/02/03","03:00","2.234","-","2.94"
"2017/02/03","03:06","2.148","-","2.84"
"2017/02/03","03:12","2.064","-","2.77"
"2017/02/03","03:18","1.982","-","2.69"
"2017/02/03","03:24","1.903","-","2.66"
"2017/02/03","03:30","1.827","-","2.6"
"2017/02/03","03:36","1.753","-","2.57"
"2017/02/03","03:42","1.683","-","2.52"
"2017/02/03","03:48","1.616","-","2.51"
"2017/02/03","03:54","1.554","-","2.45"
"2017/02/03","04:00","1.495","-","2.44"
"2017/02/03","04:06","1.44","-","2.35"
"2017/02/03","04:12","1.389","-","2.34"
"2017/02/03","04:18","1.344","-","2.29"
"2017/02/03","04:24","1.302","-","2.26"
"2017/02/03","04:30","1.266","-","2.25"
"2017/02/03","04:36","1.234","-","2.27"
"2017/02/03","04:42","1.208","-","2.27"
"2017/02/03","04:48","1.186","-","2.27"
"2017/02/03","04:54","1.169","-","2.24"
"2017/02/03","05:00","1.158","-","2.22"
"2017/02/03","05:06","1.151","-","2.24"
"2017/02/03","05:12","1.15","-","2.2"
"2017/02/03","05:18","1.154","-","2.17"
"2017/02/03","05:24","1.162","-","2.22"
"2017/02/03","05:30","1.176","-","2.22"
"2017/02/03","05:36","1.194","-","2.23"
"2017/02/03","05:42","1.217","-","2.29"
"2017/02/03","05:48","1.244","-","2.39"
"2017/02/03","05:54","1.276","-","2.42"
"2017/02/03","06:00","1.313","-","2.42"
"2017/02/03","06:06","1.353","-","2.48"
"2017/02/03","06:12","1.398","-","2.45"
"2017/02/03","06:18","1.447","-","2.47"
"2017/02/03","06:24","1.499","-","2.53"
"2017/02/03","06:30","1.556","-","2.59"
"2017/02/03","06:36","1.616","-","2.6"
"2017/02/03","06:42","1.679","-","2.67"
"2017/02/03","06:48","1.746","-","2.71"
"2017/02/03","06:54","1.816","-","2.83"
"2017/02/03","07:00","1.89","-","2.93"
"2017/02/03","07:06","1.966","-","2.97"
"2017/02/03","07:12","2.045","-","3.02"
"2017/02/03","07:18","2.127","-","3.06"
"2017/02/03","07:24","2.212","-","3.17"
"2017/02/03","07:30","2.299","-","3.24"
"2017/02/03","07:36","2.389","-","3.34"
"2017/02/03","07:42","2.48","-","3.4"
"2017/02/03","07:48","2.574","-","3.5"
"2017/02/03","07:54","2.67","-","3.58"
"2017/02/03","08:00","2.767","-","3.64"
"2017/02/03","08:06","2.866","-","3.74"
"2017/02/03","08:12","2.966","-","3.8"
"2017/02/03","08:18","3.067","-","3.87"
"2017/02/03","08:24","3.169","-","4.01"
"2017/02/03","08:30","3.271","-","4.04"
"2017/02/03","08:36","3.374","-","4.13"
"2017/02/03","08:42","3.478","-","4.26"
"2017/02/03","08:48","3.581","-","4.35"
"2017/02/03","08:54","3.684","-","4.45"
"2017/02/03","09:00","3.786","-","4.51"
"2017/02/03","09:06","3.888","-","4.59"
"2017/02/03","09:12","3.989","-","4.63"
"2017/02/03","09:18","4.088","-","4.73"
"2017/02/03","09:24","4.186","-","4.87"
"2017/02/03","09:30","4.283","-","4.95"
"2017/02/03","09:36","4.378","-","4.97"
"2017/02/03","09:42","4.471","-","5.12"
"2017/02/03","09:48","4.561","-","5.24"
"2017/02/03","09:54","4.65","-","5.35"
"2017/02/03","10:00","4.736","-","5.44"
"2017/02/03","10:06","4.819","-","5.56"
"2017/02/03","10:12","4.9","-","5.63"
"2017/02/03","10:18","4.978","-","5.72"
"2017/02/03","10:24","5.053","-","5.78"
"2017/02/03","10:30","5.125","-","5.84"
"2017/02/03","10:36","5.193","-","5.89"
"2017/02/03","10:42","5.258","-","5.95"
"2017/02/03","10:48","5.32","-","6.03"
"2017/02/03","10:54","5.378","-","6.08"
"2017/02/03","11:00","5.432","-","6.11"
"2017/02/03","11:06","5.483","-","6.17"
"2017/02/03","11:12","5.529","-","6.28"
"2017/02/03","11:18","5.572","-","6.28"
"2017/02/03","11:24","5.61","-","6.3"
"2017/02/03","11:30","5.643","-","6.35"
"2017/02/03","11:36","5.672","-","6.39"
"2017/02/03","11:42","5.697","-","6.41"
"2017/02/03","11:48","5.716","-","6.52"
"2017/02/03","11:54","5.731","-","6.5"
"2017/02/03","12:00","5.74","-","6.54"
"2017/02/03","12:06","5.744","-","6.6"
"2017/02/03","12:12","5.743","-","6.66"
"2017/02/03","12:18","5.737","-","6.66"
"2017/02/03","12:24","5.725","-","6.62"
