"Date","Time (GMT)","Predicted (ft)","Preliminary (ft)","Verified (ft)"
"2018/03/07","00:36","3.877","-","4.02"
"2018/03/07","00:42","3.814","-","4"
"2018/03/07","00:48","3.748","-","3.98"
"2018/03/07","00:54","3.68","-","3.93"
"2018/03/07","01:00","3.609","-","3.86"
"2018/03/07","01:06","3.537","-","3.79"
"2018/03/07","01:12","3.463","-","3.68"
"2018/03/07","01:18","3.387","-","3.56"
"2018/03/07","01:24","3.311","-","3.5"
"2018/03/07","01:30","3.233","-","3.41"
"2018/03/07","01:36","3.155","-","3.28"
"2018/03/07","01:42","3.076","-","3.15"
"2018/03/07","01:48","2.998","-","3.08"
"2018/03/07","01:54","2.919","-","2.99"
"2018/03/07","02:00","2.841","-","2.98"
"2018/03/07","02:06","2.764","-","2.84"
"2018/03/07","02:12","2.688","-","2.78"
"2018/03/07","02:18","2.613","-","2.65"
"2018/03/07","02:24","2.539","-","2.53"
"2018/03/07","02:30","2.467","-","2.48"
"2018/03/07","02:36","2.398","-","2.43"
"2018/03/07","02:42","2.331","-","2.35"
"2018/03/07","02:48","2.266","-","2.29"
"2018/03/07","02:54","2.204","-","2.2"
"2018/03/07","03:00","2.145","-","2.1"
"2018/03/07","03:06","2.089","-","2.06"
"2018/03/07","03:12","2.036","-","2.05"
"2018/03/07","03:18","1.987","-","1.98"
"2018/03/07","03:24","1.942","-","1.93"
"2018/03/07","03:30","1.9","-","1.82"
"2018/03/07","03:36","1.863","-","1.77"
"2018/03/07","03:42","1.829","-","1.76"
"2018/03/07","03:48","1.799","-","1.77"
"2018/03/07","03:54","1.773","-","1.75"
"2018/03/07","04:00","1.752","-","1.78"
"2018/03/07","04:06","1.735","-","1.73"
"2018/03/07","04:12","1.721","-","1.7"
"2018/03/07","04:18","1.712","-","1.69"
"2018/03/07","04:24","1.707","-","1.7"
"2018/03/07","04:30","1.707","-","1.72"
"2018/03/07","04:36","1.71","-","1.76"
"2018/03/07","04:42","1.717","-","1.78"
"2018/03/07","04:48","1.729","-","1.77"
"2018/03/07","04:54","1.744","-","1.8"
"2018/03/07","05:00","1.764","-","1.83"
"2018/03/07","05:06","1.787","-","1.86"
"2018/03/07","05:12","1.814","-","1.87"
"2018/03/07","05:18","1.845","-","1.91"
"2018/03/07","05:24","1.88","-","1.97"
"2018/03/07","05:30","1.918","-","1.99"
"2018/03/07","05:36","1.96","-","2"
"2018/03/07","05:42","2.006","-","2.06"
"2018/03/07","05:48","2.055","-","2.13"
"2018/03/07","05:54","2.107","-","2.17"
"2018/03/07","06:00","2.163","-","2.28"
"2018/03/07","06:06","2.222","-","2.39"
"2018/03/07","06:12","2.284","-","2.51"
"2018/03/07","06:18","2.349","-","2.52"
"2018/03/07","06:24","2.417","-","2.57"
"2018/03/07","06:30","2.487","-","2.66"
"2018/03/07","06:36","2.561","-","2.69"
"2018/03/07","06:42","2.636","-","2.8"
"2018/03/07","06:48","2.714","-","2.87"
"2018/03/07","06:54","2.794","-","2.93"
"2018/03/07","07:00","2.875","-","2.96"
"2018/03/07","07:06","2.958","-","3.04"
"2018/03/07","07:12","3.043","-","3.17"
"2018/03/07","07:18","3.129","-","3.31"
"2018/03/07","07:24","3.215","-","3.39"
"2018/03/07","07:30","3.303","-","3.47"
"2018/03/07","07:36","3.391","-","3.54"
"2018/03/07","07:42","3.479","-","3.61"
"2018/03/07","07:48","3.568","-","3.71"
"2018/03/07","07:54","3.656","-","3.86"
"2018/03/07","08:00","3.744","-","3.95"
"2018/03/07","08:06","3.831","-","4.05"
"2018/03/07","08:12","3.917","-","4.11"
"2018/03/07","08:18","4.003","-","4.17"
"2018/03/07","08:24","4.087","-","4.21"
"2018/03/07","08:30","4.171","-","4.35"
"2018/03/07","08:36","4.252","-","4.47"
"2018/03/07","08:42","4.332","-","4.52"
"2018/03/07","08:48","4.411","-","4.56"
"2018/03/07","08:54","4.487","-","4.63"
"2018/03/07","09:00","4.562","-","4.74"
"2018/03/07","09:06","4.634","-","4.81"
"2018/03/07","09:12","4.704","-","4.89"
"2018/03/07","09:18","4.772","-","4.92"
"2018/03/07","09:24","4.837","-","4.98"
"2018/03/07","09:30","4.899","-","5.05"
"2018/03/07","09:36","4.959","-","5.12"
"2018/03/07","09:42","5.015","-","5.22"
"2018/03/07","09:48","5.069","-","5.27"
"2018/03/07","09:54","5.119","-","5.33"
"2018/03/07","10:00","5.165","-","5.35"
"2018/03/07","10:06","5.208","-","5.41"
"2018/03/07","10:12","5.247","-","5.43"
"2018/03/07","10:18","5.283","-","5.5"
"2018/03/07","10:24","5.314","-","5.56"
"2018/03/07","10:30","5.341","-","5.57"
"2018/03/07","10:36","5.363","-","5.61"
"2018/03/07","10:42","5.381","-","5.61"
"2018/03/07","10:48","5.394","-","5.62"
"2018/03/07","10:54","5.402","-","5.6"
"2018/03/07","11:00","5.406","-","5.59"
"2018/03/07","11:06","5.404","-","5.63"
"2018/03/07","11:12","5.397","-","5.62"
"2018/03/07","11:18","5.385","-","5.64"
"2018/03/07","11:24","5.368","-","5.64"
"2018/03/07","11:30","5.345","-","5.59"
"2018/03/07","11:36","5.317","-","5.55"
"2018/03/07","11:42","5.284","-","5.56"
"2018/03/07","11:48","5.245","-","5.55"
"2018/03/07","11:54","5.202","-","5.38"
"2018/03/07","12:00","5.153","-","5.35"
"2018/03/07","12:06","5.099","-","5.28"
"2018/03/07","12:12","5.04","-","5.22"
"2018/03/07","12:18","4.976","-","5.18"
"2018/03/07","12:24","4.908","-","5.15"
"2018/03/07","12:30","4.835","-","5.05"
"2018/03/07","12:36","4.758","-","4.98"
"2018/03/07","12:42","4.677","-","4.9"
"2018/03/07","12:48","4.592","-","4.78"
"2018/03/07","12:54","4.503","-","4.68"
"2018/03/07","13:00","4.411","-","4.62"
"2018/03/07","13:06","4.315","-","4.57"
"2018/03/07","13:12","4.217","-","4.46"
"2018/03/07","13:18","4.115","-","4.37"
"2018/03/07","13:24","4.012","-","4.27"
"2018/03/07","13:30","3.906","-","4.15"
"2018/03/07","13:36","3.798","-","4.03"
"2018/03/07","13:42","3.688","-","3.94"
"2018/03/07","13:48","3.577","-","3.84"
"2018/03/07","13:54","3.465","-","3.67"
"2018/03/07","14:00","3.352","-","3.55"
"2018/03/07","14:06","3.239","-","3.44"
"2018/03/07","14:12","3.126","-","3.32"
"2018/03/07","14:18","3.012","-","3.22"
"2018/03/07","14:24","2.899","-","3.1"
"2018/03/07","14:30","2.787","-","2.94"
"2018/03/07","14:36","2.676","-","2.81"
"2018/03/07","14:42","2.566","-","2.69"
"2018/03/07","14:48","2.457","-","2.58"
"2018/03/07","14:54","2.351","-","2.47"
"2018/03/07","15:00","2.246","-","2.36"
"2018/03/07","15:06","2.144","-","2.29"
"2018/03/07","15:12","2.045","-","2.18"
"2018/03/07","15:18","1.949","-","2.11"
"2018/03/07","15:24","1.856","-","2.07"
"2018/03/07","15:30","1.766","-","1.97"
"2018/03/07","15:36","1.68","-","1.88"
"2018/03/07","15:42","1.597","-","1.76"
"2018/03/07","15:48","1.519","-","1.69"
"2018/03/07","15:54","1.444","-","1.65"
"2018/03/07","16:00","1.374","-","1.6"
"2018/03/07","16:06","1.308","-","1.59"
"2018/03/07","16:12","1.246","-","1.54"
"2018/03/07","16:18","1.188","-","1.46"
"2018/03/07","16:24","1.136","-","1.4"
"2018/03/07","16:30","1.087","-","1.34"
"2018/03/07","16:36","1.043","-","1.26"
"2018/03/07","16:42","1.004","-","1.2"
"2018/03/07","16:48","0.969","-","1.13"
"2018/03/07","16:54","0.938","-","1.11"
"2018/03/07","17:00","0.912","-","1.06"
"2018/03/07","17:06","0.89","-","1.01"
"2018/03/07","17:12","0.873","-","1.05"
"2018/03/07","17:18","0.86","-","1.05"
"2018/03/07","17:24","0.851","-","1.05"
"2018/03/07","17:30","0.847","-","1.09"
"2018/03/07","17:36","0.847","-","1.1"
"2018/03/07","17:42","0.851","-","1.08"
"2018/03/07","17:48","0.859","-","1.05"
"2018/03/07","17:54","0.87","-","1.05"
"2018/03/07","18:00","0.886","-","1.07"
"2018/03/07","18:06","0.906","-","1.13"
"2018/03/07","18:12","0.93","-","1.14"
"2018/03/07","18:18","0.957","-","1.17"
"2018/03/07","18:24","0.988","-","1.2"
"2018/03/07","18:30","1.022","-","1.23"
"2018/03/07","18:36","1.06","-","1.28"
"2018/03/07","18:42","1.101","-","1.37"
"2018/03/07","18:48","1.146","-","1.43"
"2018/03/07","18:54","1.193","-","1.44"
"2018/03/07","19:00","1.243","-","1.41"
"2018/03/07","19:06","1.296","-","1.48"
"2018/03/07","19:12","1.352","-","1.55"
"2018/03/07","19:18","1.41","-","1.6"
"2018/03/07","19:24","1.47","-","1.73"
"2018/03/07","19:30","1.533","-","1.83"
"2018/03/07","19:36","1.597","-","1.86"
"2018/03/07","19:42","1.663","-","1.87"
"2018/03/07","19:48","1.73","-","1.95"
"2018/03/07","19:54","1.798","-","2.01"
"2018/03/07","20:00","1.868","-","2.05"
"2018/03/07","20:06","1.939","-","2.13"
"2018/03/07","20:12","2.01","-","2.25"
"2018/03/07","20:18","2.081","-","2.3"
"2018/03/07","20:24","2.153","-","2.35"
"2018/03/07","20:30","2.225","-","2.41"
"2018/03/07","20:36","2.298","-","2.49"
"2018/03/07","20:42","2.37","-","2.58"
"2018/03/07","20:48","2.441","-","2.64"
"2018/03/07","20:54","2.513","-","2.74"
"2018/03/07","21:00","2.584","-","2.82"
"2018/03/07","21:06","2.654","-","2.86"
"2018/03/07","21:12","2.724","-","2.93"
"2018/03/07","21:18","2.792","-","3.06"
"2018/03/07","21:24","2.86","-","3.12"
"2018/03/07","21:30","2.927","-","3.2"
"2018/03/07","21:36","2.993","-","3.26"
"2018/03/07","21:42","3.058","-","3.33"
"2018/03/07","21:48","3.122","-","3.37"
"2018/03/07","21:54","3.184","-","3.43"
"2018/03/07","22:00","3.245","-","3.45"
"2018/03/07","22:06","3.305","-","3.46"
"2018/03/07","22:12","3.363","-","3.53"
"2018/03/07","22:18","3.419","-","3.63"
"2018/03/07","22:24","3.474","-","3.68"
"2018/03/07","22:30","3.526","-","3.76"
"2018/03/07","22:36","3.577","-","3.79"
"2018/03/07","22:42","3.625","-","3.88"
"2018/03/07","22:48","3.672","-","3.9"
"2018/03/07","22:54","3.715","-","3.88"
"2018/03/07","23:00","3.757","-","3.97"
"2018/03/07","23:06","3.796","-","4.06"
"2018/03/07","23:12","3.831","-","4.1"
"2018/03/07","23:18","3.864","-","4.17"
"2018/03/07","23:24","3.895","-","4.25"
"2018/03/07","23:30","3.921","-","4.19"
"2018/03/07","23:36","3.945","-","4.24"
"2018/03/07","23:42","3.966","-","4.28"
"2018/03/07","23:48","3.983","-","4.31"
"2018/03/07","23:54","3.996","-","4.25"
"2018/03/08","00:00","4.007","-","4.28"
"2018/03/08","00:06","4.013","-","4.27"
"2018/03/08","00:12","4.017","-","4.29"
"2018/03/08","00:18","4.017","-","4.28"
"2018/03/08","00:24","4.013","-","4.25"
"2018/03/08","00:30","4.006","-","4.25"
"2018/03/08","00:36","3.996","-","4.2"
"2018/03/08","00:42","3.982","-","4.24"
"2018/03/08","00:48","3.965","-","4.21"
"2018/03/08","00:54","3.945","-","4.16"
"2018/03/08","01:00","3.922","-","4.17"
"2018/03/08","01:06","3.896","-","4.17"
"2018/03/08","01:12","3.867","-","4.1"
"2018/03/08","01:18","3.835","-","4.12"
"2018/03/08","01:24","3.801","-","4.07"
"2018/03/08","01:30","3.765","-","4.02"
"2018/03/08","01:36","3.726","-","3.95"
"2018/03/08","01:42","3.685","-","3.9"
"2018/03/08","01:48","3.642","-","3.86"
"2018/03/08","01:54","3.597","-","3.83"
"2018/03/08","02:00","3.55","-","3.82"
"2018/03/08","02:06","3.502","-","3.77"
"2018/03/08","02:12","3.453","-","3.69"
"2018/03/08","02:18","3.402","-","3.61"
"2018/03/08","02:24","3.351","-","3.6"
"2018/03/08","02:30","3.298","-","3.51"
"2018/03/08","02:36","3.245","-","3.49"
"2018/03/08","02:42","3.192","-","3.4"
"2018/03/08","02:48","3.139","-","3.36"
"2018/03/08","02:54","3.085","-","3.29"
"2018/03/08","03:00","3.032","-","3.27"
"2018/03/08","03:06","2.979","-","3.25"
"2018/03/08","03:12","2.927","-","3.13"
"2018/03/08","03:18","2.876","-","3.01"
"2018/03/08","03:24","2.826","-","2.94"
"2018/03/08","03:30","2.777","-","2.89"
"2018/03/08","03:36","2.73","-","2.83"
"2018/03/08","03:42","2.684","-","2.81"
"2018/03/08","03:48","2.641","-","2.78"
"2018/03/08","03:54","2.599","-","2.72"
"2018/03/08","04:00","2.559","-","2.67"
"2018/03/08","04:06","2.522","-","2.64"
"2018/03/08","04:12","2.487","-","2.62"
"2018/03/08","04:18","2.454","-","2.61"
"2018/03/08","04:24","2.425","-","2.6"
"2018/03/08","04:30","2.398","-","2.56"
"2018/03/08","04:36","2.374","-","2.5"
"2018/03/08","04:42","2.352","-","2.45"
"2018/03/08","04:48","2.334","-","2.44"
"2018/03/08","04:54","2.319","-","2.46"
"2018/03/08","05:00","2.307","-","2.44"
"2018/03/08","05:06","2.297","-","2.47"
"2018/03/08","05:12","2.291","-","2.47"
"2018/03/08","05:18","2.288","-","2.42"
"2018/03/08","05:24","2.288","-","2.41"
"2018/03/08","05:30","2.291","-","2.41"
"2018/03/08","05:36","2.297","-","2.4"
"2018/03/08","05:42","2.307","-","2.45"
"2018/03/08","05:48","2.319","-","2.43"
"2018/03/08","05:54","2.334","-","2.45"
"2018/03/08","06:00","2.353","-","2.52"
"2018/03/08","06:06","2.374","-","2.59"
"2018/03/08","06:12","2.399","-","2.65"
"2018/03/08","06:18","2.426","-","2.67"
"2018/03/08","06:24","2.457","-","2.71"
"2018/03/08","06:30","2.49","-","2.7"
"2018/03/08","06:36","2.527","-","2.71"
"2018/03/08","06:42","2.566","-","2.72"
"2018/03/08","06:48","2.608","-","2.78"
"2018/03/08","06:54","2.653","-","2.81"
"2018/03/08","07:00","2.701","-","2.87"
"2018/03/08","07:06","2.751","-","2.95"
"2018/03/08","07:12","2.804","-","3"
"2018/03/08","07:18","2.859","-","3.04"
"2018/03/08","07:24","2.917","-","3.11"
"2018/03/08","07:30","2.977","-","3.15"
"2018/03/08","07:36","3.039","-","3.21"
"2018/03/08","07:42","3.103","-","3.25"
"2018/03/08","07:48","3.169","-","3.33"
"2018/03/08","07:54","3.236","-","3.42"
"2018/03/08","08:00","3.305","-","3.51"
"2018/03/08","08:06","3.374","-","3.59"
"2018/03/08","08:12","3.445","-","3.63"
"2018/03/08","08:18","3.517","-","3.73"
"2018/03/08","08:24","3.589","-","3.74"
"2018/03/08","08:30","3.662","-","3.8"
"2018/03/08","08:36","3.734","-","3.9"
"2018/03/08","08:42","3.807","-","3.97"
"2018/03/08","08:48","3.879","-","4.05"
"2018/03/08","08:54","3.951","-","4.16"
"2018/03/08","09:00","4.023","-","4.19"
"2018/03/08","09:06","4.093","-","4.24"
"2018/03/08","09:12","4.163","-","4.31"
"2018/03/08","09:18","4.232","-","4.43"
"2018/03/08","09:24","4.299","-","4.48"
"2018/03/08","09:30","4.365","-","4.56"
"2018/03/08","09:36","4.43","-","4.62"
"2018/03/08","09:42","4.493","-","4.65"
"2018/03/08","09:48","4.554","-","4.68"
"2018/03/08","09:54","4.613","-","4.71"
"2018/03/08","10:00","4.671","-","4.77"
"2018/03/08","10:06","4.726","-","4.84"
"2018/03/08","10:12","4.779","-","4.89"
"2018/03/08","10:18","4.829","-","5"
"2018/03/08","10:24","4.878","-","5.05"
"2018/03/08","10:30","4.924","-","5.07"
"2018/03/08","10:36","4.967","-","5.11"
"2018/03/08","10:42","5.007","-","5.13"
"2018/03/08","10:48","5.044","-","5.14"
"2018/03/08","10:54","5.078","-","5.13"
"2018/03/08","11:00","5.109","-","5.25"
"2018/03/08","11:06","5.137","-","5.3"
"2018/03/08","11:12","5.161","-","5.29"
"2018/03/08","11:18","5.182","-","5.36"
"2018/03/08","11:24","5.198","-","5.3"
"2018/03/08","11:30","5.211","-","5.37"
"2018/03/08","11:36","5.22","-","5.46"
"2018/03/08","11:42","5.225","-","5.45"
"2018/03/08","11:48","5.226","-","5.47"
"2018/03/08","11:54","5.222","-","5.4"
"2018/03/08","12:00","5.214","-","5.34"
"2018/03/08","12:06","5.201","-","5.27"
"2018/03/08","12:12","5.184","-","5.34"
"2018/03/08","12:18","5.162","-","5.33"
"2018/03/08","12:24","5.136","-","5.28"
"2018/03/08","12:30","5.105","-","5.28"
"2018/03/08","12:36","5.069","-","5.25"
"2018/03/08","12:42","5.029","-","5.18"
"2018/03/08","12:48","4.985","-","5.16"
"2018/03/08","12:54","4.936","-","5.11"
"2018/03/08","13:00","4.883","-","5.07"
"2018/03/08","13:06","4.826","-","5.02"
"2018/03/08","13:12","4.764","-","4.96"
"2018/03/08","13:18","4.699","-","4.87"
"2018/03/08","13:24","4.63","-","4.82"
"2018/03/08","13:30","4.558","-","4.72"
"2018/03/08","13:36","4.481","-","4.7"
"2018/03/08","13:42","4.402","-","4.56"
"2018/03/08","13:48","4.319","-","4.47"
"2018/03/08","13:54","4.234","-","4.37"
"2018/03/08","14:00","4.146","-","4.34"
"2018/03/08","14:06","4.055","-","4.19"
"2018/03/08","14:12","3.962","-","4.06"
"2018/03/08","14:18","3.867","-","3.91"
"2018/03/08","14:24","3.77","-","3.82"
"2018/03/08","14:30","3.672","-","3.77"
"2018/03/08","14:36","3.572","-","3.68"
"2018/03/08","14:42","3.471","-","3.63"
"2018/03/08","14:48","3.369","-","3.49"
"2018/03/08","14:54","3.266","-","3.39"
"2018/03/08","15:00","3.163","-","3.29"
"2018/03/08","15:06","3.059","-","3.15"
"2018/03/08","15:12","2.956","-","3.02"
"2018/03/08","15:18","2.853","-","2.93"
"2018/03/08","15:24","2.751","-","2.79"
"2018/03/08","15:30","2.649","-","2.68"
"2018/03/08","15:36","2.548","-","2.61"
"2018/03/08","15:42","2.449","-","2.51"
"2018/03/08","15:48","2.351","-","2.43"
"2018/03/08","15:54","2.256","-","2.31"
"2018/03/08","16:00","2.162","-","2.27"
"2018/03/08","16:06","2.07","-","2.14"
"2018/03/08","16:12","1.981","-","2.03"
"2018/03/08","16:18","1.894","-","2"
"2018/03/08","16:24","1.811","-","1.89"
"2018/03/08","16:30","1.73","-","1.81"
"2018/03/08","16:36","1.652","-","1.72"
"2018/03/08","16:42","1.578","-","1.68"
"2018/03/08","16:48","1.507","-","1.62"
"2018/03/08","16:54","1.439","-","1.55"
"2018/03/08","17:00","1.375","-","1.5"
"2018/03/08","17:06","1.315","-","1.48"
"2018/03/08","17:12","1.259","-","1.41"
"2018/03/08","17:18","1.206","-","1.33"
"2018/03/08","17:24","1.157","-","1.3"
"2018/03/08","17:30","1.112","-","1.2"
"2018/03/08","17:36","1.07","-","1.16"
"2018/03/08","17:42","1.033","-","1.12"
"2018/03/08","17:48","0.999","-","1.16"
"2018/03/08","17:54","0.969","-","1.11"
"2018/03/08","18:00","0.943","-","1.05"
"2018/03/08","18:06","0.92","-","1.06"
"2018/03/08","18:12","0.902","-","1.02"
"2018/03/08","18:18","0.887","-","0.97"
"2018/03/08","18:24","0.876","-","0.95"
"2018/03/08","18:30","0.868","-","0.95"
"2018/03/08","18:36","0.864","-","0.97"
"2018/03/08","18:42","0.864","-","1"
"2018/03/08","18:48","0.868","-","0.99"
"2018/03/08","18:54","0.875","-","1.02"
"2018/03/08","19:00","0.885","-","0.98"
"2018/03/08","19:06","0.899","-","1.05"
"2018/03/08","19:12","0.917","-","1.02"
"2018/03/08","19:18","0.937","-","1.11"
"2018/03/08","19:24","0.961","-","1.14"
"2018/03/08","19:30","0.989","-","1.15"
"2018/03/08","19:36","1.019","-","1.18"
"2018/03/08","19:42","1.053","-","1.23"
"2018/03/08","19:48","1.089","-","1.3"
"2018/03/08","19:54","1.128","-","1.37"
"2018/03/08","20:00","1.17","-","1.4"
"2018/03/08","20:06","1.214","-","1.43"
"2018/03/08","20:12","1.261","-","1.46"
"2018/03/08","20:18","1.31","-","1.46"
"2018/03/08","20:24","1.361","-","1.51"
"2018/03/08","20:30","1.414","-","1.56"
"2018/03/08","20:36","1.468","-","1.61"
"2018/03/08","20:42","1.524","-","1.67"
"2018/03/08","20:48","1.582","-","1.7"
"2018/03/08","20:54","1.64","-","1.73"
"2018/03/08","21:00","1.7","-","1.85"
"2018/03/08","21:06","1.761","-","1.89"
"2018/03/08","21:12","1.822","-","1.94"
"2018/03/08","21:18","1.884","-","2.06"
"2018/03/08","21:24","1.946","-","2.09"
"2018/03/08","21:30","2.008","-","2.19"
"2018/03/08","21:36","2.071","-","2.24"
"2018/03/08","21:42","2.134","-","2.27"
"2018/03/08","21:48","2.197","-","2.35"
"2018/03/08","21:54","2.26","-","2.46"
"2018/03/08","22:00","2.323","-","2.56"
"2018/03/08","22:06","2.385","-","2.61"
"2018/03/08","22:12","2.447","-","2.67"
"2018/03/08","22:18","2.509","-","2.71"
"2018/03/08","22:24","2.571","-","2.78"
"2018/03/08","22:30","2.632","-","2.85"
"2018/03/08","22:36","2.693","-","2.92"
"2018/03/08","22:42","2.753","-","2.99"
"2018/03/08","22:48","2.813","-","3.05"
"2018/03/08","22:54","2.871","-","3.1"
"2018/03/08","23:00","2.93","-","3.11"
"2018/03/08","23:06","2.987","-","3.19"
"2018/03/08","23:12","3.043","-","3.29"
"2018/03/08","23:18","3.099","-","3.29"
"2018/03/08","23:24","3.153","-","3.41"
"2018/03/08","23:30","3.206","-","3.47"
"2018/03/08","23:36","3.258","-","3.46"
"2018/03/08","23:42","3.309","-","3.53"
"2018/03/08","23:48","3.357","-","3.56"
"2018/03/08","23:54","3.404","-","3.64"
"2018/03/09","00:00","3.45","-","3.68"
"2018/03/09","00:06","3.493","-","3.72"
"2018/03/09","00:12","3.535","-","3.75"
"2018/03/09","00:18","3.574","-","3.84"
"2018/03/09","00:24","3.611","-","3.84"
"2018/03/09","00:30","3.645","-","3.88"
"2018/03/09","00:36","3.678","-","3.9"
"2018/03/09","00:42","3.707","-","3.9"
"2018/03/09","00:48","3.734","-","3.9"
"2018/03/09","00:54","3.759","-","3.93"
"2018/03/09","01:00","3.78","-","3.94"
"2018/03/09","01:06","3.799","-","3.98"
"2018/03/09","01:12","3.816","-","3.99"
"2018/03/09","01:18","3.829","-","4.09"
"2018/03/09","01:24","3.84","-","4.08"
"2018/03/09","01:30","3.848","-","4.07"
"2018/03/09","01:36","3.853","-","4.02"
"2018/03/09","01:42","3.856","-","4.07"
"2018/03/09","01:48","3.855","-","4.02"
"2018/03/09","01:54","3.853","-","3.96"
"2018/03/09","02:00","3.847","-","4.04"
"2018/03/09","02:06","3.839","-","4.03"
"2018/03/09","02:12","3.829","-","3.97"
"2018/03/09","02:18","3.817","-","4"
"2018/03/09","02:24","3.802","-","3.95"
"2018/03/09","02:30","3.784","-","3.88"
"2018/03/09","02:36","3.765","-","3.86"
"2018/03/09","02:42","3.744","-","3.85"
"2018/03/09","02:48","3.72","-","3.8"
"2018/03/09","02:54","3.695","-","3.78"
"2018/03/09","03:00","3.668","-","3.75"
"2018/03/09","03:06","3.639","-","3.71"
"2018/03/09","03:12","3.609","-","3.68"
"2018/03/09","03:18","3.578","-","3.61"
"2018/03/09","03:24","3.545","-","3.58"
"2018/03/09","03:30","3.511","-","3.57"
"2018/03/09","03:36","3.476","-","3.56"
"2018/03/09","03:42","3.44","-","3.51"
"2018/03/09","03:48","3.404","-","3.5"
"2018/03/09","03:54","3.367","-","3.47"
"2018/03/09","04:00","3.33","-","3.37"
"2018/03/09","04:06","3.292","-","3.34"
"2018/03/09","04:12","3.255","-","3.36"
"2018/03/09","04:18","3.218","-","3.32"
"2018/03/09","04:24","3.181","-","3.23"
"2018/03/09","04:30","3.145","-","3.26"
"2018/03/09","04:36","3.109","-","3.22"
"2018/03/09","04:42","3.074","-","3.15"
"2018/03/09","04:48","3.041","-","3.07"
"2018/03/09","04:54","3.008","-","3.12"
"2018/03/09","05:00","2.977","-","3.03"
"2018/03/09","05:06","2.947","-","3.02"
"2018/03/09","05:12","2.919","-","3.01"
"2018/03/09","05:18","2.892","-","2.94"
"2018/03/09","05:24","2.868","-","2.9"
"2018/03/09","05:30","2.845","-","2.89"
"2018/03/09","05:36","2.824","-","2.88"
"2018/03/09","05:42","2.805","-","2.85"
"2018/03/09","05:48","2.788","-","2.81"
"2018/03/09","05:54","2.773","-","2.79"
"2018/03/09","06:00","2.76","-","2.83"
"2018/03/09","06:06","2.75","-","2.83"
"2018/03/09","06:12","2.742","-","2.85"
"2018/03/09","06:18","2.736","-","2.86"
"2018/03/09","06:24","2.732","-","2.77"
"2018/03/09","06:30","2.731","-","2.8"
"2018/03/09","06:36","2.733","-","2.77"
"2018/03/09","06:42","2.736","-","2.82"
"2018/03/09","06:48","2.743","-","2.86"
"2018/03/09","06:54","2.752","-","2.9"
"2018/03/09","07:00","2.763","-","2.9"
"2018/03/09","07:06","2.777","-","2.94"
"2018/03/09","07:12","2.794","-","2.98"
"2018/03/09","07:18","2.813","-","3"
"2018/03/09","07:24","2.835","-","3.02"
"2018/03/09","07:30","2.86","-","3.02"
"2018/03/09","07:36","2.887","-","3.05"
"2018/03/09","07:42","2.917","-","3.05"
"2018/03/09","07:48","2.95","-","3.13"
"2018/03/09","07:54","2.985","-","3.1"
"2018/03/09","08:00","3.023","-","3.12"
"2018/03/09","08:06","3.063","-","3.2"
"2018/03/09","08:12","3.106","-","3.27"
"2018/03/09","08:18","3.151","-","3.27"
"2018/03/09","08:24","3.198","-","3.36"
"2018/03/09","08:30","3.247","-","3.44"
"2018/03/09","08:36","3.298","-","3.43"
"2018/03/09","08:42","3.351","-","3.48"
"2018/03/09","08:48","3.405","-","3.56"
"2018/03/09","08:54","3.461","-","3.67"
"2018/03/09","09:00","3.518","-","3.69"
"2018/03/09","09:06","3.576","-","3.74"
"2018/03/09","09:12","3.635","-","3.88"
"2018/03/09","09:18","3.695","-","3.93"
"2018/03/09","09:24","3.755","-","4.01"
"2018/03/09","09:30","3.815","-","4.03"
"2018/03/09","09:36","3.876","-","4.04"
"2018/03/09","09:42","3.936","-","4.07"
"2018/03/09","09:48","3.996","-","4.12"
"2018/03/09","09:54","4.056","-","4.24"
"2018/03/09","10:00","4.115","-","4.28"
"2018/03/09","10:06","4.174","-","4.31"
"2018/03/09","10:12","4.232","-","4.4"
"2018/03/09","10:18","4.289","-","4.47"
"2018/03/09","10:24","4.344","-","4.52"
"2018/03/09","10:30","4.399","-","4.59"
"2018/03/09","10:36","4.452","-","4.57"
"2018/03/09","10:42","4.504","-","4.58"
"2018/03/09","10:48","4.554","-","4.68"
"2018/03/09","10:54","4.602","-","4.76"
"2018/03/09","11:00","4.649","-","4.87"
"2018/03/09","11:06","4.694","-","4.88"
"2018/03/09","11:12","4.737","-","4.91"
"2018/03/09","11:18","4.778","-","4.94"
"2018/03/09","11:24","4.817","-","5.01"
"2018/03/09","11:30","4.854","-","5.05"
"2018/03/09","11:36","4.888","-","5.06"
"2018/03/09","11:42","4.92","-","5.09"
"2018/03/09","11:48","4.949","-","5.13"
"2018/03/09","11:54","4.975","-","5.23"
"2018/03/09","12:00","4.998","-","5.26"
"2018/03/09","12:06","5.019","-","5.22"
"2018/03/09","12:12","5.036","-","5.27"
"2018/03/09","12:18","5.05","-","5.28"
"2018/03/09","12:24","5.06","-","5.29"
"2018/03/09","12:30","5.067","-","5.35"
"2018/03/09","12:36","5.071","-","5.34"
"2018/03/09","12:42","5.07","-","5.29"
"2018/03/09","12:48","5.066","-","5.26"
"2018/03/09","12:54","5.058","-","5.26"
"2018/03/09","13:00","5.046","-","5.21"
"2018/03/09","13:06","5.03","-","5.21"
"2018/03/09","13:12","5.01","-","5.2"
