"Date","Time (GMT)","Predicted (ft)","Preliminary (ft)","Verified (ft)"
"2018/08/01","04:18","2.623","-","2.63"
"2018/08/01","04:24","2.651","-","2.67"
"2018/08/01","04:30","2.682","-","2.68"
"2018/08/01","04:36","2.716","-","2.72"
"2018/08/01","04:42","2.752","-","2.78"
"2018/08/01","04:48","2.792","-","2.81"
"2018/08/01","04:54","2.834","-","2.84"
"2018/08/01","05:00","2.878","-","2.91"
"2018/08/01","05:06","2.925","-","2.94"
"2018/08/01","05:12","2.974","-","2.99"
"2018/08/01","05:18","3.026","-","3.06"
"2018/08/01","05:24","3.08","-","3.1"
"2018/08/01","05:30","3.135","-","3.16"
"2018/08/01","05:36","3.193","-","3.25"
"2018/08/01","05:42","3.252","-","3.35"
"2018/08/01","05:48","3.313","-","3.4"
"2018/08/01","05:54","3.376","-","3.45"
"2018/08/01","06:00","3.44","-","3.51"
"2018/08/01","06:06","3.505","-","3.55"
"2018/08/01","06:12","3.572","-","3.63"
"2018/08/01","06:18","3.639","-","3.74"
"2018/08/01","06:24","3.707","-","3.83"
"2018/08/01","06:30","3.775","-","3.87"
"2018/08/01","06:36","3.844","-","3.96"
"2018/08/01","06:42","3.912","-","4.03"
"2018/08/01","06:48","3.981","-","4.06"
"2018/08/01","06:54","4.049","-","4.11"
"2018/08/01","07:00","4.117","-","4.15"
"2018/08/01","07:06","4.184","-","4.2"
"2018/08/01","07:12","4.25","-","4.29"
"2018/08/01","07:18","4.315","-","4.38"
"2018/08/01","07:24","4.378","-","4.49"
"2018/08/01","07:30","4.44","-","4.53"
"2018/08/01","07:36","4.5","-","4.59"
"2018/08/01","07:42","4.558","-","4.64"
"2018/08/01","07:48","4.614","-","4.69"
"2018/08/01","07:54","4.668","-","4.76"
"2018/08/01","08:00","4.719","-","4.82"
"2018/08/01","08:06","4.768","-","4.88"
"2018/08/01","08:12","4.814","-","4.91"
"2018/08/01","08:18","4.857","-","4.95"
"2018/08/01","08:24","4.897","-","4.99"
"2018/08/01","08:30","4.934","-","5.04"
"2018/08/01","08:36","4.968","-","5.08"
"2018/08/01","08:42","4.999","-","5.14"
"2018/08/01","08:48","5.026","-","5.14"
"2018/08/01","08:54","5.049","-","5.17"
"2018/08/01","09:00","5.069","-","5.17"
"2018/08/01","09:06","5.085","-","5.16"
"2018/08/01","09:12","5.097","-","5.17"
"2018/08/01","09:18","5.105","-","5.17"
"2018/08/01","09:24","5.109","-","5.21"
"2018/08/01","09:30","5.109","-","5.23"
"2018/08/01","09:36","5.104","-","5.26"
"2018/08/01","09:42","5.095","-","5.27"
"2018/08/01","09:48","5.081","-","5.2"
"2018/08/01","09:54","5.063","-","5.18"
"2018/08/01","10:00","5.04","-","5.14"
"2018/08/01","10:06","5.012","-","5.09"
"2018/08/01","10:12","4.98","-","5.08"
"2018/08/01","10:18","4.942","-","5.04"
"2018/08/01","10:24","4.899","-","5.03"
"2018/08/01","10:30","4.852","-","5.01"
"2018/08/01","10:36","4.799","-","4.96"
"2018/08/01","10:42","4.742","-","4.88"
"2018/08/01","10:48","4.679","-","4.79"
"2018/08/01","10:54","4.612","-","4.7"
"2018/08/01","11:00","4.54","-","4.62"
"2018/08/01","11:06","4.463","-","4.56"
"2018/08/01","11:12","4.382","-","4.49"
"2018/08/01","11:18","4.297","-","4.41"
"2018/08/01","11:24","4.208","-","4.35"
"2018/08/01","11:30","4.114","-","4.27"
"2018/08/01","11:36","4.017","-","4.13"
"2018/08/01","11:42","3.917","-","3.98"
"2018/08/01","11:48","3.813","-","3.81"
"2018/08/01","11:54","3.707","-","3.7"
"2018/08/01","12:00","3.597","-","3.57"
"2018/08/01","12:06","3.486","-","3.46"
"2018/08/01","12:12","3.372","-","3.34"
"2018/08/01","12:18","3.257","-","3.23"
"2018/08/01","12:24","3.141","-","3.15"
"2018/08/01","12:30","3.023","-","3.03"
"2018/08/01","12:36","2.904","-","2.87"
"2018/08/01","12:42","2.786","-","2.75"
"2018/08/01","12:48","2.667","-","2.64"
"2018/08/01","12:54","2.548","-","2.53"
"2018/08/01","13:00","2.43","-","2.43"
"2018/08/01","13:06","2.313","-","2.32"
"2018/08/01","13:12","2.197","-","2.22"
"2018/08/01","13:18","2.083","-","2.07"
"2018/08/01","13:24","1.97","-","1.95"
"2018/08/01","13:30","1.86","-","1.83"
"2018/08/01","13:36","1.752","-","1.72"
"2018/08/01","13:42","1.647","-","1.63"
"2018/08/01","13:48","1.545","-","1.53"
"2018/08/01","13:54","1.447","-","1.45"
"2018/08/01","14:00","1.351","-","1.4"
"2018/08/01","14:06","1.26","-","1.31"
"2018/08/01","14:12","1.173","-","1.22"
"2018/08/01","14:18","1.09","-","1.15"
"2018/08/01","14:24","1.012","-","1.07"
"2018/08/01","14:30","0.938","-","1.02"
"2018/08/01","14:36","0.869","-","0.96"
"2018/08/01","14:42","0.806","-","0.96"
"2018/08/01","14:48","0.747","-","0.9"
"2018/08/01","14:54","0.694","-","0.85"
"2018/08/01","15:00","0.646","-","0.8"
"2018/08/01","15:06","0.604","-","0.73"
"2018/08/01","15:12","0.567","-","0.66"
"2018/08/01","15:18","0.536","-","0.62"
"2018/08/01","15:24","0.51","-","0.6"
"2018/08/01","15:30","0.49","-","0.57"
"2018/08/01","15:36","0.476","-","0.56"
"2018/08/01","15:42","0.467","-","0.52"
"2018/08/01","15:48","0.463","-","0.47"
"2018/08/01","15:54","0.465","-","0.45"
"2018/08/01","16:00","0.472","-","0.44"
"2018/08/01","16:06","0.484","-","0.45"
"2018/08/01","16:12","0.501","-","0.48"
"2018/08/01","16:18","0.523","-","0.52"
"2018/08/01","16:24","0.55","-","0.57"
"2018/08/01","16:30","0.581","-","0.65"
"2018/08/01","16:36","0.617","-","0.71"
"2018/08/01","16:42","0.657","-","0.77"
"2018/08/01","16:48","0.702","-","0.78"
"2018/08/01","16:54","0.75","-","0.8"
"2018/08/01","17:00","0.803","-","0.84"
"2018/08/01","17:06","0.859","-","0.88"
"2018/08/01","17:12","0.919","-","0.94"
"2018/08/01","17:18","0.983","-","1.03"
"2018/08/01","17:24","1.05","-","1.11"
"2018/08/01","17:30","1.12","-","1.15"
"2018/08/01","17:36","1.194","-","1.25"
"2018/08/01","17:42","1.271","-","1.33"
"2018/08/01","17:48","1.35","-","1.39"
"2018/08/01","17:54","1.433","-","1.47"
"2018/08/01","18:00","1.518","-","1.57"
"2018/08/01","18:06","1.606","-","1.66"
"2018/08/01","18:12","1.696","-","1.74"
"2018/08/01","18:18","1.788","-","1.82"
"2018/08/01","18:24","1.883","-","1.92"
"2018/08/01","18:30","1.979","-","2.03"
"2018/08/01","18:36","2.077","-","2.1"
"2018/08/01","18:42","2.177","-","2.21"
"2018/08/01","18:48","2.278","-","2.33"
"2018/08/01","18:54","2.38","-","2.42"
"2018/08/01","19:00","2.483","-","2.5"
"2018/08/01","19:06","2.586","-","2.56"
"2018/08/01","19:12","2.691","-","2.66"
"2018/08/01","19:18","2.795","-","2.75"
"2018/08/01","19:24","2.899","-","2.86"
"2018/08/01","19:30","3.003","-","2.99"
"2018/08/01","19:36","3.107","-","3.08"
"2018/08/01","19:42","3.21","-","3.16"
"2018/08/01","19:48","3.313","-","3.27"
"2018/08/01","19:54","3.414","-","3.36"
"2018/08/01","20:00","3.514","-","3.46"
"2018/08/01","20:06","3.612","-","3.55"
"2018/08/01","20:12","3.709","-","3.65"
"2018/08/01","20:18","3.804","-","3.75"
"2018/08/01","20:24","3.897","-","3.84"
"2018/08/01","20:30","3.988","-","3.91"
"2018/08/01","20:36","4.077","-","4.02"
"2018/08/01","20:42","4.163","-","4.15"
"2018/08/01","20:48","4.247","-","4.24"
"2018/08/01","20:54","4.328","-","4.31"
"2018/08/01","21:00","4.407","-","4.37"
"2018/08/01","21:06","4.482","-","4.4"
"2018/08/01","21:12","4.554","-","4.46"
"2018/08/01","21:18","4.623","-","4.56"
"2018/08/01","21:24","4.689","-","4.62"
"2018/08/01","21:30","4.752","-","4.66"
"2018/08/01","21:36","4.81","-","4.74"
"2018/08/01","21:42","4.866","-","4.84"
"2018/08/01","21:48","4.917","-","4.88"
"2018/08/01","21:54","4.964","-","4.95"
"2018/08/01","22:00","5.008","-","5"
"2018/08/01","22:06","5.047","-","5.01"
"2018/08/01","22:12","5.082","-","5.06"
"2018/08/01","22:18","5.112","-","5.13"
"2018/08/01","22:24","5.138","-","5.17"
"2018/08/01","22:30","5.159","-","5.18"
"2018/08/01","22:36","5.175","-","5.18"
"2018/08/01","22:42","5.187","-","5.2"
"2018/08/01","22:48","5.194","-","5.17"
"2018/08/01","22:54","5.195","-","5.17"
"2018/08/01","23:00","5.192","-","5.13"
"2018/08/01","23:06","5.184","-","5.12"
"2018/08/01","23:12","5.171","-","5.14"
"2018/08/01","23:18","5.153","-","5.1"
"2018/08/01","23:24","5.13","-","5.07"
"2018/08/01","23:30","5.102","-","5.05"
"2018/08/01","23:36","5.07","-","5.06"
"2018/08/01","23:42","5.032","-","5.03"
"2018/08/01","23:48","4.991","-","5.03"
"2018/08/01","23:54","4.945","-","5"
"2018/08/02","00:00","4.895","-","4.98"
"2018/08/02","00:06","4.841","-","4.92"
"2018/08/02","00:12","4.784","-","4.87"
"2018/08/02","00:18","4.723","-","4.81"
"2018/08/02","00:24","4.658","-","4.74"
"2018/08/02","00:30","4.591","-","4.66"
"2018/08/02","00:36","4.521","-","4.58"
"2018/08/02","00:42","4.448","-","4.5"
"2018/08/02","00:48","4.374","-","4.45"
"2018/08/02","00:54","4.297","-","4.38"
"2018/08/02","01:00","4.219","-","4.33"
"2018/08/02","01:06","4.139","-","4.23"
"2018/08/02","01:12","4.058","-","4.17"
"2018/08/02","01:18","3.977","-","4.09"
"2018/08/02","01:24","3.895","-","3.97"
"2018/08/02","01:30","3.812","-","3.88"
"2018/08/02","01:36","3.73","-","3.8"
"2018/08/02","01:42","3.648","-","3.72"
"2018/08/02","01:48","3.567","-","3.67"
"2018/08/02","01:54","3.486","-","3.56"
"2018/08/02","02:00","3.407","-","3.47"
"2018/08/02","02:06","3.329","-","3.36"
"2018/08/02","02:12","3.253","-","3.27"
"2018/08/02","02:18","3.178","-","3.23"
"2018/08/02","02:24","3.106","-","3.16"
"2018/08/02","02:30","3.036","-","3.06"
"2018/08/02","02:36","2.969","-","3"
"2018/08/02","02:42","2.904","-","2.92"
"2018/08/02","02:48","2.842","-","2.85"
"2018/08/02","02:54","2.784","-","2.8"
"2018/08/02","03:00","2.729","-","2.73"
"2018/08/02","03:06","2.677","-","2.67"
"2018/08/02","03:12","2.629","-","2.61"
"2018/08/02","03:18","2.585","-","2.58"
"2018/08/02","03:24","2.544","-","2.53"
"2018/08/02","03:30","2.508","-","2.48"
"2018/08/02","03:36","2.475","-","2.42"
"2018/08/02","03:42","2.447","-","2.37"
"2018/08/02","03:48","2.422","-","2.35"
"2018/08/02","03:54","2.402","-","2.34"
"2018/08/02","04:00","2.385","-","2.33"
"2018/08/02","04:06","2.372","-","2.36"
"2018/08/02","04:12","2.364","-","2.32"
"2018/08/02","04:18","2.359","-","2.3"
"2018/08/02","04:24","2.358","-","2.28"
"2018/08/02","04:30","2.361","-","2.3"
"2018/08/02","04:36","2.367","-","2.35"
"2018/08/02","04:42","2.377","-","2.4"
"2018/08/02","04:48","2.39","-","2.45"
"2018/08/02","04:54","2.406","-","2.49"
"2018/08/02","05:00","2.426","-","2.46"
"2018/08/02","05:06","2.448","-","2.45"
"2018/08/02","05:12","2.474","-","2.49"
"2018/08/02","05:18","2.502","-","2.56"
"2018/08/02","05:24","2.533","-","2.6"
"2018/08/02","05:30","2.567","-","2.62"
"2018/08/02","05:36","2.603","-","2.63"
"2018/08/02","05:42","2.642","-","2.66"
"2018/08/02","05:48","2.683","-","2.67"
"2018/08/02","05:54","2.726","-","2.73"
"2018/08/02","06:00","2.772","-","2.78"
"2018/08/02","06:06","2.819","-","2.81"
"2018/08/02","06:12","2.869","-","2.86"
"2018/08/02","06:18","2.92","-","2.94"
"2018/08/02","06:24","2.973","-","3.01"
"2018/08/02","06:30","3.028","-","3.08"
"2018/08/02","06:36","3.084","-","3.14"
"2018/08/02","06:42","3.142","-","3.18"
"2018/08/02","06:48","3.2","-","3.25"
"2018/08/02","06:54","3.26","-","3.33"
"2018/08/02","07:00","3.321","-","3.38"
"2018/08/02","07:06","3.383","-","3.45"
"2018/08/02","07:12","3.445","-","3.52"
"2018/08/02","07:18","3.508","-","3.6"
"2018/08/02","07:24","3.571","-","3.67"
"2018/08/02","07:30","3.634","-","3.71"
"2018/08/02","07:36","3.697","-","3.76"
"2018/08/02","07:42","3.76","-","3.8"
"2018/08/02","07:48","3.822","-","3.88"
"2018/08/02","07:54","3.883","-","3.97"
"2018/08/02","08:00","3.943","-","4.03"
"2018/08/02","08:06","4.002","-","4.06"
"2018/08/02","08:12","4.06","-","4.1"
"2018/08/02","08:18","4.117","-","4.18"
"2018/08/02","08:24","4.171","-","4.28"
"2018/08/02","08:30","4.224","-","4.32"
"2018/08/02","08:36","4.275","-","4.36"
"2018/08/02","08:42","4.324","-","4.4"
"2018/08/02","08:48","4.37","-","4.45"
"2018/08/02","08:54","4.414","-","4.48"
"2018/08/02","09:00","4.455","-","4.54"
"2018/08/02","09:06","4.494","-","4.58"
"2018/08/02","09:12","4.53","-","4.63"
"2018/08/02","09:18","4.564","-","4.69"
"2018/08/02","09:24","4.594","-","4.71"
"2018/08/02","09:30","4.621","-","4.72"
"2018/08/02","09:36","4.645","-","4.72"
"2018/08/02","09:42","4.666","-","4.76"
"2018/08/02","09:48","4.684","-","4.77"
"2018/08/02","09:54","4.698","-","4.8"
"2018/08/02","10:00","4.709","-","4.82"
"2018/08/02","10:06","4.716","-","4.81"
"2018/08/02","10:12","4.72","-","4.85"
"2018/08/02","10:18","4.72","-","4.86"
"2018/08/02","10:24","4.716","-","4.84"
"2018/08/02","10:30","4.708","-","4.83"
"2018/08/02","10:36","4.697","-","4.83"
"2018/08/02","10:42","4.681","-","4.82"
"2018/08/02","10:48","4.661","-","4.81"
"2018/08/02","10:54","4.637","-","4.77"
"2018/08/02","11:00","4.609","-","4.73"
"2018/08/02","11:06","4.576","-","4.67"
"2018/08/02","11:12","4.539","-","4.65"
"2018/08/02","11:18","4.498","-","4.62"
"2018/08/02","11:24","4.453","-","4.54"
"2018/08/02","11:30","4.403","-","4.49"
"2018/08/02","11:36","4.349","-","4.44"
"2018/08/02","11:42","4.291","-","4.36"
"2018/08/02","11:48","4.229","-","4.3"
"2018/08/02","11:54","4.163","-","4.25"
"2018/08/02","12:00","4.093","-","4.21"
"2018/08/02","12:06","4.02","-","4.08"
"2018/08/02","12:12","3.943","-","3.98"
"2018/08/02","12:18","3.862","-","3.89"
"2018/08/02","12:24","3.779","-","3.79"
"2018/08/02","12:30","3.693","-","3.69"
"2018/08/02","12:36","3.604","-","3.64"
"2018/08/02","12:42","3.512","-","3.48"
"2018/08/02","12:48","3.419","-","3.36"
"2018/08/02","12:54","3.324","-","3.28"
"2018/08/02","13:00","3.227","-","3.18"
"2018/08/02","13:06","3.128","-","3.12"
"2018/08/02","13:12","3.029","-","3"
"2018/08/02","13:18","2.929","-","2.9"
"2018/08/02","13:24","2.828","-","2.77"
"2018/08/02","13:30","2.728","-","2.69"
"2018/08/02","13:36","2.627","-","2.57"
"2018/08/02","13:42","2.527","-","2.43"
"2018/08/02","13:48","2.427","-","2.31"
"2018/08/02","13:54","2.329","-","2.23"
"2018/08/02","14:00","2.232","-","2.14"
"2018/08/02","14:06","2.136","-","2.04"
"2018/08/02","14:12","2.042","-","1.95"
"2018/08/02","14:18","1.951","-","1.86"
"2018/08/02","14:24","1.861","-","1.74"
"2018/08/02","14:30","1.774","-","1.69"
"2018/08/02","14:36","1.69","-","1.63"
"2018/08/02","14:42","1.609","-","1.48"
"2018/08/02","14:48","1.532","-","1.39"
"2018/08/02","14:54","1.458","-","1.28"
"2018/08/02","15:00","1.387","-","1.25"
"2018/08/02","15:06","1.321","-","1.22"
"2018/08/02","15:12","1.259","-","1.18"
"2018/08/02","15:18","1.201","-","1.14"
"2018/08/02","15:24","1.147","-","1.1"
"2018/08/02","15:30","1.098","-","1.09"
"2018/08/02","15:36","1.054","-","1.06"
"2018/08/02","15:42","1.014","-","1"
"2018/08/02","15:48","0.98","-","0.95"
"2018/08/02","15:54","0.95","-","0.88"
"2018/08/02","16:00","0.925","-","0.83"
"2018/08/02","16:06","0.906","-","0.82"
"2018/08/02","16:12","0.891","-","0.82"
"2018/08/02","16:18","0.881","-","0.85"
"2018/08/02","16:24","0.877","-","0.82"
"2018/08/02","16:30","0.877","-","0.82"
"2018/08/02","16:36","0.882","-","0.83"
"2018/08/02","16:42","0.892","-","0.85"
"2018/08/02","16:48","0.906","-","0.87"
"2018/08/02","16:54","0.926","-","0.88"
"2018/08/02","17:00","0.949","-","0.87"
"2018/08/02","17:06","0.977","-","0.89"
"2018/08/02","17:12","1.009","-","0.92"
"2018/08/02","17:18","1.046","-","1.02"
"2018/08/02","17:24","1.086","-","1.1"
"2018/08/02","17:30","1.13","-","1.12"
"2018/08/02","17:36","1.178","-","1.2"
"2018/08/02","17:42","1.23","-","1.27"
"2018/08/02","17:48","1.285","-","1.33"
"2018/08/02","17:54","1.343","-","1.39"
"2018/08/02","18:00","1.405","-","1.44"
"2018/08/02","18:06","1.469","-","1.46"
"2018/08/02","18:12","1.537","-","1.53"
"2018/08/02","18:18","1.608","-","1.59"
"2018/08/02","18:24","1.681","-","1.7"
"2018/08/02","18:30","1.758","-","1.79"
"2018/08/02","18:36","1.836","-","1.87"
"2018/08/02","18:42","1.918","-","1.93"
"2018/08/02","18:48","2.001","-","2.04"
"2018/08/02","18:54","2.087","-","2.12"
"2018/08/02","19:00","2.175","-","2.19"
"2018/08/02","19:06","2.265","-","2.28"
"2018/08/02","19:12","2.356","-","2.35"
"2018/08/02","19:18","2.45","-","2.44"
"2018/08/02","19:24","2.544","-","2.53"
"2018/08/02","19:30","2.64","-","2.6"
"2018/08/02","19:36","2.737","-","2.73"
"2018/08/02","19:42","2.835","-","2.85"
"2018/08/02","19:48","2.933","-","2.95"
"2018/08/02","19:54","3.032","-","3.04"
"2018/08/02","20:00","3.132","-","3.13"
"2018/08/02","20:06","3.231","-","3.21"
"2018/08/02","20:12","3.33","-","3.31"
"2018/08/02","20:18","3.428","-","3.44"
"2018/08/02","20:24","3.526","-","3.55"
"2018/08/02","20:30","3.623","-","3.6"
"2018/08/02","20:36","3.719","-","3.65"
"2018/08/02","20:42","3.814","-","3.76"
"2018/08/02","20:48","3.907","-","3.88"
"2018/08/02","20:54","3.999","-","3.97"
"2018/08/02","21:00","4.088","-","4.07"
"2018/08/02","21:06","4.176","-","4.16"
"2018/08/02","21:12","4.262","-","4.25"
"2018/08/02","21:18","4.345","-","4.33"
"2018/08/02","21:24","4.425","-","4.43"
"2018/08/02","21:30","4.503","-","4.49"
"2018/08/02","21:36","4.579","-","4.55"
"2018/08/02","21:42","4.651","-","4.59"
"2018/08/02","21:48","4.721","-","4.66"
"2018/08/02","21:54","4.787","-","4.74"
"2018/08/02","22:00","4.85","-","4.8"
"2018/08/02","22:06","4.91","-","4.85"
"2018/08/02","22:12","4.966","-","4.92"
"2018/08/02","22:18","5.019","-","4.99"
"2018/08/02","22:24","5.068","-","5.05"
"2018/08/02","22:30","5.114","-","5.1"
"2018/08/02","22:36","5.155","-","5.17"
"2018/08/02","22:42","5.193","-","5.22"
"2018/08/02","22:48","5.226","-","5.28"
"2018/08/02","22:54","5.256","-","5.33"
"2018/08/02","23:00","5.281","-","5.35"
"2018/08/02","23:06","5.301","-","5.36"
"2018/08/02","23:12","5.317","-","5.37"
"2018/08/02","23:18","5.328","-","5.35"
"2018/08/02","23:24","5.335","-","5.37"
"2018/08/02","23:30","5.337","-","5.39"
"2018/08/02","23:36","5.334","-","5.44"
"2018/08/02","23:42","5.327","-","5.43"
"2018/08/02","23:48","5.314","-","5.35"
"2018/08/02","23:54","5.297","-","5.3"
"2018/08/03","00:00","5.274","-","5.26"
"2018/08/03","00:06","5.247","-","5.25"
"2018/08/03","00:12","5.216","-","5.25"
"2018/08/03","00:18","5.179","-","5.23"
"2018/08/03","00:24","5.138","-","5.19"
"2018/08/03","00:30","5.093","-","5.15"
"2018/08/03","00:36","5.043","-","5.14"
"2018/08/03","00:42","4.99","-","5.1"
"2018/08/03","00:48","4.932","-","5.01"
"2018/08/03","00:54","4.87","-","4.99"
"2018/08/03","01:00","4.805","-","4.95"
"2018/08/03","01:06","4.737","-","4.9"
"2018/08/03","01:12","4.666","-","4.86"
"2018/08/03","01:18","4.591","-","4.76"
"2018/08/03","01:24","4.514","-","4.67"
"2018/08/03","01:30","4.435","-","4.58"
"2018/08/03","01:36","4.354","-","4.48"
"2018/08/03","01:42","4.271","-","4.41"
"2018/08/03","01:48","4.186","-","4.32"
"2018/08/03","01:54","4.101","-","4.21"
"2018/08/03","02:00","4.014","-","4.13"
"2018/08/03","02:06","3.926","-","4.06"
"2018/08/03","02:12","3.838","-","3.93"
"2018/08/03","02:18","3.75","-","3.83"
"2018/08/03","02:24","3.663","-","3.73"
"2018/08/03","02:30","3.575","-","3.62"
"2018/08/03","02:36","3.488","-","3.55"
"2018/08/03","02:42","3.402","-","3.48"
"2018/08/03","02:48","3.317","-","3.39"
"2018/08/03","02:54","3.234","-","3.32"
"2018/08/03","03:00","3.152","-","3.25"
"2018/08/03","03:06","3.072","-","3.16"
"2018/08/03","03:12","2.995","-","3.08"
"2018/08/03","03:18","2.919","-","3"
"2018/08/03","03:24","2.846","-","2.92"
"2018/08/03","03:30","2.776","-","2.85"
"2018/08/03","03:36","2.709","-","2.8"
"2018/08/03","03:42","2.645","-","2.73"
"2018/08/03","03:48","2.585","-","2.64"
"2018/08/03","03:54","2.527","-","2.53"
"2018/08/03","04:00","2.474","-","2.49"
"2018/08/03","04:06","2.424","-","2.44"
"2018/08/03","04:12","2.377","-","2.41"
"2018/08/03","04:18","2.335","-","2.39"
"2018/08/03","04:24","2.297","-","2.34"
"2018/08/03","04:30","2.262","-","2.3"
"2018/08/03","04:36","2.232","-","2.24"
"2018/08/03","04:42","2.205","-","2.25"
"2018/08/03","04:48","2.183","-","2.25"
"2018/08/03","04:54","2.164","-","2.24"
"2018/08/03","05:00","2.149","-","2.25"
"2018/08/03","05:06","2.138","-","2.23"
"2018/08/03","05:12","2.131","-","2.18"
"2018/08/03","05:18","2.128","-","2.22"
"2018/08/03","05:24","2.128","-","2.21"
"2018/08/03","05:30","2.131","-","2.19"
"2018/08/03","05:36","2.138","-","2.21"
"2018/08/03","05:42","2.148","-","2.23"
"2018/08/03","05:48","2.162","-","2.21"
"2018/08/03","05:54","2.178","-","2.23"
"2018/08/03","06:00","2.198","-","2.23"
"2018/08/03","06:06","2.22","-","2.26"
"2018/08/03","06:12","2.245","-","2.26"
"2018/08/03","06:18","2.273","-","2.3"
"2018/08/03","06:24","2.303","-","2.32"
"2018/08/03","06:30","2.335","-","2.36"
"2018/08/03","06:36","2.37","-","2.4"
"2018/08/03","06:42","2.408","-","2.45"
"2018/08/03","06:48","2.447","-","2.51"
"2018/08/03","06:54","2.489","-","2.55"
"2018/08/03","07:00","2.532","-","2.63"
"2018/08/03","07:06","2.578","-","2.68"
"2018/08/03","07:12","2.625","-","2.74"
"2018/08/03","07:18","2.674","-","2.78"
"2018/08/03","07:24","2.724","-","2.83"
"2018/08/03","07:30","2.776","-","2.87"
"2018/08/03","07:36","2.829","-","2.93"
"2018/08/03","07:42","2.884","-","3"
"2018/08/03","07:48","2.94","-","3.03"
"2018/08/03","07:54","2.996","-","3.06"
"2018/08/03","08:00","3.053","-","3.11"
"2018/08/03","08:06","3.111","-","3.16"
"2018/08/03","08:12","3.169","-","3.24"
"2018/08/03","08:18","3.228","-","3.34"
"2018/08/03","08:24","3.286","-","3.39"
"2018/08/03","08:30","3.345","-","3.43"
"2018/08/03","08:36","3.403","-","3.51"
"2018/08/03","08:42","3.46","-","3.56"
"2018/08/03","08:48","3.517","-","3.61"
"2018/08/03","08:54","3.573","-","3.67"
"2018/08/03","09:00","3.627","-","3.7"
"2018/08/03","09:06","3.681","-","3.73"
"2018/08/03","09:12","3.733","-","3.8"
"2018/08/03","09:18","3.784","-","3.89"
"2018/08/03","09:24","3.833","-","3.96"
"2018/08/03","09:30","3.88","-","4"
"2018/08/03","09:36","3.925","-","4.06"
"2018/08/03","09:42","3.969","-","4.12"
"2018/08/03","09:48","4.01","-","4.14"
"2018/08/03","09:54","4.049","-","4.18"
"2018/08/03","10:00","4.085","-","4.21"
"2018/08/03","10:06","4.119","-","4.25"
"2018/08/03","10:12","4.151","-","4.27"
"2018/08/03","10:18","4.18","-","4.32"
"2018/08/03","10:24","4.207","-","4.36"
"2018/08/03","10:30","4.231","-","4.38"
"2018/08/03","10:36","4.252","-","4.41"
"2018/08/03","10:42","4.27","-","4.4"
"2018/08/03","10:48","4.286","-","4.39"
"2018/08/03","10:54","4.298","-","4.4"
"2018/08/03","11:00","4.308","-","4.42"
"2018/08/03","11:06","4.314","-","4.41"
"2018/08/03","11:12","4.317","-","4.42"
"2018/08/03","11:18","4.318","-","4.44"
"2018/08/03","11:24","4.314","-","4.42"
"2018/08/03","11:30","4.308","-","4.45"
"2018/08/03","11:36","4.298","-","4.44"
"2018/08/03","11:42","4.284","-","4.42"
"2018/08/03","11:48","4.268","-","4.41"
"2018/08/03","11:54","4.247","-","4.38"
"2018/08/03","12:00","4.223","-","4.32"
"2018/08/03","12:06","4.195","-","4.29"
"2018/08/03","12:12","4.164","-","4.28"
"2018/08/03","12:18","4.129","-","4.19"
"2018/08/03","12:24","4.09","-","4.18"
