"Date","Time (GMT)","Predicted (ft)","Preliminary (ft)","Verified (ft)"
"2017/06/01","15:36","2.444","-","2.66"
"2017/06/01","15:42","2.331","-","2.57"
"2017/06/01","15:48","2.218","-","2.46"
"2017/06/01","15:54","2.105","-","2.35"
"2017/06/01","16:00","1.993","-","2.26"
"2017/06/01","16:06","1.882","-","2.09"
"2017/06/01","16:12","1.773","-","1.98"
"2017/06/01","16:18","1.664","-","1.88"
"2017/06/01","16:24","1.558","-","1.74"
"2017/06/01","16:30","1.454","-","1.62"
"2017/06/01","16:36","1.352","-","1.52"
"2017/06/01","16:42","1.254","-","1.4"
"2017/06/01","16:48","1.157","-","1.27"
"2017/06/01","16:54","1.065","-","1.19"
"2017/06/01","17:00","0.975","-","1.13"
"2017/06/01","17:06","0.889","-","1.06"
"2017/06/01","17:12","0.807","-","0.96"
"2017/06/01","17:18","0.729","-","0.89"
"2017/06/01","17:24","0.655","-","0.82"
"2017/06/01","17:30","0.585","-","0.73"
"2017/06/01","17:36","0.519","-","0.65"
"2017/06/01","17:42","0.458","-","0.57"
"2017/06/01","17:48","0.401","-","0.55"
"2017/06/01","17:54","0.349","-","0.5"
"2017/06/01","18:00","0.302","-","0.48"
"2017/06/01","18:06","0.259","-","0.46"
"2017/06/01","18:12","0.221","-","0.43"
"2017/06/01","18:18","0.187","-","0.43"
"2017/06/01","18:24","0.158","-","0.44"
"2017/06/01","18:30","0.134","-","0.44"
"2017/06/01","18:36","0.115","-","0.48"
"2017/06/01","18:42","0.101","-","0.45"
"2017/06/01","18:48","0.091","-","0.44"
"2017/06/01","18:54","0.086","-","0.46"
"2017/06/01","19:00","0.086","-","0.46"
"2017/06/01","19:06","0.091","-","0.42"
"2017/06/01","19:12","0.101","-","0.45"
"2017/06/01","19:18","0.115","-","0.49"
"2017/06/01","19:24","0.134","-","0.54"
"2017/06/01","19:30","0.158","-","0.58"
"2017/06/01","19:36","0.186","-","0.62"
"2017/06/01","19:42","0.219","-","0.65"
"2017/06/01","19:48","0.257","-","0.64"
"2017/06/01","19:54","0.299","-","0.69"
"2017/06/01","20:00","0.346","-","0.75"
"2017/06/01","20:06","0.397","-","0.8"
"2017/06/01","20:12","0.452","-","0.85"
"2017/06/01","20:18","0.511","-","0.92"
"2017/06/01","20:24","0.574","-","1"
"2017/06/01","20:30","0.642","-","1.03"
"2017/06/01","20:36","0.712","-","1.08"
"2017/06/01","20:42","0.787","-","1.12"
"2017/06/01","20:48","0.865","-","1.23"
"2017/06/01","20:54","0.946","-","1.33"
"2017/06/01","21:00","1.03","-","1.41"
"2017/06/01","21:06","1.117","-","1.48"
"2017/06/01","21:12","1.206","-","1.54"
"2017/06/01","21:18","1.298","-","1.63"
"2017/06/01","21:24","1.392","-","1.73"
"2017/06/01","21:30","1.489","-","1.82"
"2017/06/01","21:36","1.587","-","1.89"
"2017/06/01","21:42","1.687","-","1.96"
"2017/06/01","21:48","1.789","-","2"
"2017/06/01","21:54","1.892","-","2.13"
"2017/06/01","22:00","1.996","-","2.28"
"2017/06/01","22:06","2.102","-","2.42"
"2017/06/01","22:12","2.208","-","2.51"
"2017/06/01","22:18","2.315","-","2.61"
"2017/06/01","22:24","2.423","-","2.66"
"2017/06/01","22:30","2.532","-","2.71"
"2017/06/01","22:36","2.641","-","2.86"
"2017/06/01","22:42","2.75","-","2.99"
"2017/06/01","22:48","2.86","-","3.12"
"2017/06/01","22:54","2.97","-","3.2"
"2017/06/01","23:00","3.079","-","3.27"
"2017/06/01","23:06","3.189","-","3.32"
"2017/06/01","23:12","3.298","-","3.42"
"2017/06/01","23:18","3.407","-","3.54"
"2017/06/01","23:24","3.515","-","3.64"
"2017/06/01","23:30","3.622","-","3.72"
"2017/06/01","23:36","3.728","-","3.78"
"2017/06/01","23:42","3.832","-","3.88"
"2017/06/01","23:48","3.936","-","4.01"
"2017/06/01","23:54","4.037","-","4.13"
"2017/06/02","00:00","4.137","-","4.23"
"2017/06/02","00:06","4.235","-","4.34"
"2017/06/02","00:12","4.33","-","4.4"
"2017/06/02","00:18","4.422","-","4.44"
"2017/06/02","00:24","4.512","-","4.52"
"2017/06/02","00:30","4.599","-","4.61"
"2017/06/02","00:36","4.682","-","4.69"
"2017/06/02","00:42","4.761","-","4.74"
"2017/06/02","00:48","4.837","-","4.81"
"2017/06/02","00:54","4.909","-","4.82"
"2017/06/02","01:00","4.976","-","4.9"
"2017/06/02","01:06","5.039","-","4.99"
"2017/06/02","01:12","5.097","-","5.06"
"2017/06/02","01:18","5.151","-","5.12"
"2017/06/02","01:24","5.2","-","5.15"
"2017/06/02","01:30","5.243","-","5.2"
"2017/06/02","01:36","5.281","-","5.22"
"2017/06/02","01:42","5.314","-","5.29"
"2017/06/02","01:48","5.342","-","5.34"
"2017/06/02","01:54","5.364","-","5.36"
"2017/06/02","02:00","5.381","-","5.39"
"2017/06/02","02:06","5.392","-","5.41"
"2017/06/02","02:12","5.397","-","5.41"
"2017/06/02","02:18","5.398","-","5.42"
"2017/06/02","02:24","5.392","-","5.43"
"2017/06/02","02:30","5.381","-","5.41"
"2017/06/02","02:36","5.365","-","5.41"
"2017/06/02","02:42","5.344","-","5.36"
"2017/06/02","02:48","5.317","-","5.34"
"2017/06/02","02:54","5.285","-","5.32"
"2017/06/02","03:00","5.248","-","5.34"
"2017/06/02","03:06","5.206","-","5.26"
"2017/06/02","03:12","5.159","-","5.19"
"2017/06/02","03:18","5.107","-","5.17"
"2017/06/02","03:24","5.051","-","5.11"
"2017/06/02","03:30","4.991","-","5.08"
"2017/06/02","03:36","4.927","-","5.04"
"2017/06/02","03:42","4.858","-","4.99"
"2017/06/02","03:48","4.786","-","4.94"
"2017/06/02","03:54","4.711","-","4.88"
"2017/06/02","04:00","4.632","-","4.83"
"2017/06/02","04:06","4.551","-","4.75"
"2017/06/02","04:12","4.466","-","4.66"
"2017/06/02","04:18","4.38","-","4.55"
"2017/06/02","04:24","4.291","-","4.51"
"2017/06/02","04:30","4.2","-","4.4"
"2017/06/02","04:36","4.108","-","4.31"
"2017/06/02","04:42","4.015","-","4.22"
"2017/06/02","04:48","3.921","-","4.14"
"2017/06/02","04:54","3.826","-","4.04"
"2017/06/02","05:00","3.731","-","3.96"
"2017/06/02","05:06","3.637","-","3.84"
"2017/06/02","05:12","3.542","-","3.75"
"2017/06/02","05:18","3.448","-","3.65"
"2017/06/02","05:24","3.355","-","3.56"
"2017/06/02","05:30","3.263","-","3.46"
"2017/06/02","05:36","3.172","-","3.39"
"2017/06/02","05:42","3.083","-","3.31"
"2017/06/02","05:48","2.996","-","3.19"
"2017/06/02","05:54","2.911","-","3.09"
"2017/06/02","06:00","2.828","-","3.01"
"2017/06/02","06:06","2.748","-","2.93"
"2017/06/02","06:12","2.67","-","2.85"
"2017/06/02","06:18","2.595","-","2.78"
"2017/06/02","06:24","2.523","-","2.7"
"2017/06/02","06:30","2.454","-","2.6"
"2017/06/02","06:36","2.388","-","2.54"
"2017/06/02","06:42","2.325","-","2.43"
"2017/06/02","06:48","2.266","-","2.37"
"2017/06/02","06:54","2.211","-","2.3"
"2017/06/02","07:00","2.159","-","2.28"
"2017/06/02","07:06","2.11","-","2.23"
"2017/06/02","07:12","2.066","-","2.18"
"2017/06/02","07:18","2.025","-","2.08"
"2017/06/02","07:24","1.989","-","2.03"
"2017/06/02","07:30","1.956","-","2"
"2017/06/02","07:36","1.928","-","2.01"
"2017/06/02","07:42","1.904","-","2.02"
"2017/06/02","07:48","1.884","-","2"
"2017/06/02","07:54","1.868","-","2.01"
"2017/06/02","08:00","1.857","-","2.01"
"2017/06/02","08:06","1.849","-","2.01"
"2017/06/02","08:12","1.846","-","2.03"
"2017/06/02","08:18","1.848","-","2.06"
"2017/06/02","08:24","1.853","-","2.07"
"2017/06/02","08:30","1.863","-","2.09"
"2017/06/02","08:36","1.877","-","2.15"
"2017/06/02","08:42","1.894","-","2.18"
"2017/06/02","08:48","1.916","-","2.23"
"2017/06/02","08:54","1.942","-","2.24"
"2017/06/02","09:00","1.971","-","2.29"
"2017/06/02","09:06","2.003","-","2.3"
"2017/06/02","09:12","2.039","-","2.31"
"2017/06/02","09:18","2.078","-","2.33"
"2017/06/02","09:24","2.12","-","2.36"
"2017/06/02","09:30","2.164","-","2.37"
"2017/06/02","09:36","2.212","-","2.45"
"2017/06/02","09:42","2.261","-","2.52"
"2017/06/02","09:48","2.313","-","2.54"
"2017/06/02","09:54","2.367","-","2.6"
"2017/06/02","10:00","2.422","-","2.59"
"2017/06/02","10:06","2.479","-","2.63"
"2017/06/02","10:12","2.538","-","2.65"
"2017/06/02","10:18","2.598","-","2.7"
"2017/06/02","10:24","2.658","-","2.81"
"2017/06/02","10:30","2.72","-","2.87"
"2017/06/02","10:36","2.782","-","2.92"
"2017/06/02","10:42","2.845","-","2.98"
"2017/06/02","10:48","2.908","-","3.01"
"2017/06/02","10:54","2.971","-","3.09"
"2017/06/02","11:00","3.035","-","3.16"
"2017/06/02","11:06","3.099","-","3.21"
"2017/06/02","11:12","3.162","-","3.3"
"2017/06/02","11:18","3.225","-","3.36"
"2017/06/02","11:24","3.288","-","3.45"
"2017/06/02","11:30","3.35","-","3.48"
"2017/06/02","11:36","3.411","-","3.57"
"2017/06/02","11:42","3.472","-","3.61"
"2017/06/02","11:48","3.532","-","3.64"
"2017/06/02","11:54","3.59","-","3.69"
"2017/06/02","12:00","3.647","-","3.76"
"2017/06/02","12:06","3.703","-","3.8"
"2017/06/02","12:12","3.757","-","3.87"
"2017/06/02","12:18","3.809","-","3.91"
"2017/06/02","12:24","3.859","-","3.96"
"2017/06/02","12:30","3.906","-","4"
"2017/06/02","12:36","3.951","-","4.03"
"2017/06/02","12:42","3.994","-","4.11"
"2017/06/02","12:48","4.033","-","4.13"
"2017/06/02","12:54","4.07","-","4.19"
"2017/06/02","13:00","4.103","-","4.21"
"2017/06/02","13:06","4.133","-","4.28"
"2017/06/02","13:12","4.159","-","4.26"
"2017/06/02","13:18","4.181","-","4.3"
"2017/06/02","13:24","4.199","-","4.3"
"2017/06/02","13:30","4.213","-","4.34"
"2017/06/02","13:36","4.223","-","4.35"
"2017/06/02","13:42","4.229","-","4.37"
"2017/06/02","13:48","4.23","-","4.37"
"2017/06/02","13:54","4.227","-","4.39"
"2017/06/02","14:00","4.219","-","4.37"
"2017/06/02","14:06","4.206","-","4.38"
"2017/06/02","14:12","4.189","-","4.32"
"2017/06/02","14:18","4.168","-","4.29"
"2017/06/02","14:24","4.141","-","4.28"
"2017/06/02","14:30","4.111","-","4.22"
"2017/06/02","14:36","4.076","-","4.22"
"2017/06/02","14:42","4.036","-","4.2"
"2017/06/02","14:48","3.992","-","4.12"
"2017/06/02","14:54","3.944","-","4.08"
"2017/06/02","15:00","3.891","-","4.05"
"2017/06/02","15:06","3.835","-","4.05"
"2017/06/02","15:12","3.774","-","4.01"
"2017/06/02","15:18","3.71","-","4"
"2017/06/02","15:24","3.643","-","3.95"
"2017/06/02","15:30","3.571","-","3.83"
"2017/06/02","15:36","3.497","-","3.76"
"2017/06/02","15:42","3.419","-","3.73"
"2017/06/02","15:48","3.339","-","3.67"
"2017/06/02","15:54","3.255","-","3.58"
"2017/06/02","16:00","3.17","-","3.53"
"2017/06/02","16:06","3.082","-","3.43"
"2017/06/02","16:12","2.991","-","3.37"
"2017/06/02","16:18","2.9","-","3.27"
"2017/06/02","16:24","2.806","-","3.17"
"2017/06/02","16:30","2.712","-","3.06"
"2017/06/02","16:36","2.616","-","2.95"
"2017/06/02","16:42","2.52","-","2.83"
"2017/06/02","16:48","2.423","-","2.73"
"2017/06/02","16:54","2.326","-","2.62"
"2017/06/02","17:00","2.23","-","2.53"
"2017/06/02","17:06","2.134","-","2.42"
"2017/06/02","17:12","2.038","-","2.32"
"2017/06/02","17:18","1.944","-","2.24"
"2017/06/02","17:24","1.851","-","2.14"
"2017/06/02","17:30","1.76","-","2.06"
"2017/06/02","17:36","1.67","-","1.98"
"2017/06/02","17:42","1.583","-","1.85"
"2017/06/02","17:48","1.498","-","1.74"
"2017/06/02","17:54","1.415","-","1.66"
"2017/06/02","18:00","1.336","-","1.56"
"2017/06/02","18:06","1.259","-","1.5"
"2017/06/02","18:12","1.186","-","1.43"
"2017/06/02","18:18","1.115","-","1.37"
"2017/06/02","18:24","1.049","-","1.27"
"2017/06/02","18:30","0.986","-","1.23"
"2017/06/02","18:36","0.927","-","1.16"
"2017/06/02","18:42","0.871","-","1.16"
"2017/06/02","18:48","0.82","-","1.15"
"2017/06/02","18:54","0.773","-","1.1"
"2017/06/02","19:00","0.73","-","1.06"
"2017/06/02","19:06","0.691","-","0.97"
"2017/06/02","19:12","0.656","-","0.95"
"2017/06/02","19:18","0.626","-","0.99"
"2017/06/02","19:24","0.6","-","1"
"2017/06/02","19:30","0.579","-","1.01"
"2017/06/02","19:36","0.562","-","1.01"
"2017/06/02","19:42","0.55","-","1.01"
"2017/06/02","19:48","0.542","-","1"
"2017/06/02","19:54","0.539","-","1.02"
"2017/06/02","20:00","0.541","-","1.05"
"2017/06/02","20:06","0.547","-","1.09"
"2017/06/02","20:12","0.558","-","1.14"
"2017/06/02","20:18","0.573","-","1.16"
"2017/06/02","20:24","0.593","-","1.14"
"2017/06/02","20:30","0.618","-","1.13"
"2017/06/02","20:36","0.648","-","1.17"
"2017/06/02","20:42","0.681","-","1.19"
"2017/06/02","20:48","0.72","-","1.22"
"2017/06/02","20:54","0.763","-","1.26"
"2017/06/02","21:00","0.81","-","1.25"
"2017/06/02","21:06","0.861","-","1.26"
"2017/06/02","21:12","0.917","-","1.32"
"2017/06/02","21:18","0.976","-","1.38"
"2017/06/02","21:24","1.04","-","1.44"
"2017/06/02","21:30","1.107","-","1.47"
"2017/06/02","21:36","1.177","-","1.57"
"2017/06/02","21:42","1.251","-","1.65"
"2017/06/02","21:48","1.328","-","1.73"
"2017/06/02","21:54","1.408","-","1.79"
"2017/06/02","22:00","1.491","-","1.84"
"2017/06/02","22:06","1.577","-","1.91"
"2017/06/02","22:12","1.665","-","1.99"
"2017/06/02","22:18","1.755","-","2.07"
"2017/06/02","22:24","1.848","-","2.15"
"2017/06/02","22:30","1.942","-","2.26"
"2017/06/02","22:36","2.038","-","2.37"
"2017/06/02","22:42","2.135","-","2.41"
"2017/06/02","22:48","2.234","-","2.53"
"2017/06/02","22:54","2.335","-","2.62"
"2017/06/02","23:00","2.436","-","2.7"
"2017/06/02","23:06","2.538","-","2.72"
"2017/06/02","23:12","2.641","-","2.88"
"2017/06/02","23:18","2.745","-","2.99"
"2017/06/02","23:24","2.85","-","3.06"
"2017/06/02","23:30","2.955","-","3.13"
"2017/06/02","23:36","3.06","-","3.22"
"2017/06/02","23:42","3.165","-","3.35"
"2017/06/02","23:48","3.271","-","3.47"
"2017/06/02","23:54","3.376","-","3.54"
"2017/06/03","00:00","3.482","-","3.67"
"2017/06/03","00:06","3.587","-","3.75"
"2017/06/03","00:12","3.691","-","3.85"
"2017/06/03","00:18","3.795","-","3.96"
"2017/06/03","00:24","3.898","-","4.07"
"2017/06/03","00:30","4","-","4.11"
"2017/06/03","00:36","4.101","-","4.21"
"2017/06/03","00:42","4.201","-","4.26"
"2017/06/03","00:48","4.298","-","4.38"
"2017/06/03","00:54","4.394","-","4.46"
"2017/06/03","01:00","4.488","-","4.54"
"2017/06/03","01:06","4.579","-","4.6"
"2017/06/03","01:12","4.667","-","4.65"
"2017/06/03","01:18","4.753","-","4.72"
"2017/06/03","01:24","4.836","-","4.81"
"2017/06/03","01:30","4.915","-","4.86"
"2017/06/03","01:36","4.99","-","4.95"
"2017/06/03","01:42","5.062","-","5.03"
"2017/06/03","01:48","5.129","-","5.11"
"2017/06/03","01:54","5.193","-","5.17"
"2017/06/03","02:00","5.251","-","5.2"
"2017/06/03","02:06","5.305","-","5.21"
"2017/06/03","02:12","5.354","-","5.26"
"2017/06/03","02:18","5.399","-","5.29"
"2017/06/03","02:24","5.438","-","5.35"
"2017/06/03","02:30","5.471","-","5.41"
"2017/06/03","02:36","5.5","-","5.45"
"2017/06/03","02:42","5.522","-","5.47"
"2017/06/03","02:48","5.54","-","5.49"
"2017/06/03","02:54","5.551","-","5.52"
"2017/06/03","03:00","5.557","-","5.52"
"2017/06/03","03:06","5.557","-","5.55"
"2017/06/03","03:12","5.552","-","5.52"
"2017/06/03","03:18","5.541","-","5.49"
"2017/06/03","03:24","5.524","-","5.49"
"2017/06/03","03:30","5.501","-","5.5"
"2017/06/03","03:36","5.473","-","5.46"
"2017/06/03","03:42","5.44","-","5.39"
"2017/06/03","03:48","5.401","-","5.39"
"2017/06/03","03:54","5.356","-","5.36"
"2017/06/03","04:00","5.306","-","5.3"
"2017/06/03","04:06","5.251","-","5.27"
"2017/06/03","04:12","5.192","-","5.25"
"2017/06/03","04:18","5.127","-","5.2"
"2017/06/03","04:24","5.058","-","5.09"
"2017/06/03","04:30","4.984","-","5.07"
"2017/06/03","04:36","4.906","-","4.98"
"2017/06/03","04:42","4.824","-","4.89"
"2017/06/03","04:48","4.738","-","4.86"
"2017/06/03","04:54","4.648","-","4.83"
"2017/06/03","05:00","4.556","-","4.71"
"2017/06/03","05:06","4.46","-","4.59"
"2017/06/03","05:12","4.362","-","4.51"
"2017/06/03","05:18","4.261","-","4.38"
"2017/06/03","05:24","4.158","-","4.29"
"2017/06/03","05:30","4.053","-","4.2"
"2017/06/03","05:36","3.947","-","4.09"
"2017/06/03","05:42","3.84","-","3.97"
"2017/06/03","05:48","3.732","-","3.87"
"2017/06/03","05:54","3.624","-","3.81"
"2017/06/03","06:00","3.516","-","3.68"
"2017/06/03","06:06","3.407","-","3.56"
"2017/06/03","06:12","3.3","-","3.44"
"2017/06/03","06:18","3.193","-","3.32"
"2017/06/03","06:24","3.087","-","3.2"
"2017/06/03","06:30","2.982","-","3.06"
"2017/06/03","06:36","2.879","-","2.91"
"2017/06/03","06:42","2.778","-","2.79"
"2017/06/03","06:48","2.679","-","2.67"
"2017/06/03","06:54","2.582","-","2.61"
"2017/06/03","07:00","2.488","-","2.53"
"2017/06/03","07:06","2.396","-","2.4"
"2017/06/03","07:12","2.307","-","2.34"
"2017/06/03","07:18","2.222","-","2.18"
"2017/06/03","07:24","2.139","-","2.1"
"2017/06/03","07:30","2.061","-","2.02"
"2017/06/03","07:36","1.985","-","1.97"
"2017/06/03","07:42","1.913","-","1.9"
"2017/06/03","07:48","1.845","-","1.85"
"2017/06/03","07:54","1.781","-","1.78"
"2017/06/03","08:00","1.722","-","1.75"
"2017/06/03","08:06","1.666","-","1.7"
"2017/06/03","08:12","1.614","-","1.68"
"2017/06/03","08:18","1.567","-","1.67"
"2017/06/03","08:24","1.524","-","1.62"
"2017/06/03","08:30","1.486","-","1.57"
"2017/06/03","08:36","1.452","-","1.52"
"2017/06/03","08:42","1.423","-","1.52"
"2017/06/03","08:48","1.399","-","1.53"
"2017/06/03","08:54","1.379","-","1.56"
"2017/06/03","09:00","1.364","-","1.57"
"2017/06/03","09:06","1.354","-","1.57"
"2017/06/03","09:12","1.348","-","1.59"
"2017/06/03","09:18","1.347","-","1.61"
"2017/06/03","09:24","1.351","-","1.63"
"2017/06/03","09:30","1.359","-","1.68"
"2017/06/03","09:36","1.371","-","1.72"
"2017/06/03","09:42","1.388","-","1.74"
"2017/06/03","09:48","1.408","-","1.78"
"2017/06/03","09:54","1.433","-","1.83"
"2017/06/03","10:00","1.462","-","1.87"
"2017/06/03","10:06","1.494","-","1.92"
"2017/06/03","10:12","1.53","-","1.95"
"2017/06/03","10:18","1.569","-","1.96"
"2017/06/03","10:24","1.611","-","1.99"
"2017/06/03","10:30","1.656","-","1.99"
"2017/06/03","10:36","1.704","-","1.99"
"2017/06/03","10:42","1.754","-","2.02"
"2017/06/03","10:48","1.807","-","2.08"
"2017/06/03","10:54","1.861","-","2.15"
"2017/06/03","11:00","1.918","-","2.22"
"2017/06/03","11:06","1.977","-","2.26"
"2017/06/03","11:12","2.037","-","2.35"
"2017/06/03","11:18","2.098","-","2.39"
"2017/06/03","11:24","2.161","-","2.45"
"2017/06/03","11:30","2.225","-","2.53"
"2017/06/03","11:36","2.29","-","2.57"
"2017/06/03","11:42","2.356","-","2.66"
"2017/06/03","11:48","2.423","-","2.69"
"2017/06/03","11:54","2.49","-","2.69"
"2017/06/03","12:00","2.558","-","2.85"
"2017/06/03","12:06","2.626","-","2.87"
"2017/06/03","12:12","2.695","-","2.91"
"2017/06/03","12:18","2.764","-","2.97"
"2017/06/03","12:24","2.832","-","3.05"
"2017/06/03","12:30","2.901","-","3.13"
