"Date","Time (GMT)","Predicted (ft)","Preliminary (ft)","Verified (ft)"
"2017/04/01","05:18","2.411","-","2.72"
"2017/04/01","05:24","2.485","-","2.81"
"2017/04/01","05:30","2.562","-","2.9"
"2017/04/01","05:36","2.642","-","2.96"
"2017/04/01","05:42","2.724","-","3.04"
"2017/04/01","05:48","2.81","-","3.17"
"2017/04/01","05:54","2.898","-","3.25"
"2017/04/01","06:00","2.988","-","3.3"
"2017/04/01","06:06","3.08","-","3.37"
"2017/04/01","06:12","3.175","-","3.47"
"2017/04/01","06:18","3.271","-","3.6"
"2017/04/01","06:24","3.368","-","3.69"
"2017/04/01","06:30","3.467","-","3.79"
"2017/04/01","06:36","3.567","-","3.89"
"2017/04/01","06:42","3.668","-","3.99"
"2017/04/01","06:48","3.769","-","4"
"2017/04/01","06:54","3.87","-","4.12"
"2017/04/01","07:00","3.972","-","4.18"
"2017/04/01","07:06","4.074","-","4.22"
"2017/04/01","07:12","4.175","-","4.29"
"2017/04/01","07:18","4.275","-","4.41"
"2017/04/01","07:24","4.375","-","4.48"
"2017/04/01","07:30","4.473","-","4.6"
"2017/04/01","07:36","4.57","-","4.7"
"2017/04/01","07:42","4.665","-","4.75"
"2017/04/01","07:48","4.758","-","4.88"
"2017/04/01","07:54","4.85","-","4.97"
"2017/04/01","08:00","4.939","-","5.03"
"2017/04/01","08:06","5.025","-","5.09"
"2017/04/01","08:12","5.109","-","5.14"
"2017/04/01","08:18","5.19","-","5.14"
"2017/04/01","08:24","5.268","-","5.29"
"2017/04/01","08:30","5.343","-","5.29"
"2017/04/01","08:36","5.414","-","5.39"
"2017/04/01","08:42","5.482","-","5.43"
"2017/04/01","08:48","5.546","-","5.49"
"2017/04/01","08:54","5.606","-","5.56"
"2017/04/01","09:00","5.662","-","5.68"
"2017/04/01","09:06","5.714","-","5.72"
"2017/04/01","09:12","5.762","-","5.78"
"2017/04/01","09:18","5.805","-","5.85"
"2017/04/01","09:24","5.843","-","5.87"
"2017/04/01","09:30","5.876","-","5.91"
"2017/04/01","09:36","5.904","-","5.92"
"2017/04/01","09:42","5.927","-","5.92"
"2017/04/01","09:48","5.944","-","5.91"
"2017/04/01","09:54","5.956","-","5.97"
"2017/04/01","10:00","5.962","-","5.98"
"2017/04/01","10:06","5.962","-","5.99"
"2017/04/01","10:12","5.955","-","6.01"
"2017/04/01","10:18","5.943","-","5.98"
"2017/04/01","10:24","5.924","-","5.92"
"2017/04/01","10:30","5.898","-","5.93"
"2017/04/01","10:36","5.866","-","5.92"
"2017/04/01","10:42","5.827","-","5.9"
"2017/04/01","10:48","5.781","-","5.87"
"2017/04/01","10:54","5.729","-","5.75"
"2017/04/01","11:00","5.67","-","5.67"
"2017/04/01","11:06","5.603","-","5.6"
"2017/04/01","11:12","5.53","-","5.57"
"2017/04/01","11:18","5.451","-","5.52"
"2017/04/01","11:24","5.365","-","5.44"
"2017/04/01","11:30","5.272","-","5.38"
"2017/04/01","11:36","5.174","-","5.24"
"2017/04/01","11:42","5.069","-","5.09"
"2017/04/01","11:48","4.958","-","4.96"
"2017/04/01","11:54","4.842","-","4.92"
"2017/04/01","12:00","4.72","-","4.82"
"2017/04/01","12:06","4.594","-","4.61"
"2017/04/01","12:12","4.462","-","4.5"
"2017/04/01","12:18","4.326","-","4.36"
"2017/04/01","12:24","4.187","-","4.2"
"2017/04/01","12:30","4.043","-","4.08"
"2017/04/01","12:36","3.896","-","3.93"
"2017/04/01","12:42","3.747","-","3.78"
"2017/04/01","12:48","3.595","-","3.61"
"2017/04/01","12:54","3.44","-","3.45"
"2017/04/01","13:00","3.284","-","3.26"
"2017/04/01","13:06","3.127","-","3.05"
"2017/04/01","13:12","2.969","-","2.87"
"2017/04/01","13:18","2.81","-","2.71"
"2017/04/01","13:24","2.651","-","2.57"
"2017/04/01","13:30","2.493","-","2.41"
"2017/04/01","13:36","2.335","-","2.28"
"2017/04/01","13:42","2.179","-","2.13"
"2017/04/01","13:48","2.024","-","1.94"
"2017/04/01","13:54","1.872","-","1.76"
"2017/04/01","14:00","1.722","-","1.6"
"2017/04/01","14:06","1.574","-","1.46"
"2017/04/01","14:12","1.43","-","1.32"
"2017/04/01","14:18","1.29","-","1.27"
"2017/04/01","14:24","1.154","-","1.19"
"2017/04/01","14:30","1.022","-","1.04"
"2017/04/01","14:36","0.894","-","0.91"
"2017/04/01","14:42","0.772","-","0.77"
"2017/04/01","14:48","0.655","-","0.71"
"2017/04/01","14:54","0.543","-","0.6"
"2017/04/01","15:00","0.437","-","0.51"
"2017/04/01","15:06","0.337","-","0.44"
"2017/04/01","15:12","0.243","-","0.37"
"2017/04/01","15:18","0.156","-","0.33"
"2017/04/01","15:24","0.075","-","0.27"
"2017/04/01","15:30","0","-","0.26"
"2017/04/01","15:36","-0.068","-","0.19"
"2017/04/01","15:42","-0.129","-","0.13"
"2017/04/01","15:48","-0.184","-","0.11"
"2017/04/01","15:54","-0.232","-","0.08"
"2017/04/01","16:00","-0.273","-","0.03"
"2017/04/01","16:06","-0.308","-","-0.02"
"2017/04/01","16:12","-0.336","-","-0.08"
"2017/04/01","16:18","-0.358","-","-0.07"
"2017/04/01","16:24","-0.373","-","-0.1"
"2017/04/01","16:30","-0.383","-","-0.13"
"2017/04/01","16:36","-0.386","-","-0.08"
"2017/04/01","16:42","-0.384","-","-0.02"
"2017/04/01","16:48","-0.375","-","-0.03"
"2017/04/01","16:54","-0.361","-","0.01"
"2017/04/01","17:00","-0.342","-","0.07"
"2017/04/01","17:06","-0.318","-","0.1"
"2017/04/01","17:12","-0.288","-","0.15"
"2017/04/01","17:18","-0.253","-","0.19"
"2017/04/01","17:24","-0.214","-","0.21"
"2017/04/01","17:30","-0.17","-","0.21"
"2017/04/01","17:36","-0.121","-","0.26"
"2017/04/01","17:42","-0.068","-","0.35"
"2017/04/01","17:48","-0.011","-","0.4"
"2017/04/01","17:54","0.05","-","0.44"
"2017/04/01","18:00","0.115","-","0.47"
"2017/04/01","18:06","0.184","-","0.57"
"2017/04/01","18:12","0.256","-","0.63"
"2017/04/01","18:18","0.331","-","0.62"
"2017/04/01","18:24","0.41","-","0.64"
"2017/04/01","18:30","0.492","-","0.73"
"2017/04/01","18:36","0.577","-","0.81"
"2017/04/01","18:42","0.664","-","0.87"
"2017/04/01","18:48","0.754","-","0.96"
"2017/04/01","18:54","0.846","-","1.03"
"2017/04/01","19:00","0.94","-","1.2"
"2017/04/01","19:06","1.036","-","1.34"
"2017/04/01","19:12","1.134","-","1.45"
"2017/04/01","19:18","1.233","-","1.54"
"2017/04/01","19:24","1.333","-","1.6"
"2017/04/01","19:30","1.434","-","1.68"
"2017/04/01","19:36","1.536","-","1.73"
"2017/04/01","19:42","1.639","-","1.82"
"2017/04/01","19:48","1.742","-","1.9"
"2017/04/01","19:54","1.845","-","2.01"
"2017/04/01","20:00","1.949","-","2.14"
"2017/04/01","20:06","2.052","-","2.17"
"2017/04/01","20:12","2.155","-","2.28"
"2017/04/01","20:18","2.257","-","2.41"
"2017/04/01","20:24","2.359","-","2.44"
"2017/04/01","20:30","2.46","-","2.49"
"2017/04/01","20:36","2.56","-","2.62"
"2017/04/01","20:42","2.659","-","2.7"
"2017/04/01","20:48","2.757","-","2.84"
"2017/04/01","20:54","2.853","-","3.05"
"2017/04/01","21:00","2.949","-","3.09"
"2017/04/01","21:06","3.042","-","3.17"
"2017/04/01","21:12","3.135","-","3.19"
"2017/04/01","21:18","3.225","-","3.19"
"2017/04/01","21:24","3.314","-","3.37"
"2017/04/01","21:30","3.4","-","3.48"
"2017/04/01","21:36","3.485","-","3.52"
"2017/04/01","21:42","3.567","-","3.63"
"2017/04/01","21:48","3.647","-","3.72"
"2017/04/01","21:54","3.724","-","3.77"
"2017/04/01","22:00","3.799","-","3.82"
"2017/04/01","22:06","3.87","-","3.97"
"2017/04/01","22:12","3.939","-","4.04"
"2017/04/01","22:18","4.004","-","4.08"
"2017/04/01","22:24","4.066","-","4.11"
"2017/04/01","22:30","4.125","-","4.14"
"2017/04/01","22:36","4.18","-","4.24"
"2017/04/01","22:42","4.23","-","4.3"
"2017/04/01","22:48","4.277","-","4.34"
"2017/04/01","22:54","4.32","-","4.39"
"2017/04/01","23:00","4.358","-","4.44"
"2017/04/01","23:06","4.391","-","4.45"
"2017/04/01","23:12","4.42","-","4.41"
"2017/04/01","23:18","4.444","-","4.5"
"2017/04/01","23:24","4.463","-","4.51"
"2017/04/01","23:30","4.477","-","4.54"
"2017/04/01","23:36","4.487","-","4.51"
"2017/04/01","23:42","4.491","-","4.54"
"2017/04/01","23:48","4.49","-","4.56"
"2017/04/01","23:54","4.485","-","4.6"
"2017/04/02","00:00","4.474","-","4.6"
"2017/04/02","00:06","4.459","-","4.57"
"2017/04/02","00:12","4.438","-","4.57"
"2017/04/02","00:18","4.414","-","4.54"
"2017/04/02","00:24","4.384","-","4.53"
"2017/04/02","00:30","4.35","-","4.52"
"2017/04/02","00:36","4.312","-","4.52"
"2017/04/02","00:42","4.27","-","4.43"
"2017/04/02","00:48","4.225","-","4.4"
"2017/04/02","00:54","4.175","-","4.36"
"2017/04/02","01:00","4.122","-","4.29"
"2017/04/02","01:06","4.066","-","4.29"
"2017/04/02","01:12","4.007","-","4.3"
"2017/04/02","01:18","3.946","-","4.28"
"2017/04/02","01:24","3.882","-","4.2"
"2017/04/02","01:30","3.816","-","4.14"
"2017/04/02","01:36","3.748","-","4.04"
"2017/04/02","01:42","3.678","-","3.96"
"2017/04/02","01:48","3.607","-","3.91"
"2017/04/02","01:54","3.535","-","3.84"
"2017/04/02","02:00","3.463","-","3.75"
"2017/04/02","02:06","3.39","-","3.67"
"2017/04/02","02:12","3.317","-","3.58"
"2017/04/02","02:18","3.244","-","3.51"
"2017/04/02","02:24","3.172","-","3.49"
"2017/04/02","02:30","3.101","-","3.42"
"2017/04/02","02:36","3.03","-","3.34"
"2017/04/02","02:42","2.961","-","3.27"
"2017/04/02","02:48","2.894","-","3.17"
"2017/04/02","02:54","2.829","-","3.05"
"2017/04/02","03:00","2.766","-","2.97"
"2017/04/02","03:06","2.706","-","2.94"
"2017/04/02","03:12","2.649","-","2.93"
"2017/04/02","03:18","2.594","-","2.85"
"2017/04/02","03:24","2.543","-","2.86"
"2017/04/02","03:30","2.495","-","2.8"
"2017/04/02","03:36","2.451","-","2.75"
"2017/04/02","03:42","2.411","-","2.75"
"2017/04/02","03:48","2.374","-","2.74"
"2017/04/02","03:54","2.342","-","2.74"
"2017/04/02","04:00","2.313","-","2.74"
"2017/04/02","04:06","2.289","-","2.72"
"2017/04/02","04:12","2.27","-","2.7"
"2017/04/02","04:18","2.254","-","2.74"
"2017/04/02","04:24","2.243","-","2.75"
"2017/04/02","04:30","2.236","-","2.74"
"2017/04/02","04:36","2.234","-","2.79"
"2017/04/02","04:42","2.235","-","2.76"
"2017/04/02","04:48","2.241","-","2.75"
"2017/04/02","04:54","2.251","-","2.77"
"2017/04/02","05:00","2.266","-","2.75"
"2017/04/02","05:06","2.284","-","2.8"
"2017/04/02","05:12","2.306","-","2.81"
"2017/04/02","05:18","2.333","-","2.85"
"2017/04/02","05:24","2.362","-","2.89"
"2017/04/02","05:30","2.396","-","2.93"
"2017/04/02","05:36","2.433","-","2.98"
"2017/04/02","05:42","2.474","-","3.03"
"2017/04/02","05:48","2.519","-","3.04"
"2017/04/02","05:54","2.566","-","3.04"
"2017/04/02","06:00","2.617","-","3.03"
"2017/04/02","06:06","2.671","-","3.06"
"2017/04/02","06:12","2.729","-","3.13"
"2017/04/02","06:18","2.789","-","3.17"
"2017/04/02","06:24","2.852","-","3.21"
"2017/04/02","06:30","2.918","-","3.35"
"2017/04/02","06:36","2.986","-","3.46"
"2017/04/02","06:42","3.057","-","3.51"
"2017/04/02","06:48","3.131","-","3.59"
"2017/04/02","06:54","3.206","-","3.65"
"2017/04/02","07:00","3.284","-","3.69"
"2017/04/02","07:06","3.364","-","3.72"
"2017/04/02","07:12","3.445","-","3.82"
"2017/04/02","07:18","3.528","-","3.92"
"2017/04/02","07:24","3.612","-","3.97"
"2017/04/02","07:30","3.697","-","4.03"
"2017/04/02","07:36","3.783","-","4.15"
"2017/04/02","07:42","3.87","-","4.26"
"2017/04/02","07:48","3.958","-","4.32"
"2017/04/02","07:54","4.045","-","4.4"
"2017/04/02","08:00","4.133","-","4.43"
"2017/04/02","08:06","4.22","-","4.48"
"2017/04/02","08:12","4.307","-","4.57"
"2017/04/02","08:18","4.393","-","4.63"
"2017/04/02","08:24","4.478","-","4.65"
"2017/04/02","08:30","4.563","-","4.74"
"2017/04/02","08:36","4.645","-","4.85"
"2017/04/02","08:42","4.726","-","4.93"
"2017/04/02","08:48","4.806","-","5.03"
"2017/04/02","08:54","4.883","-","5.13"
"2017/04/02","09:00","4.959","-","5.17"
"2017/04/02","09:06","5.032","-","5.18"
"2017/04/02","09:12","5.102","-","5.23"
"2017/04/02","09:18","5.17","-","5.29"
"2017/04/02","09:24","5.236","-","5.26"
"2017/04/02","09:30","5.298","-","5.44"
"2017/04/02","09:36","5.357","-","5.49"
"2017/04/02","09:42","5.413","-","5.56"
"2017/04/02","09:48","5.465","-","5.63"
"2017/04/02","09:54","5.514","-","5.67"
"2017/04/02","10:00","5.56","-","5.71"
"2017/04/02","10:06","5.601","-","5.76"
"2017/04/02","10:12","5.638","-","5.78"
"2017/04/02","10:18","5.671","-","5.78"
"2017/04/02","10:24","5.7","-","5.82"
"2017/04/02","10:30","5.724","-","5.84"
"2017/04/02","10:36","5.744","-","5.86"
"2017/04/02","10:42","5.758","-","5.84"
"2017/04/02","10:48","5.768","-","5.91"
"2017/04/02","10:54","5.772","-","5.92"
"2017/04/02","11:00","5.771","-","5.85"
"2017/04/02","11:06","5.765","-","5.86"
"2017/04/02","11:12","5.752","-","5.86"
"2017/04/02","11:18","5.734","-","5.89"
"2017/04/02","11:24","5.71","-","5.85"
"2017/04/02","11:30","5.68","-","5.79"
"2017/04/02","11:36","5.644","-","5.75"
"2017/04/02","11:42","5.602","-","5.61"
"2017/04/02","11:48","5.553","-","5.69"
"2017/04/02","11:54","5.498","-","5.6"
"2017/04/02","12:00","5.438","-","5.56"
"2017/04/02","12:06","5.371","-","5.48"
"2017/04/02","12:12","5.298","-","5.4"
"2017/04/02","12:18","5.219","-","5.4"
"2017/04/02","12:24","5.134","-","5.24"
"2017/04/02","12:30","5.043","-","5.09"
"2017/04/02","12:36","4.947","-","5.05"
"2017/04/02","12:42","4.846","-","4.97"
"2017/04/02","12:48","4.739","-","4.93"
"2017/04/02","12:54","4.628","-","4.86"
"2017/04/02","13:00","4.512","-","4.75"
"2017/04/02","13:06","4.392","-","4.54"
"2017/04/02","13:12","4.267","-","4.4"
"2017/04/02","13:18","4.139","-","4.27"
"2017/04/02","13:24","4.007","-","4.09"
"2017/04/02","13:30","3.873","-","3.97"
"2017/04/02","13:36","3.735","-","3.86"
"2017/04/02","13:42","3.595","-","3.61"
"2017/04/02","13:48","3.453","-","3.57"
"2017/04/02","13:54","3.309","-","3.34"
"2017/04/02","14:00","3.164","-","3.14"
"2017/04/02","14:06","3.018","-","3.01"
"2017/04/02","14:12","2.871","-","2.83"
"2017/04/02","14:18","2.724","-","2.7"
"2017/04/02","14:24","2.577","-","2.64"
"2017/04/02","14:30","2.43","-","2.47"
"2017/04/02","14:36","2.285","-","2.3"
"2017/04/02","14:42","2.14","-","2.2"
"2017/04/02","14:48","1.998","-","2.05"
"2017/04/02","14:54","1.857","-","1.87"
"2017/04/02","15:00","1.718","-","1.77"
"2017/04/02","15:06","1.582","-","1.57"
"2017/04/02","15:12","1.449","-","1.46"
"2017/04/02","15:18","1.32","-","1.48"
"2017/04/02","15:24","1.194","-","1.34"
"2017/04/02","15:30","1.072","-","1.25"
"2017/04/02","15:36","0.954","-","1.08"
"2017/04/02","15:42","0.841","-","0.94"
"2017/04/02","15:48","0.733","-","0.9"
"2017/04/02","15:54","0.629","-","0.82"
"2017/04/02","16:00","0.531","-","0.72"
"2017/04/02","16:06","0.437","-","0.75"
"2017/04/02","16:12","0.35","-","0.55"
"2017/04/02","16:18","0.268","-","0.56"
"2017/04/02","16:24","0.191","-","0.57"
"2017/04/02","16:30","0.121","-","0.46"
"2017/04/02","16:36","0.056","-","0.43"
"2017/04/02","16:42","-0.003","-","0.34"
"2017/04/02","16:48","-0.056","-","0.22"
"2017/04/02","16:54","-0.103","-","0.22"
"2017/04/02","17:00","-0.145","-","0.22"
"2017/04/02","17:06","-0.181","-","0.12"
"2017/04/02","17:12","-0.211","-","0.08"
"2017/04/02","17:18","-0.235","-","0.19"
"2017/04/02","17:24","-0.254","-","0.17"
"2017/04/02","17:30","-0.268","-","0.27"
"2017/04/02","17:36","-0.276","-","0.08"
"2017/04/02","17:42","-0.279","-","0.15"
"2017/04/02","17:48","-0.277","-","0.26"
"2017/04/02","17:54","-0.27","-","0.21"
"2017/04/02","18:00","-0.258","-","0.29"
"2017/04/02","18:06","-0.242","-","0.22"
"2017/04/02","18:12","-0.22","-","0.27"
"2017/04/02","18:18","-0.195","-","0.3"
"2017/04/02","18:24","-0.165","-","0.3"
"2017/04/02","18:30","-0.13","-","0.28"
"2017/04/02","18:36","-0.092","-","0.43"
"2017/04/02","18:42","-0.049","-","0.44"
"2017/04/02","18:48","-0.002","-","0.41"
"2017/04/02","18:54","0.048","-","0.44"
"2017/04/02","19:00","0.102","-","0.48"
"2017/04/02","19:06","0.16","-","0.48"
"2017/04/02","19:12","0.221","-","0.63"
"2017/04/02","19:18","0.285","-","0.49"
"2017/04/02","19:24","0.353","-","0.56"
"2017/04/02","19:30","0.424","-","0.83"
"2017/04/02","19:36","0.497","-","0.72"
"2017/04/02","19:42","0.573","-","0.81"
"2017/04/02","19:48","0.651","-","1.07"
"2017/04/02","19:54","0.732","-","1.04"
"2017/04/02","20:00","0.815","-","1.06"
"2017/04/02","20:06","0.9","-","1.13"
"2017/04/02","20:12","0.987","-","1.28"
"2017/04/02","20:18","1.075","-","1.23"
"2017/04/02","20:24","1.165","-","1.44"
"2017/04/02","20:30","1.255","-","1.62"
"2017/04/02","20:36","1.347","-","1.76"
"2017/04/02","20:42","1.44","-","1.82"
"2017/04/02","20:48","1.533","-","1.9"
"2017/04/02","20:54","1.627","-","2.06"
"2017/04/02","21:00","1.722","-","2.02"
"2017/04/02","21:06","1.816","-","2.14"
"2017/04/02","21:12","1.911","-","2.3"
"2017/04/02","21:18","2.006","-","2.29"
"2017/04/02","21:24","2.1","-","2.4"
"2017/04/02","21:30","2.195","-","2.55"
"2017/04/02","21:36","2.288","-","2.68"
"2017/04/02","21:42","2.382","-","2.65"
"2017/04/02","21:48","2.475","-","2.85"
"2017/04/02","21:54","2.567","-","2.95"
"2017/04/02","22:00","2.659","-","2.91"
"2017/04/02","22:06","2.75","-","2.94"
"2017/04/02","22:12","2.84","-","3.08"
"2017/04/02","22:18","2.928","-","3.07"
"2017/04/02","22:24","3.016","-","3.23"
"2017/04/02","22:30","3.103","-","3.31"
"2017/04/02","22:36","3.188","-","3.4"
"2017/04/02","22:42","3.271","-","3.5"
"2017/04/02","22:48","3.353","-","3.6"
"2017/04/02","22:54","3.433","-","3.65"
"2017/04/02","23:00","3.51","-","3.8"
"2017/04/02","23:06","3.586","-","3.83"
"2017/04/02","23:12","3.659","-","3.81"
"2017/04/02","23:18","3.73","-","3.92"
"2017/04/02","23:24","3.798","-","3.94"
"2017/04/02","23:30","3.863","-","4.11"
"2017/04/02","23:36","3.925","-","4.08"
"2017/04/02","23:42","3.984","-","4.06"
"2017/04/02","23:48","4.039","-","4.2"
"2017/04/02","23:54","4.09","-","4.27"
"2017/04/03","00:00","4.138","-","4.22"
"2017/04/03","00:06","4.182","-","4.24"
"2017/04/03","00:12","4.221","-","4.25"
"2017/04/03","00:18","4.257","-","4.27"
"2017/04/03","00:24","4.288","-","4.38"
"2017/04/03","00:30","4.315","-","4.41"
"2017/04/03","00:36","4.337","-","4.47"
"2017/04/03","00:42","4.355","-","4.47"
"2017/04/03","00:48","4.369","-","4.51"
"2017/04/03","00:54","4.378","-","4.51"
"2017/04/03","01:00","4.382","-","4.5"
"2017/04/03","01:06","4.382","-","4.56"
"2017/04/03","01:12","4.378","-","4.59"
"2017/04/03","01:18","4.369","-","4.47"
"2017/04/03","01:24","4.356","-","4.54"
"2017/04/03","01:30","4.34","-","4.51"
"2017/04/03","01:36","4.319","-","4.51"
"2017/04/03","01:42","4.294","-","4.49"
"2017/04/03","01:48","4.265","-","4.45"
"2017/04/03","01:54","4.233","-","4.48"
"2017/04/03","02:00","4.198","-","4.43"
"2017/04/03","02:06","4.159","-","4.38"
"2017/04/03","02:12","4.118","-","4.4"
"2017/04/03","02:18","4.073","-","4.35"
"2017/04/03","02:24","4.026","-","4.28"
"2017/04/03","02:30","3.977","-","4.28"
"2017/04/03","02:36","3.925","-","4.33"
"2017/04/03","02:42","3.872","-","4.25"
"2017/04/03","02:48","3.817","-","4.19"
"2017/04/03","02:54","3.76","-","4.2"
"2017/04/03","03:00","3.702","-","4.04"
"2017/04/03","03:06","3.643","-","4.02"
"2017/04/03","03:12","3.584","-","3.91"
"2017/04/03","03:18","3.524","-","3.88"
"2017/04/03","03:24","3.463","-","3.82"
"2017/04/03","03:30","3.403","-","3.86"
"2017/04/03","03:36","3.344","-","3.6"
"2017/04/03","03:42","3.285","-","3.55"
"2017/04/03","03:48","3.227","-","3.56"
"2017/04/03","03:54","3.17","-","3.64"
"2017/04/03","04:00","3.114","-","3.49"
"2017/04/03","04:06","3.06","-","3.41"
"2017/04/03","04:12","3.008","-","3.27"
"2017/04/03","04:18","2.958","-","3.38"
"2017/04/03","04:24","2.911","-","3.18"
"2017/04/03","04:30","2.866","-","3.12"
"2017/04/03","04:36","2.823","-","3.19"
"2017/04/03","04:42","2.784","-","3.19"
"2017/04/03","04:48","2.747","-","3.07"
"2017/04/03","04:54","2.714","-","3.06"
"2017/04/03","05:00","2.684","-","3.1"
"2017/04/03","05:06","2.656","-","3.21"
"2017/04/03","05:12","2.633","-","3.12"
"2017/04/03","05:18","2.612","-","3.11"
"2017/04/03","05:24","2.596","-","3.07"
"2017/04/03","05:30","2.582","-","3.09"
"2017/04/03","05:36","2.572","-","3.12"
"2017/04/03","05:42","2.566","-","3.1"
"2017/04/03","05:48","2.563","-","3"
"2017/04/03","05:54","2.563","-","3.1"
"2017/04/03","06:00","2.567","-","3.08"
"2017/04/03","06:06","2.575","-","3.13"
"2017/04/03","06:12","2.586","-","3.18"
"2017/04/03","06:18","2.6","-","3.01"
"2017/04/03","06:24","2.618","-","3.09"
"2017/04/03","06:30","2.638","-","3.17"
"2017/04/03","06:36","2.663","-","3.1"
"2017/04/03","06:42","2.69","-","3.09"
"2017/04/03","06:48","2.721","-","3.2"
"2017/04/03","06:54","2.755","-","3.18"
"2017/04/03","07:00","2.792","-","3.28"
"2017/04/03","07:06","2.832","-","3.31"
"2017/04/03","07:12","2.875","-","3.34"
"2017/04/03","07:18","2.921","-","3.35"
"2017/04/03","07:24","2.97","-","3.42"
"2017/04/03","07:30","3.022","-","3.5"
"2017/04/03","07:36","3.076","-","3.44"
"2017/04/03","07:42","3.133","-","3.52"
"2017/04/03","07:48","3.193","-","3.58"
"2017/04/03","07:54","3.255","-","3.57"
"2017/04/03","08:00","3.319","-","3.74"
"2017/04/03","08:06","3.385","-","3.83"
"2017/04/03","08:12","3.453","-","3.94"
"2017/04/03","08:18","3.523","-","3.9"
"2017/04/03","08:24","3.594","-","3.97"
"2017/04/03","08:30","3.666","-","4.01"
"2017/04/03","08:36","3.74","-","4.07"
"2017/04/03","08:42","3.814","-","4.18"
"2017/04/03","08:48","3.889","-","4.22"
"2017/04/03","08:54","3.965","-","4.29"
"2017/04/03","09:00","4.041","-","4.4"
"2017/04/03","09:06","4.116","-","4.4"
"2017/04/03","09:12","4.192","-","4.53"
"2017/04/03","09:18","4.267","-","4.63"
"2017/04/03","09:24","4.342","-","4.61"
"2017/04/03","09:30","4.415","-","4.76"
"2017/04/03","09:36","4.488","-","4.73"
"2017/04/03","09:42","4.56","-","4.81"
"2017/04/03","09:48","4.63","-","4.86"
"2017/04/03","09:54","4.699","-","4.93"
"2017/04/03","10:00","4.766","-","5.01"
"2017/04/03","10:06","4.831","-","5.02"
"2017/04/03","10:12","4.894","-","5.04"
"2017/04/03","10:18","4.955","-","5.04"
"2017/04/03","10:24","5.014","-","5.19"
"2017/04/03","10:30","5.071","-","5.27"
"2017/04/03","10:36","5.125","-","5.32"
"2017/04/03","10:42","5.176","-","5.29"
"2017/04/03","10:48","5.224","-","5.4"
"2017/04/03","10:54","5.27","-","5.41"
"2017/04/03","11:00","5.312","-","5.51"
"2017/04/03","11:06","5.351","-","5.41"
"2017/04/03","11:12","5.386","-","5.46"
"2017/04/03","11:18","5.418","-","5.46"
"2017/04/03","11:24","5.446","-","5.58"
"2017/04/03","11:30","5.47","-","5.59"
"2017/04/03","11:36","5.49","-","5.56"
"2017/04/03","11:42","5.505","-","5.63"
"2017/04/03","11:48","5.516","-","5.57"
"2017/04/03","11:54","5.522","-","5.59"
"2017/04/03","12:00","5.524","-","5.59"
"2017/04/03","12:06","5.52","-","5.65"
"2017/04/03","12:12","5.511","-","5.59"
