"Date","Time (GMT)","Predicted (ft)","Preliminary (ft)","Verified (ft)"
"2018/12/01","04:12","3.035","-","3.31"
"2018/12/01","04:18","2.928","-","3.21"
"2018/12/01","04:24","2.819","-","3.08"
"2018/12/01","04:30","2.71","-","2.95"
"2018/12/01","04:36","2.6","-","2.82"
"2018/12/01","04:42","2.489","-","2.69"
"2018/12/01","04:48","2.379","-","2.56"
"2018/12/01","04:54","2.27","-","2.42"
"2018/12/01","05:00","2.161","-","2.36"
"2018/12/01","05:06","2.053","-","2.27"
"2018/12/01","05:12","1.947","-","2.18"
"2018/12/01","05:18","1.842","-","2.08"
"2018/12/01","05:24","1.74","-","1.94"
"2018/12/01","05:30","1.639","-","1.79"
"2018/12/01","05:36","1.542","-","1.68"
"2018/12/01","05:42","1.447","-","1.55"
"2018/12/01","05:48","1.355","-","1.5"
"2018/12/01","05:54","1.267","-","1.43"
"2018/12/01","06:00","1.182","-","1.34"
"2018/12/01","06:06","1.101","-","1.25"
"2018/12/01","06:12","1.024","-","1.16"
"2018/12/01","06:18","0.951","-","1.12"
"2018/12/01","06:24","0.883","-","1.07"
"2018/12/01","06:30","0.819","-","0.98"
"2018/12/01","06:36","0.76","-","0.93"
"2018/12/01","06:42","0.705","-","0.86"
"2018/12/01","06:48","0.655","-","0.76"
"2018/12/01","06:54","0.609","-","0.73"
"2018/12/01","07:00","0.569","-","0.71"
"2018/12/01","07:06","0.533","-","0.7"
"2018/12/01","07:12","0.503","-","0.66"
"2018/12/01","07:18","0.477","-","0.61"
"2018/12/01","07:24","0.456","-","0.6"
"2018/12/01","07:30","0.441","-","0.58"
"2018/12/01","07:36","0.43","-","0.57"
"2018/12/01","07:42","0.424","-","0.53"
"2018/12/01","07:48","0.423","-","0.5"
"2018/12/01","07:54","0.427","-","0.52"
"2018/12/01","08:00","0.436","-","0.53"
"2018/12/01","08:06","0.45","-","0.56"
"2018/12/01","08:12","0.468","-","0.59"
"2018/12/01","08:18","0.492","-","0.55"
"2018/12/01","08:24","0.52","-","0.6"
"2018/12/01","08:30","0.553","-","0.68"
"2018/12/01","08:36","0.591","-","0.71"
"2018/12/01","08:42","0.633","-","0.78"
"2018/12/01","08:48","0.68","-","0.83"
"2018/12/01","08:54","0.731","-","0.81"
"2018/12/01","09:00","0.787","-","0.87"
"2018/12/01","09:06","0.847","-","0.94"
"2018/12/01","09:12","0.911","-","1.09"
"2018/12/01","09:18","0.979","-","1.2"
"2018/12/01","09:24","1.051","-","1.27"
"2018/12/01","09:30","1.127","-","1.32"
"2018/12/01","09:36","1.206","-","1.37"
"2018/12/01","09:42","1.288","-","1.4"
"2018/12/01","09:48","1.374","-","1.53"
"2018/12/01","09:54","1.463","-","1.61"
"2018/12/01","10:00","1.554","-","1.68"
"2018/12/01","10:06","1.649","-","1.78"
"2018/12/01","10:12","1.745","-","1.86"
"2018/12/01","10:18","1.844","-","1.97"
"2018/12/01","10:24","1.945","-","2.15"
"2018/12/01","10:30","2.047","-","2.28"
"2018/12/01","10:36","2.151","-","2.37"
"2018/12/01","10:42","2.257","-","2.44"
"2018/12/01","10:48","2.364","-","2.55"
"2018/12/01","10:54","2.472","-","2.66"
"2018/12/01","11:00","2.581","-","2.82"
"2018/12/01","11:06","2.691","-","2.94"
"2018/12/01","11:12","2.801","-","3.02"
"2018/12/01","11:18","2.912","-","3.18"
"2018/12/01","11:24","3.023","-","3.24"
"2018/12/01","11:30","3.134","-","3.38"
"2018/12/01","11:36","3.246","-","3.51"
"2018/12/01","11:42","3.357","-","3.68"
"2018/12/01","11:48","3.468","-","3.79"
"2018/12/01","11:54","3.579","-","3.88"
"2018/12/01","12:00","3.689","-","3.97"
"2018/12/01","12:06","3.799","-","4.04"
"2018/12/01","12:12","3.907","-","4.17"
"2018/12/01","12:18","4.015","-","4.33"
"2018/12/01","12:24","4.122","-","4.43"
"2018/12/01","12:30","4.227","-","4.56"
"2018/12/01","12:36","4.33","-","4.62"
"2018/12/01","12:42","4.432","-","4.75"
"2018/12/01","12:48","4.532","-","4.85"
"2018/12/01","12:54","4.63","-","4.97"
"2018/12/01","13:00","4.725","-","5.04"
"2018/12/01","13:06","4.817","-","5.08"
"2018/12/01","13:12","4.907","-","5.14"
"2018/12/01","13:18","4.993","-","5.26"
"2018/12/01","13:24","5.076","-","5.37"
"2018/12/01","13:30","5.155","-","5.48"
"2018/12/01","13:36","5.23","-","5.59"
"2018/12/01","13:42","5.301","-","5.66"
"2018/12/01","13:48","5.368","-","5.71"
"2018/12/01","13:54","5.429","-","5.74"
"2018/12/01","14:00","5.486","-","5.82"
"2018/12/01","14:06","5.538","-","5.85"
"2018/12/01","14:12","5.585","-","5.91"
"2018/12/01","14:18","5.626","-","5.94"
"2018/12/01","14:24","5.662","-","5.99"
"2018/12/01","14:30","5.692","-","6.01"
"2018/12/01","14:36","5.716","-","6.02"
"2018/12/01","14:42","5.734","-","6.09"
"2018/12/01","14:48","5.746","-","6.14"
"2018/12/01","14:54","5.753","-","6.11"
"2018/12/01","15:00","5.753","-","6.06"
"2018/12/01","15:06","5.747","-","5.97"
"2018/12/01","15:12","5.736","-","6"
"2018/12/01","15:18","5.718","-","6.04"
"2018/12/01","15:24","5.694","-","6.05"
"2018/12/01","15:30","5.665","-","6.05"
"2018/12/01","15:36","5.629","-","6.02"
"2018/12/01","15:42","5.588","-","5.98"
"2018/12/01","15:48","5.541","-","6"
"2018/12/01","15:54","5.489","-","5.96"
"2018/12/01","16:00","5.432","-","5.92"
"2018/12/01","16:06","5.369","-","5.85"
"2018/12/01","16:12","5.301","-","5.81"
"2018/12/01","16:18","5.229","-","5.71"
"2018/12/01","16:24","5.152","-","5.62"
"2018/12/01","16:30","5.07","-","5.59"
"2018/12/01","16:36","4.985","-","5.47"
"2018/12/01","16:42","4.896","-","5.45"
"2018/12/01","16:48","4.803","-","5.36"
"2018/12/01","16:54","4.707","-","5.2"
"2018/12/01","17:00","4.608","-","5.08"
"2018/12/01","17:06","4.506","-","5.01"
"2018/12/01","17:12","4.402","-","4.89"
"2018/12/01","17:18","4.295","-","4.76"
"2018/12/01","17:24","4.188","-","4.65"
"2018/12/01","17:30","4.078","-","4.53"
"2018/12/01","17:36","3.968","-","4.34"
"2018/12/01","17:42","3.857","-","4.28"
"2018/12/01","17:48","3.746","-","4.22"
"2018/12/01","17:54","3.635","-","4.09"
"2018/12/01","18:00","3.524","-","3.95"
"2018/12/01","18:06","3.414","-","3.86"
"2018/12/01","18:12","3.305","-","3.71"
"2018/12/01","18:18","3.197","-","3.57"
"2018/12/01","18:24","3.091","-","3.43"
"2018/12/01","18:30","2.987","-","3.3"
"2018/12/01","18:36","2.885","-","3.17"
"2018/12/01","18:42","2.786","-","3.06"
"2018/12/01","18:48","2.689","-","2.97"
"2018/12/01","18:54","2.595","-","2.89"
"2018/12/01","19:00","2.504","-","2.82"
"2018/12/01","19:06","2.417","-","2.75"
"2018/12/01","19:12","2.333","-","2.68"
"2018/12/01","19:18","2.253","-","2.48"
"2018/12/01","19:24","2.176","-","2.37"
"2018/12/01","19:30","2.104","-","2.31"
"2018/12/01","19:36","2.035","-","2.27"
"2018/12/01","19:42","1.971","-","2.25"
"2018/12/01","19:48","1.91","-","2.17"
"2018/12/01","19:54","1.854","-","2.06"
"2018/12/01","20:00","1.803","-","1.96"
"2018/12/01","20:06","1.756","-","1.9"
"2018/12/01","20:12","1.714","-","1.91"
"2018/12/01","20:18","1.676","-","1.89"
"2018/12/01","20:24","1.643","-","1.86"
"2018/12/01","20:30","1.614","-","1.83"
"2018/12/01","20:36","1.591","-","1.8"
"2018/12/01","20:42","1.572","-","1.79"
"2018/12/01","20:48","1.557","-","1.8"
"2018/12/01","20:54","1.548","-","1.79"
"2018/12/01","21:00","1.543","-","1.77"
"2018/12/01","21:06","1.543","-","1.7"
"2018/12/01","21:12","1.548","-","1.67"
"2018/12/01","21:18","1.557","-","1.67"
"2018/12/01","21:24","1.571","-","1.74"
"2018/12/01","21:30","1.589","-","1.79"
"2018/12/01","21:36","1.612","-","1.86"
"2018/12/01","21:42","1.639","-","1.84"
"2018/12/01","21:48","1.67","-","1.84"
"2018/12/01","21:54","1.706","-","1.85"
"2018/12/01","22:00","1.745","-","1.92"
"2018/12/01","22:06","1.787","-","1.95"
"2018/12/01","22:12","1.833","-","2"
"2018/12/01","22:18","1.883","-","2.03"
"2018/12/01","22:24","1.935","-","2.03"
"2018/12/01","22:30","1.991","-","2.08"
"2018/12/01","22:36","2.049","-","2.17"
"2018/12/01","22:42","2.11","-","2.27"
"2018/12/01","22:48","2.173","-","2.31"
"2018/12/01","22:54","2.238","-","2.38"
"2018/12/01","23:00","2.304","-","2.44"
"2018/12/01","23:06","2.373","-","2.53"
"2018/12/01","23:12","2.443","-","2.6"
"2018/12/01","23:18","2.514","-","2.69"
"2018/12/01","23:24","2.586","-","2.8"
"2018/12/01","23:30","2.659","-","2.85"
"2018/12/01","23:36","2.733","-","2.91"
"2018/12/01","23:42","2.808","-","3.01"
"2018/12/01","23:48","2.883","-","3.1"
"2018/12/01","23:54","2.958","-","3.16"
"2018/12/02","00:00","3.034","-","3.29"
"2018/12/02","00:06","3.109","-","3.4"
"2018/12/02","00:12","3.184","-","3.46"
"2018/12/02","00:18","3.259","-","3.54"
"2018/12/02","00:24","3.334","-","3.61"
"2018/12/02","00:30","3.408","-","3.63"
"2018/12/02","00:36","3.481","-","3.69"
"2018/12/02","00:42","3.554","-","3.76"
"2018/12/02","00:48","3.625","-","3.82"
"2018/12/02","00:54","3.695","-","3.9"
"2018/12/02","01:00","3.764","-","3.99"
"2018/12/02","01:06","3.831","-","4.07"
"2018/12/02","01:12","3.896","-","4.14"
"2018/12/02","01:18","3.959","-","4.19"
"2018/12/02","01:24","4.02","-","4.23"
"2018/12/02","01:30","4.079","-","4.28"
"2018/12/02","01:36","4.135","-","4.31"
"2018/12/02","01:42","4.188","-","4.38"
"2018/12/02","01:48","4.238","-","4.46"
"2018/12/02","01:54","4.284","-","4.48"
"2018/12/02","02:00","4.327","-","4.49"
"2018/12/02","02:06","4.366","-","4.54"
"2018/12/02","02:12","4.401","-","4.55"
"2018/12/02","02:18","4.432","-","4.57"
"2018/12/02","02:24","4.459","-","4.6"
"2018/12/02","02:30","4.481","-","4.63"
"2018/12/02","02:36","4.498","-","4.63"
"2018/12/02","02:42","4.511","-","4.67"
"2018/12/02","02:48","4.519","-","4.71"
"2018/12/02","02:54","4.521","-","4.71"
"2018/12/02","03:00","4.519","-","4.72"
"2018/12/02","03:06","4.512","-","4.77"
"2018/12/02","03:12","4.499","-","4.76"
"2018/12/02","03:18","4.482","-","4.7"
"2018/12/02","03:24","4.459","-","4.69"
"2018/12/02","03:30","4.431","-","4.68"
"2018/12/02","03:36","4.398","-","4.64"
"2018/12/02","03:42","4.36","-","4.62"
"2018/12/02","03:48","4.317","-","4.61"
"2018/12/02","03:54","4.27","-","4.59"
"2018/12/02","04:00","4.217","-","4.52"
"2018/12/02","04:06","4.16","-","4.45"
"2018/12/02","04:12","4.099","-","4.37"
"2018/12/02","04:18","4.033","-","4.28"
"2018/12/02","04:24","3.963","-","4.19"
"2018/12/02","04:30","3.889","-","4.14"
"2018/12/02","04:36","3.811","-","4.03"
"2018/12/02","04:42","3.73","-","3.95"
"2018/12/02","04:48","3.646","-","3.88"
"2018/12/02","04:54","3.558","-","3.82"
"2018/12/02","05:00","3.468","-","3.75"
"2018/12/02","05:06","3.375","-","3.65"
"2018/12/02","05:12","3.28","-","3.57"
"2018/12/02","05:18","3.183","-","3.49"
"2018/12/02","05:24","3.084","-","3.36"
"2018/12/02","05:30","2.984","-","3.22"
"2018/12/02","05:36","2.883","-","3.12"
"2018/12/02","05:42","2.781","-","2.98"
"2018/12/02","05:48","2.679","-","2.87"
"2018/12/02","05:54","2.577","-","2.75"
"2018/12/02","06:00","2.475","-","2.65"
"2018/12/02","06:06","2.373","-","2.51"
"2018/12/02","06:12","2.273","-","2.42"
"2018/12/02","06:18","2.174","-","2.25"
"2018/12/02","06:24","2.077","-","2.11"
"2018/12/02","06:30","1.981","-","2.01"
"2018/12/02","06:36","1.888","-","1.95"
"2018/12/02","06:42","1.797","-","1.88"
"2018/12/02","06:48","1.709","-","1.79"
"2018/12/02","06:54","1.624","-","1.7"
"2018/12/02","07:00","1.543","-","1.59"
"2018/12/02","07:06","1.465","-","1.51"
"2018/12/02","07:12","1.39","-","1.47"
"2018/12/02","07:18","1.32","-","1.4"
"2018/12/02","07:24","1.254","-","1.35"
"2018/12/02","07:30","1.192","-","1.28"
"2018/12/02","07:36","1.134","-","1.19"
"2018/12/02","07:42","1.081","-","1.12"
"2018/12/02","07:48","1.033","-","1.06"
"2018/12/02","07:54","0.989","-","1.03"
"2018/12/02","08:00","0.95","-","1"
"2018/12/02","08:06","0.916","-","1"
"2018/12/02","08:12","0.887","-","0.94"
"2018/12/02","08:18","0.863","-","0.92"
"2018/12/02","08:24","0.843","-","0.85"
"2018/12/02","08:30","0.829","-","0.83"
"2018/12/02","08:36","0.82","-","0.81"
"2018/12/02","08:42","0.816","-","0.81"
"2018/12/02","08:48","0.817","-","0.83"
"2018/12/02","08:54","0.823","-","0.85"
"2018/12/02","09:00","0.834","-","0.86"
"2018/12/02","09:06","0.85","-","0.92"
"2018/12/02","09:12","0.872","-","0.89"
"2018/12/02","09:18","0.898","-","0.93"
"2018/12/02","09:24","0.929","-","0.97"
"2018/12/02","09:30","0.965","-","0.99"
"2018/12/02","09:36","1.006","-","0.99"
"2018/12/02","09:42","1.052","-","1.02"
"2018/12/02","09:48","1.102","-","1.04"
"2018/12/02","09:54","1.157","-","1.1"
"2018/12/02","10:00","1.217","-","1.23"
"2018/12/02","10:06","1.281","-","1.33"
"2018/12/02","10:12","1.349","-","1.41"
"2018/12/02","10:18","1.421","-","1.45"
"2018/12/02","10:24","1.496","-","1.47"
"2018/12/02","10:30","1.576","-","1.53"
"2018/12/02","10:36","1.659","-","1.65"
"2018/12/02","10:42","1.745","-","1.76"
"2018/12/02","10:48","1.835","-","1.91"
"2018/12/02","10:54","1.927","-","1.97"
"2018/12/02","11:00","2.022","-","2.05"
"2018/12/02","11:06","2.119","-","2.14"
"2018/12/02","11:12","2.219","-","2.26"
"2018/12/02","11:18","2.321","-","2.38"
"2018/12/02","11:24","2.424","-","2.53"
"2018/12/02","11:30","2.529","-","2.59"
"2018/12/02","11:36","2.636","-","2.65"
"2018/12/02","11:42","2.744","-","2.74"
"2018/12/02","11:48","2.853","-","2.84"
"2018/12/02","11:54","2.963","-","3.02"
"2018/12/02","12:00","3.074","-","3.13"
"2018/12/02","12:06","3.185","-","3.26"
"2018/12/02","12:12","3.297","-","3.37"
"2018/12/02","12:18","3.409","-","3.49"
"2018/12/02","12:24","3.521","-","3.6"
"2018/12/02","12:30","3.633","-","3.74"
"2018/12/02","12:36","3.745","-","3.84"
"2018/12/02","12:42","3.856","-","3.95"
"2018/12/02","12:48","3.968","-","4"
"2018/12/02","12:54","4.078","-","4.1"
"2018/12/02","13:00","4.188","-","4.2"
"2018/12/02","13:06","4.297","-","4.3"
"2018/12/02","13:12","4.405","-","4.43"
"2018/12/02","13:18","4.511","-","4.55"
"2018/12/02","13:24","4.616","-","4.64"
"2018/12/02","13:30","4.72","-","4.74"
"2018/12/02","13:36","4.821","-","4.84"
"2018/12/02","13:42","4.92","-","4.91"
"2018/12/02","13:48","5.016","-","5.02"
"2018/12/02","13:54","5.11","-","5.07"
"2018/12/02","14:00","5.201","-","5.21"
"2018/12/02","14:06","5.288","-","5.28"
"2018/12/02","14:12","5.372","-","5.43"
"2018/12/02","14:18","5.452","-","5.52"
"2018/12/02","14:24","5.528","-","5.66"
"2018/12/02","14:30","5.6","-","5.7"
"2018/12/02","14:36","5.667","-","5.71"
"2018/12/02","14:42","5.729","-","5.76"
"2018/12/02","14:48","5.786","-","5.8"
"2018/12/02","14:54","5.838","-","5.86"
"2018/12/02","15:00","5.884","-","5.91"
"2018/12/02","15:06","5.925","-","5.94"
"2018/12/02","15:12","5.959","-","6.01"
"2018/12/02","15:18","5.988","-","6.05"
"2018/12/02","15:24","6.01","-","6.07"
"2018/12/02","15:30","6.026","-","6.08"
"2018/12/02","15:36","6.036","-","6.06"
"2018/12/02","15:42","6.039","-","6.06"
"2018/12/02","15:48","6.035","-","6.08"
"2018/12/02","15:54","6.025","-","6.04"
"2018/12/02","16:00","6.008","-","6.04"
"2018/12/02","16:06","5.985","-","6"
"2018/12/02","16:12","5.955","-","6.01"
"2018/12/02","16:18","5.919","-","6.01"
"2018/12/02","16:24","5.876","-","6.02"
"2018/12/02","16:30","5.826","-","5.99"
"2018/12/02","16:36","5.771","-","5.93"
"2018/12/02","16:42","5.709","-","5.86"
"2018/12/02","16:48","5.641","-","5.75"
"2018/12/02","16:54","5.567","-","5.66"
"2018/12/02","17:00","5.487","-","5.57"
"2018/12/02","17:06","5.402","-","5.5"
"2018/12/02","17:12","5.312","-","5.43"
"2018/12/02","17:18","5.217","-","5.36"
"2018/12/02","17:24","5.117","-","5.29"
"2018/12/02","17:30","5.012","-","5.17"
"2018/12/02","17:36","4.903","-","5.07"
"2018/12/02","17:42","4.79","-","4.94"
"2018/12/02","17:48","4.674","-","4.8"
"2018/12/02","17:54","4.554","-","4.66"
"2018/12/02","18:00","4.431","-","4.57"
"2018/12/02","18:06","4.306","-","4.47"
"2018/12/02","18:12","4.178","-","4.35"
"2018/12/02","18:18","4.049","-","4.22"
"2018/12/02","18:24","3.918","-","4.09"
"2018/12/02","18:30","3.787","-","3.93"
"2018/12/02","18:36","3.654","-","3.8"
"2018/12/02","18:42","3.522","-","3.67"
"2018/12/02","18:48","3.389","-","3.51"
"2018/12/02","18:54","3.257","-","3.34"
"2018/12/02","19:00","3.126","-","3.18"
"2018/12/02","19:06","2.996","-","3.01"
"2018/12/02","19:12","2.868","-","2.85"
"2018/12/02","19:18","2.742","-","2.72"
"2018/12/02","19:24","2.618","-","2.58"
"2018/12/02","19:30","2.497","-","2.51"
"2018/12/02","19:36","2.378","-","2.38"
"2018/12/02","19:42","2.263","-","2.27"
"2018/12/02","19:48","2.151","-","2.18"
"2018/12/02","19:54","2.043","-","2.03"
"2018/12/02","20:00","1.938","-","1.91"
"2018/12/02","20:06","1.838","-","1.82"
"2018/12/02","20:12","1.742","-","1.73"
"2018/12/02","20:18","1.65","-","1.62"
"2018/12/02","20:24","1.563","-","1.56"
"2018/12/02","20:30","1.481","-","1.51"
"2018/12/02","20:36","1.403","-","1.43"
"2018/12/02","20:42","1.331","-","1.32"
"2018/12/02","20:48","1.263","-","1.26"
"2018/12/02","20:54","1.2","-","1.19"
"2018/12/02","21:00","1.143","-","1.12"
"2018/12/02","21:06","1.091","-","1.1"
"2018/12/02","21:12","1.045","-","1.06"
"2018/12/02","21:18","1.003","-","1.02"
"2018/12/02","21:24","0.968","-","0.96"
"2018/12/02","21:30","0.937","-","0.93"
"2018/12/02","21:36","0.913","-","0.96"
"2018/12/02","21:42","0.893","-","0.97"
"2018/12/02","21:48","0.879","-","0.98"
"2018/12/02","21:54","0.871","-","0.96"
"2018/12/02","22:00","0.868","-","0.93"
"2018/12/02","22:06","0.87","-","0.9"
"2018/12/02","22:12","0.878","-","0.92"
"2018/12/02","22:18","0.891","-","0.92"
"2018/12/02","22:24","0.909","-","0.97"
"2018/12/02","22:30","0.931","-","1.01"
"2018/12/02","22:36","0.959","-","1.05"
"2018/12/02","22:42","0.992","-","1.08"
"2018/12/02","22:48","1.029","-","1.08"
"2018/12/02","22:54","1.07","-","1.09"
"2018/12/02","23:00","1.115","-","1.18"
"2018/12/02","23:06","1.165","-","1.25"
"2018/12/02","23:12","1.218","-","1.3"
"2018/12/02","23:18","1.275","-","1.33"
"2018/12/02","23:24","1.335","-","1.33"
"2018/12/02","23:30","1.399","-","1.42"
"2018/12/02","23:36","1.465","-","1.54"
"2018/12/02","23:42","1.534","-","1.65"
"2018/12/02","23:48","1.605","-","1.76"
"2018/12/02","23:54","1.679","-","1.8"
"2018/12/03","00:00","1.755","-","1.84"
"2018/12/03","00:06","1.832","-","1.89"
"2018/12/03","00:12","1.912","-","1.93"
"2018/12/03","00:18","1.993","-","2.02"
"2018/12/03","00:24","2.075","-","2.09"
"2018/12/03","00:30","2.159","-","2.19"
"2018/12/03","00:36","2.244","-","2.32"
"2018/12/03","00:42","2.329","-","2.43"
"2018/12/03","00:48","2.416","-","2.52"
"2018/12/03","00:54","2.503","-","2.62"
"2018/12/03","01:00","2.59","-","2.74"
"2018/12/03","01:06","2.678","-","2.86"
"2018/12/03","01:12","2.766","-","2.93"
"2018/12/03","01:18","2.855","-","3.02"
"2018/12/03","01:24","2.943","-","3.07"
"2018/12/03","01:30","3.03","-","3.16"
"2018/12/03","01:36","3.118","-","3.27"
"2018/12/03","01:42","3.205","-","3.39"
"2018/12/03","01:48","3.291","-","3.47"
"2018/12/03","01:54","3.376","-","3.54"
"2018/12/03","02:00","3.46","-","3.59"
"2018/12/03","02:06","3.542","-","3.67"
"2018/12/03","02:12","3.623","-","3.74"
"2018/12/03","02:18","3.702","-","3.78"
"2018/12/03","02:24","3.779","-","3.85"
"2018/12/03","02:30","3.853","-","3.95"
"2018/12/03","02:36","3.925","-","3.99"
"2018/12/03","02:42","3.994","-","4.08"
"2018/12/03","02:48","4.06","-","4.16"
"2018/12/03","02:54","4.122","-","4.2"
"2018/12/03","03:00","4.181","-","4.31"
"2018/12/03","03:06","4.236","-","4.36"
"2018/12/03","03:12","4.286","-","4.41"
"2018/12/03","03:18","4.333","-","4.44"
"2018/12/03","03:24","4.375","-","4.5"
"2018/12/03","03:30","4.412","-","4.52"
"2018/12/03","03:36","4.445","-","4.54"
"2018/12/03","03:42","4.473","-","4.56"
"2018/12/03","03:48","4.495","-","4.59"
"2018/12/03","03:54","4.513","-","4.63"
"2018/12/03","04:00","4.525","-","4.67"
"2018/12/03","04:06","4.531","-","4.66"
"2018/12/03","04:12","4.532","-","4.63"
"2018/12/03","04:18","4.528","-","4.64"
"2018/12/03","04:24","4.519","-","4.64"
"2018/12/03","04:30","4.504","-","4.61"
"2018/12/03","04:36","4.483","-","4.65"
"2018/12/03","04:42","4.457","-","4.65"
"2018/12/03","04:48","4.426","-","4.65"
"2018/12/03","04:54","4.39","-","4.59"
"2018/12/03","05:00","4.348","-","4.56"
"2018/12/03","05:06","4.302","-","4.5"
"2018/12/03","05:12","4.25","-","4.45"
"2018/12/03","05:18","4.194","-","4.4"
"2018/12/03","05:24","4.133","-","4.37"
"2018/12/03","05:30","4.068","-","4.3"
"2018/12/03","05:36","3.999","-","4.22"
"2018/12/03","05:42","3.926","-","4.17"
"2018/12/03","05:48","3.849","-","4.08"
"2018/12/03","05:54","3.768","-","4"
"2018/12/03","06:00","3.685","-","3.91"
"2018/12/03","06:06","3.598","-","3.83"
"2018/12/03","06:12","3.509","-","3.74"
"2018/12/03","06:18","3.418","-","3.65"
"2018/12/03","06:24","3.325","-","3.53"
"2018/12/03","06:30","3.23","-","3.45"
"2018/12/03","06:36","3.133","-","3.34"
"2018/12/03","06:42","3.036","-","3.25"
"2018/12/03","06:48","2.939","-","3.16"
"2018/12/03","06:54","2.841","-","3.05"
"2018/12/03","07:00","2.743","-","2.95"
"2018/12/03","07:06","2.646","-","2.84"
"2018/12/03","07:12","2.55","-","2.71"
"2018/12/03","07:18","2.455","-","2.61"
"2018/12/03","07:24","2.361","-","2.47"
"2018/12/03","07:30","2.27","-","2.33"
"2018/12/03","07:36","2.18","-","2.27"
"2018/12/03","07:42","2.094","-","2.16"
"2018/12/03","07:48","2.01","-","2.03"
"2018/12/03","07:54","1.929","-","1.96"
"2018/12/03","08:00","1.852","-","1.87"
"2018/12/03","08:06","1.778","-","1.8"
"2018/12/03","08:12","1.708","-","1.75"
"2018/12/03","08:18","1.642","-","1.72"
"2018/12/03","08:24","1.58","-","1.62"
"2018/12/03","08:30","1.523","-","1.54"
"2018/12/03","08:36","1.47","-","1.46"
"2018/12/03","08:42","1.421","-","1.42"
"2018/12/03","08:48","1.378","-","1.39"
"2018/12/03","08:54","1.339","-","1.34"
"2018/12/03","09:00","1.305","-","1.28"
"2018/12/03","09:06","1.276","-","1.25"
"2018/12/03","09:12","1.252","-","1.24"
"2018/12/03","09:18","1.234","-","1.21"
"2018/12/03","09:24","1.22","-","1.18"
"2018/12/03","09:30","1.212","-","1.19"
"2018/12/03","09:36","1.209","-","1.22"
"2018/12/03","09:42","1.211","-","1.21"
"2018/12/03","09:48","1.218","-","1.19"
"2018/12/03","09:54","1.231","-","1.21"
"2018/12/03","10:00","1.249","-","1.21"
"2018/12/03","10:06","1.272","-","1.24"
"2018/12/03","10:12","1.3","-","1.3"
"2018/12/03","10:18","1.333","-","1.37"
"2018/12/03","10:24","1.372","-","1.4"
"2018/12/03","10:30","1.415","-","1.42"
"2018/12/03","10:36","1.463","-","1.47"
"2018/12/03","10:42","1.516","-","1.5"
"2018/12/03","10:48","1.574","-","1.55"
"2018/12/03","10:54","1.636","-","1.63"
"2018/12/03","11:00","1.702","-","1.72"
"2018/12/03","11:06","1.773","-","1.79"
"2018/12/03","11:12","1.848","-","1.88"
"2018/12/03","11:18","1.926","-","1.95"
"2018/12/03","11:24","2.008","-","2.03"
"2018/12/03","11:30","2.094","-","2.11"
"2018/12/03","11:36","2.182","-","2.21"
"2018/12/03","11:42","2.274","-","2.3"
"2018/12/03","11:48","2.369","-","2.4"
"2018/12/03","11:54","2.466","-","2.52"
"2018/12/03","12:00","2.565","-","2.59"
"2018/12/03","12:06","2.666","-","2.68"
"2018/12/03","12:12","2.77","-","2.77"
"2018/12/03","12:18","2.875","-","2.88"
"2018/12/03","12:24","2.981","-","2.99"
